comune,scalo,distanza_km,correlazione,n_mesi_validi,peso_distanza,peso_correlazione,punteggio,probabilita
Noragugume,Porto_Golfo Aranci,99.2,,0,0.13751806344428075,0.5,0.06875903172214037,0.09774797877002078
Noragugume,Porto_Arbatax,71.2,,0,0.24074909196587682,0.5,0.12037454598293841,0.17112469839220248
Noragugume,Porto_Porto Vesme,125.9,,0,0.08062068698957811,0.5,0.040310343494789055,0.05730526596220415
Nuoro,Aeroporto_Cagliari,122.8,0.667,12,0.08577737516301644,0.667,0.05721350923373197,0.050182545976511145
Nuoro,Aeroporto_Olbia,63.5,0.734,12,0.2808316217783798,0.734,0.20613041038533075,0.18079906187995654
Nuoro,Aeroporto_Alghero,91.4,0.678,12,0.16073471595185038,0.678,0.10897813741535456,0.09558582342745517
Nuoro,Porto_Cagliari,125.3,0.806,12,0.08159396321149798,0.806,0.06576473434846737,0.05768291176813967
Nuoro,Porto_Olbia,66.7,0.722,12,0.2634214652544431,0.722,0.19019029791370792,0.16681782846688079
Nuoro,Porto_Porto Torres,106.1,0.768,12,0.11979180515772868,0.768,0.09200010636113563,0.08069422115764277
Nuoro,Porto_Golfo Aranci,75.7,0.744,12,0.22002810297334574,0.744,0.16370090861216924,0.14358371795141472
Nuoro,Porto_Arbatax,56.0,0.785,12,0.32627979462303947,0.785,0.256129638779086,0.2246538893719992
Nuoro,Porto_Porto Vesme,150.5,-0.12,12,0.04929167876046217,0.0,0.0,0.0
Oliena,Aeroporto_Cagliari,120.5,0.913,12,0.08981529457224763,0.913,0.08200136394446209,0.0638399137591266
Oliena,Aeroporto_Olbia,66.2,0.926,12,0.26606889499380665,0.926,0.24637979676426497,0.19181223605103287
Oliena,Aeroporto_Alghero,104.8,0.922,12,0.122947234924929,0.922,0.11335735060078454,0.08825125751833171
Oliena,Porto_Cagliari,122.6,0.858,12,0.08612117179854416,0.858,0.07389196540315089,0.057526563851113814
Oliena,Porto_Olbia,70.2,0.845,12,0.2456125462338122,0.845,0.20754260156757132,0.16157660248666297
Oliena,Porto_Porto Torres,119.0,0.88,12,0.09255057751034329,0.88,0.0814445082091021,0.06340638899305402
Oliena,Porto_Golfo Aranci,78.0,0.85,12,0.21013607120076472,0.85,0.17861566052065,0.1390563255922259
Oliena,Porto_Arbatax,44.8,0.738,12,0.4081991952779227,0.738,0.30125100611510697,0.23453071174845214
Oliena,Porto_Porto Vesme,153.2,-0.279,12,0.04670051904103463,0.0,0.0,0.0
Ollolai,Aeroporto_Cagliari,102.8,0.4,12,0.1279648067670288,0.4,0.05118592270681152,0.06420930155421216
Ollolai,Aeroporto_Olbia,84.4,0.573,12,0.1848889323261723,0.573,0.10594135822289671,0.13289631714095412
Ollolai,Aeroporto_Alghero,91.2,0.415,12,0.16137894240960493,0.415,0.06697226109998604,0.08401220260046587
Ollolai,Porto_Cagliari,105.5,0.584,12,0.12123796643338168,0.584,0.07080297239709489,0.08881757258963396
Ollolai,Porto_Olbia,87.4,0.611,12,0.17412183911704737,0.611,0.10638844370051594,0.13345715583907417
Ollolai,Porto_Porto Torres,112.1,0.614,12,0.10624580014562934,0.614,0.06523492128941642,0.08183282651618641
Ollolai,Porto_Golfo Aranci,96.6,0.62,12,0.14485819218961926,0.62,0.08981207915756394,0.11266322005896726
Ollolai,Porto_Arbatax,51.2,0.611,12,0.3591554413294046,0.611,0.2194439746522662,0.2752777247644925
Ollolai,Porto_Porto Vesme,129.3,0.284,12,0.07532072120700355,0.284,0.021391084822789005,0.02683367893601363
Olzai,Aeroporto_Cagliari,102.4,,0,0.1289926310365194,0.5,0.0644963155182597,0.09068932282636646
Olzai,Aeroporto_Olbia,87.2,,0,0.17481972130738693,0.5,0.08740986065369347,0.1229084329443012
Olzai,Aeroporto_Alghero,84.7,,0,0.18378292008696764,0.5,0.09189146004348382,0.12921008305521456
Olzai,Porto_Cagliari,105.4,,0,0.12148068500391276,0.5,0.06074034250195638,0.08540798781264437
Olzai,Porto_Olbia,89.8,,0,0.16596140793053138,0.5,0.08298070396526569,0.11668052337244873
Olzai,Porto_Porto Torres,107.1,,0,0.11741976848862698,0.5,0.05870988424431349,0.08255292728812952
Olzai,Porto_Golfo Aranci,99.5,,0,0.13669542544552385,0.5,0.06834771272276192,0.09610483534991182
Olzai,Porto_Arbatax,58.3,,0,0.31161089527997105,0.5,0.15580544763998552,0.21908058507821024
Olzai,Porto_Porto Vesme,125.3,,0,0.08159396321149798,0.5,0.04079698160574899,0.05736530227277296
Onanì,Aeroporto_Cagliari,146.5,,0,0.053397038145197084,0.5,0.026698519072598542,0.02849053778425863
Onanì,Aeroporto_Olbia,39.6,,0,0.4529380127765577,0.5,0.22646900638827885,0.24166972579729604
Onanì,Aeroporto_Alghero,98.8,,0,0.13862262028824732,0.5,0.06931131014412366,0.07396352191550325
Onanì,Porto_Cagliari,148.8,,0,0.050996412085361445,0.5,0.025498206042680722,0.02720965910934705
Onanì,Porto_Olbia,43.4,,0,0.41979029080811425,0.5,0.20989514540405713,0.223983418503696
Onanì,Porto_Porto Torres,105.4,,0,0.12148068500391276,0.5,0.06074034250195638,0.06481726639500714
Onanì,Porto_Golfo Aranci,51.5,,0,0.3570069605691474,0.5,0.1785034802845737,0.19048472822932233
Onanì,Porto_Arbatax,69.3,,0,0.25007360111209415,0.5,0.12503680055604707,0.13342933669759338
Onanì,Porto_Porto Vesme,175.5,,0,0.02989691443692632,0.5,0.01494845721846316,0.01595180556797628
Onifai,Aeroporto_Cagliari,142.8,0.693,12,0.057498294068089456,0.693,0.039846317789185993,0.028515284856054115
Onifai,Aeroporto_Olbia,51.9,0.865,12,0.35416229870357024,0.865,0.30635038837858825,0.21923402399679331
Onifai,Aeroporto_Alghero,120.6,0.719,12,0.08963584349399842,0.719,0.06444817147218486,0.046121149203902756
Onifai,Porto_Cagliari,144.4,0.911,12,0.05568747626326995,0.911,0.05073129087583892,0.036304915753909074
Onifai,Porto_Olbia,56.8,0.914,12,0.3211008598705607,0.914,0.2934861859216925,0.2100279939830517
Onifai,Porto_Porto Torres,128.4,0.931,12,0.0766887696879486,0.931,0.07139724457948016,0.05109412563270211
Onifai,Porto_Golfo Aranci,61.9,0.923,12,0.2899635655294032,0.923,0.2676363709836392,0.19152904910350949
Onifai,Porto_Arbatax,55.4,0.919,12,0.33021873855489337,0.919,0.30347102073194704,0.21717345747007744
Onifai,Porto_Porto Vesme,178.9,-0.186,12,0.027931505440340204,0.0,0.0,0.0
Oniferi,Aeroporto_Cagliari,117.4,,0,0.09556009140552761,0.5,0.047780045702763806,0.0627105254392764
Oniferi,Aeroporto_Olbia,71.3,,0,0.2402680749592907,0.5,0.12013403747964535,0.1576739515980518
Oniferi,Aeroporto_Alghero,82.3,,0,0.19281964670508864,0.5,0.09640982335254432,0.12653631010646255
Oniferi,Porto_Cagliari,120.2,,0,0.0903558062531899,0.5,0.04517790312659495,0.05929525603508613
Oniferi,Porto_Olbia,73.9,,0,0.22809341933962582,0.5,0.11404670966981291,0.14968443380121907
Oniferi,Porto_Porto Torres,100.1,,0,0.13506488316034912,0.5,0.06753244158017456,0.08863522069517428
Oniferi,Porto_Golfo Aranci,83.5,,0,0.1882470656387468,0.5,0.0941235328193734,0.1235355913224347
Oniferi,Porto_Arbatax,61.2,,0,0.29405160495167837,0.5,0.14702580247583918,0.19296895159432237
Oniferi,Porto_Porto Vesme,141.2,,0,0.05936799515048385,0.5,0.029683997575241924,0.0389597594079729
Orani,Aeroporto_Cagliari,114.4,0.538,12,0.10146919744560434,0.538,0.05459042822573514,0.05731944476740284
Orani,Aeroporto_Olbia,73.7,0.676,12,0.2290076201997705,0.676,0.15480915125504488,0.16254817709359634
Orani,Aeroporto_Alghero,84.5,0.542,12,0.18451952399298926,0.542,0.1000095820042002,0.10500913618403113
Orani,Porto_Cagliari,117.2,0.708,12,0.09594309727220877,0.708,0.0679277128687238,0.0713234702950964
Orani,Porto_Olbia,76.5,0.66,12,0.21653566731600707,0.66,0.14291354042856466,0.1500578957401793
Orani,Porto_Porto Torres,102.9,0.696,12,0.12770913291257377,0.696,0.08888555650715134,0.0933290122906508
Orani,Porto_Golfo Aranci,86.0,0.68,12,0.17906614791149322,0.68,0.1217649805798154,0.12785210348759118
Orani,Porto_Arbatax,58.5,0.69,12,0.31036694126548503,0.69,0.21415318947318465,0.224858868390129
Orani,Porto_Porto Vesme,138.9,0.118,12,0.062162708551887165,0.118,0.007335199609122685,0.007701891751323053
Orgosolo,Aeroporto_Cagliari,106.8,0.754,12,0.11812640488885146,0.754,0.089067309286194,0.07325146329349055
Orgosolo,Aeroporto_Olbia,79.6,0.827,12,0.2035181680902036,0.827,0.16830952501059837,0.1384224929670098
Orgosolo,Aeroporto_Alghero,105.7,0.768,12,0.12075398317946681,0.768,0.09273905908183051,0.07627121372194141
Orgosolo,Porto_Cagliari,108.9,0.887,12,0.11326783993558948,0.887,0.10046857402286787,0.08262818447268631
Orgosolo,Porto_Olbia,83.3,0.821,12,0.18900156188780515,0.821,0.15517028230988802,0.12761640976870964
Orgosolo,Porto_Porto Torres,123.5,0.861,12,0.08458485900156469,0.861,0.0728275636003472,0.05989543913001196
Orgosolo,Porto_Golfo Aranci,91.5,0.842,12,0.16041356777517274,0.842,0.13506822406669544,0.11108391099530075
Orgosolo,Porto_Arbatax,37.7,0.855,12,0.47048086042893056,0.855,0.4022611356667356,0.33083088565084967
Orgosolo,Porto_Porto Vesme,140.0,-0.253,12,0.06081006262521797,0.0,0.0,0.0
Orosei,Aeroporto_Cagliari,140.6,0.828,12,0.06008470273734039,0.828,0.04975013386651784,0.03571507259530189
Orosei,Aeroporto_Olbia,56.1,0.957,12,0.32562788715856034,0.957,0.3116258880107422,0.22371278925079363
Orosei,Aeroporto_Alghero,123.9,0.849,12,0.083910879641545,0.849,0.07124033681567171,0.0511426523577224
Orosei,Porto_Cagliari,142.1,0.915,12,0.05830893140604179,0.915,0.05335267223652824,0.03830129517226011
Orosei,Porto_Olbia,61.1,0.959,12,0.29464029665705654,0.959,0.2825600444941172,0.2028467406482875
Orosei,Porto_Porto Torres,132.3,0.961,12,0.07093438387674292,0.961,0.06816794290554994,0.048937014643545065
Orosei,Porto_Golfo Aranci,65.9,0.946,12,0.26767010719674456,0.946,0.2532159214081203,0.18178091821103007
Orosei,Porto_Arbatax,51.8,0.854,12,0.3548713320980274,0.854,0.3030601176117154,0.2175635171210593
Orosei,Porto_Porto Vesme,177.9,-0.243,12,0.028495759279199697,0.0,0.0,0.0
Orotelli,Aeroporto_Cagliari,118.5,,0,0.09348072627805847,0.5,0.04674036313902923,0.0616295033525039
Orotelli,Aeroporto_Olbia,72.2,,0,0.23598194054475852,0.5,0.11799097027237926,0.15557698763137626
Orotelli,Aeroporto_Alghero,77.4,,0,0.21267289455348304,0.5,0.10633644727674152,0.14020991694998217
Orotelli,Porto_Cagliari,121.5,,0,0.08803683258237255,0.5,0.044018416291186274,0.05804048047979973
Orotelli,Porto_Olbia,74.5,,0,0.22537265553943872,0.5,0.11268632776971936,0.14858255153919012
Orotelli,Porto_Porto Torres,95.7,,0,0.14748924811422748,0.5,0.07374462405711374,0.09723597016219983
Orotelli,Porto_Golfo Aranci,84.4,,0,0.1848889323261723,0.5,0.09244446616308614,0.12189264598504959
Orotelli,Porto_Arbatax,65.8,,0,0.2682059831084245,0.5,0.13410299155421224,0.17682149244300413
Orotelli,Porto_Porto Vesme,140.1,,0,0.06068856403905322,0.5,0.03034428201952661,0.04001045145689427
Ortueri,Aeroporto_Cagliari,85.7,0.444,9,0.1801437744456871,0.444,0.07998383585388508,0.4468007966587422
Ortueri,Aeroporto_Olbia,106.1,0.166,9,0.11979180515772868,0.166,0.01988543965618296,0.11108282299091969
Ortueri,Aeroporto_Alghero,90.1,0.443,9,0.16496862082263147,0.443,0.07308109902442575,0.4082411516804468
Ortueri,Porto_Cagliari,88.9,-0.041,9,0.16897576106439058,0.0,0.0,0.0
Ortueri,Porto_Olbia,108.7,0.021,9,0.11372181864745078,0.021,0.0023881581915964666,0.013340582771019642
Ortueri,Porto_Porto Torres,116.7,0.036,9,0.09690734143036704,0.036,0.003488664291493213,0.01948816242773834
Ortueri,Porto_Golfo Aranci,118.4,0.002,9,0.09366787481677043,0.002,0.00018733574963354085,0.0010464834711332873
Ortueri,Porto_Arbatax,61.4,-0.194,9,0.2928777478112949,0.0,0.0,0.0
Ortueri,Porto_Porto Vesme,106.4,-0.524,9,0.11907520627323114,0.0,0.0,0.0
Orune,Aeroporto_Cagliari,131.8,,0,0.07164728628671672,0.5,0.03582364314335836,0.04268044741264008
Orune,Aeroporto_Olbia,54.3,,0,0.3375640530034084,0.5,0.1687820265017042,0.2010876553642859
Orune,Aeroporto_Alghero,91.0,,0,0.16202575093388075,0.5,0.08101287546694037,0.09651909933550555
Orune,Porto_Cagliari,134.3,,0,0.06815300690155142,0.5,0.03407650345077571,0.04059889742975859
Orune,Porto_Olbia,57.6,,0,0.31600412869186245,0.5,0.15800206434593123,0.1882443606145441
Orune,Porto_Porto Torres,102.8,,0,0.1279648067670288,0.5,0.0639824033835144,0.07622891932058272
Orune,Porto_Golfo Aranci,66.6,,0,0.2639488353792869,0.5,0.13197441768964344,0.15723490688749003
Orune,Porto_Arbatax,61.9,,0,0.2899635655294032,0.5,0.1449817827647016,0.1727319393596315
Orune,Porto_Porto Vesme,159.2,,0,0.04141964474279236,0.5,0.02070982237139618,0.02467377427556153
Osidda,Aeroporto_Cagliari,142.0,,2,0.05842566596450083,0.5,0.029212832982250414,0.03241549631925417
Osidda,Aeroporto_Olbia,47.2,,2,0.3890684448772363,0.5,0.19453422243861815,0.2158614118411401
Osidda,Aeroporto_Alghero,80.5,,2,0.1998876140751445,0.5,0.09994380703757225,0.11090085344092153
Osidda,Porto_Cagliari,144.7,,2,0.05535435177851745,0.5,0.027677175889258724,0.030711481961052268
Osidda,Porto_Olbia,49.4,,2,0.3723205880531552,0.5,0.1861602940265776,0.2065694323270982
Osidda,Porto_Porto Torres,89.6,,2,0.1666265830255437,0.5,0.08331329151277185,0.09244710008160123
Osidda,Porto_Golfo Aranci,59.4,,2,0.30483031544319683,0.5,0.15241515772159842,0.16912474689205634
Osidda,Porto_Arbatax,75.9,,2,0.2191497484416548,0.5,0.1095748742208274,0.12158779445136669
Osidda,Porto_Porto Vesme,165.2,,2,0.03673592940394692,0.5,0.01836796470197346,0.020381682685509397
Osini,Aeroporto_Cagliari,70.4,0.594,10,0.24463205833199744,0.594,0.14531144264920648,0.1286384010153687
Osini,Aeroporto_Olbia,124.4,0.681,10,0.0830759524388581,0.681,0.05657472361086237,0.050083337213550835
Osini,Aeroporto_Alghero,142.6,0.606,10,0.05772874784464333,0.606,0.034983621193853856,0.030969598884023595
Osini,Porto_Cagliari,71.2,0.873,10,0.24074909196587682,0.873,0.21017395728621047,0.18605858773034592
Osini,Porto_Olbia,128.6,0.744,10,0.07638262730215813,0.744,0.056828674712805644,0.05030814995434054
Osini,Porto_Porto Torres,165.7,0.783,10,0.03637040079899882,0.783,0.02847802382561608,0.02521045405796768
Osini,Porto_Golfo Aranci,135.7,0.782,10,0.06627119107359372,0.782,0.05182407141955029,0.04587777507385185
Osini,Porto_Arbatax,24.2,0.885,10,0.6163132019122897,0.885,0.5454371836923764,0.48285369607055084
Osini,Porto_Porto Vesme,118.3,-0.244,10,0.09385539802710659,0.0,0.0,0.0
Ottana,Aeroporto_Cagliari,108.4,-0.351,12,0.11440620065220493,0.0,0.0,0.0
Ottana,Aeroporto_Olbia,83.7,-0.373,12,0.18749558134675454,0.0,0.0,0.0
Ottana,Aeroporto_Alghero,77.8,-0.364,12,0.21097829881783206,0.0,0.0,0.0
Ottana,Porto_Cagliari,111.5,-0.337,12,0.10752843013579495,0.0,0.0,0.0
Ottana,Porto_Olbia,86.0,-0.398,12,0.17906614791149322,0.0,0.0,0.0
Ottana,Porto_Porto Torres,99.8,-0.375,12,0.13587770849684613,0.0,0.0,0.0
Ottana,Porto_Golfo Aranci,95.9,-0.422,12,0.1469004694641088,0.0,0.0,0.0
Ottana,Porto_Arbatax,64.7,-0.403,12,0.2741718991903702,0.0,0.0,0.0
Ottana,Porto_Porto Vesme,128.6,0.508,12,0.07638262730215813,0.508,0.03880237466949633,1.0
Ovodda,Aeroporto_Cagliari,94.6,,2,0.1507699671609874,0.5,0.0753849835804937,0.1050881273106183
Ovodda,Aeroporto_Olbia,92.3,,2,0.15786737455508765,0.5,0.07893368727754382,0.11003508900233328
Ovodda,Aeroporto_Alghero,96.0,,2,0.14660696213035015,0.5,0.07330348106517508,0.10218647248577363
Ovodda,Porto_Cagliari,97.3,,2,0.14284430758454122,0.5,0.07142215379227061,0.09956386582622824
Ovodda,Porto_Olbia,95.4,,2,0.14837684372696583,0.5,0.07418842186348291,0.10342009709982737
Ovodda,Porto_Porto Torres,118.5,,2,0.09348072627805847,0.5,0.04674036313902923,0.06515697157185302
Ovodda,Porto_Golfo Aranci,104.5,,2,0.12368713581745483,0.5,0.061843567908727415,0.08621113156834162
Ovodda,Porto_Arbatax,47.8,,2,0.38442752475037856,0.5,0.19221376237518928,0.26794970791190215
Ovodda,Porto_Porto Vesme,122.3,,2,0.08663945211544613,0.5,0.043319726057723065,0.06038853722312234
Perdasdefogu,Aeroporto_Cagliari,57.7,0.2,10,0.31537275202160786,0.2,0.06307455040432157,0.1445654508123788
Perdasdefogu,Aeroporto_Olbia,135.5,0.443,10,0.06653680671501686,0.443,0.029475805374752466,0.06755788292970649
Perdasdefogu,Aeroporto_Alghero,145.8,0.232,10,0.05414985409492424,0.232,0.012562766150022425,0.02879357744584178
Perdasdefogu,Porto_Cagliari,58.4,0.303,10,0.3109882962959281,0.303,0.09422945377766621,0.2159717885874806
Perdasdefogu,Porto_Olbia,139.6,0.455,10,0.06129849424774395,0.455,0.0278908148827235,0.06392512037262606
Perdasdefogu,Porto_Porto Torres,170.9,0.444,10,0.032777925277406125,0.444,0.01455339882316832,0.03335606275807113
Perdasdefogu,Porto_Golfo Aranci,147.0,0.433,10,0.05286572873835037,0.433,0.022890860543705708,0.05246533748986306
Perdasdefogu,Porto_Arbatax,36.9,0.359,10,0.4780690982163776,0.359,0.17162680625967955,0.3933647796040321
Perdasdefogu,Porto_Porto Vesme,107.1,-0.217,10,0.11741976848862698,0.0,0.0,0.0
Posada,Aeroporto_Cagliari,164.8,0.747,12,0.037030995529998355,0.747,0.02766215366090877,0.01575339654191837
Posada,Aeroporto_Olbia,31.7,0.91,12,0.5304656888619749,0.91,0.48272377686439716,0.2749077013444492
Posada,Aeroporto_Alghero,120.5,0.771,12,0.08981529457224763,0.771,0.06924759211520293,0.03943600312311957
Posada,Porto_Cagliari,166.6,0.916,12,0.035721590396029845,0.916,0.03272097680276334,0.0186343597512902
Posada,Porto_Olbia,36.9,0.944,12,0.4780690982163776,0.944,0.45129722871626043,0.2570105093546255
Posada,Porto_Porto Torres,121.9,0.951,12,0.08733534760288077,0.951,0.0830559155703396,0.047299743511318035
Posada,Porto_Golfo Aranci,40.0,0.939,12,0.44932896411722156,0.939,0.42191989730607105,0.2402803314834039
Posada,Porto_Arbatax,78.2,0.895,12,0.20929720576531952,0.895,0.18732099915996098,0.10667795488987525
Posada,Porto_Porto Vesme,198.2,-0.214,12,0.018987014136222814,0.0,0.0,0.0
Sarule,Aeroporto_Cagliari,107.5,0.452,11,0.11648415777349697,0.452,0.05265083931362063,0.06104760338053978
Sarule,Aeroporto_Olbia,81.0,0.617,11,0.19789869908361465,0.617,0.12210349733459024,0.14157658213684923
Sarule,Aeroporto_Alghero,85.5,0.491,11,0.1808657926171221,0.491,0.08880510417500695,0.10296775604184635
Sarule,Porto_Cagliari,110.3,0.645,11,0.1101403298860729,0.645,0.07104051277651703,0.08237006483596641
Sarule,Porto_Olbia,83.7,0.65,11,0.18749558134675454,0.65,0.12187212787539045,0.14130831384020415
Sarule,Porto_Porto Torres,106.1,0.656,11,0.11979180515772868,0.656,0.07858342418347002,0.0911159209307446
Sarule,Porto_Golfo Aranci,93.3,0.662,11,0.15474139109731752,0.662,0.10243880090642421,0.11877575685475661
Sarule,Porto_Arbatax,56.8,0.676,11,0.3211008598705607,0.676,0.21706418127249905,0.2516816107624148
Sarule,Porto_Porto Vesme,131.7,0.11,11,0.07179072424944025,0.11,0.007896979667438428,0.00915639121667814
Silanus,Aeroporto_Cagliari,116.3,,3,0.09768570948272756,0.5,0.04884285474136378,0.06811227327190024
Silanus,Aeroporto_Olbia,84.4,,3,0.1848889323261723,0.5,0.09244446616308614,0.1289155348334426
Silanus,Aeroporto_Alghero,63.9,,3,0.27859393149960326,0.5,0.13929696574980163,0.19425222066436693
Silanus,Porto_Cagliari,119.6,,3,0.09144660764700575,0.5,0.04572330382350288,0.06376200124689092
Silanus,Porto_Olbia,85.9,,3,0.17942463857848628,0.5,0.08971231928924314,0.12510550498413148
Silanus,Porto_Porto Torres,87.0,,3,0.17552040061699686,0.5,0.08776020030849843,0.12238323860187714
Silanus,Porto_Golfo Aranci,96.3,,3,0.14572995401294303,0.5,0.07286497700647152,0.10161157147951218
Silanus,Porto_Arbatax,78.7,,3,0.20721466377212,0.5,0.10360733188606,0.14448235959515784
Silanus,Porto_Porto Vesme,130.4,,3,0.07368176001776583,0.5,0.036840880008882915,0.05137529532272084
Sindia,Aeroporto_Cagliari,119.8,0.712,8,0.09108155181482308,0.712,0.06485006489215403,0.0589092331525396
Sindia,Aeroporto_Olbia,97.3,0.843,8,0.14284430758454122,0.843,0.12041775129376825,0.10938643466997307
Sindia,Aeroporto_Alghero,50.2,0.739,8,0.3664108625221595,0.739,0.27077762740387584,0.2459720342879149
Sindia,Porto_Cagliari,123.5,0.904,8,0.08458485900156469,0.904,0.07646471253741448,0.06945987773951244
Sindia,Porto_Olbia,98.0,0.925,8,0.140858420921045,0.925,0.13029403935196662,0.11835796857467454
Sindia,Porto_Porto Torres,78.3,0.911,8,0.208879029669277,0.911,0.19028879602871135,0.17285668210530405
Sindia,Porto_Golfo Aranci,108.6,0.928,8,0.11394948988008793,0.928,0.10574512660872161,0.09605795041990263
Sindia,Porto_Arbatax,95.5,0.959,8,0.14808038659546247,0.959,0.1420090907450485,0.12899981905017868
Sindia,Porto_Porto Vesme,124.9,-0.345,8,0.08224933290064523,0.0,0.0,0.0
Siniscola,Aeroporto_Cagliari,154.2,0.744,12,0.04577578680675901,0.744,0.03405718538422871,0.021877327782624197
Siniscola,Aeroporto_Olbia,41.8,0.906,12,0.4334408238165043,0.906,0.39269738637775287,0.252257176987513
Siniscola,Aeroporto_Alghero,121.0,0.767,12,0.08892161745938634,0.767,0.06820288059134932,0.04381151165554307
Siniscola,Porto_Cagliari,155.9,0.919,12,0.04424557112977475,0.919,0.040661679868262995,0.02611985954312199
Siniscola,Porto_Olbia,46.9,0.942,12,0.39140987280600653,0.942,0.3687081001832581,0.23684716962997077
Siniscola,Porto_Porto Torres,125.6,0.948,12,0.0811058651905849,0.948,0.07688836020067448,0.04939080666241988
Siniscola,Porto_Golfo Aranci,51.0,0.939,12,0.3605949401730783,0.939,0.3385986488225205,0.21750574932931152
Siniscola,Porto_Arbatax,66.9,0.903,12,0.262369883958126,0.903,0.23692000521418777,0.15219039840949566
Siniscola,Porto_Porto Vesme,189.1,-0.215,12,0.022777091657210594,0.0,0.0,0.0
Sorgono,Aeroporto_Cagliari,85.2,0.739,12,0.18195424947803895,0.739,0.1344641903642708,0.1435694125124085
