comune,anno,mese,densita_turistica,densita_turistica_norm,intensita_turistica_presenze,intensita_turistica_norm,densita_ricettiva,densita_ricettiva_norm,utilizzazione_lorda_pct,utilizzazione_lorda_norm,indice_overtourism,n_indicatori_disponibili,Unnamed: 0,codice_istat,nome_comune,codice_istat_str,infrastrutture,natura,ristorazione,servizi,turismo,com_istat_code,area_km2,area_km2_reg,turismo_density,turismo_log_density,natura_density,natura_log_density,ristorazione_density,ristorazione_log_density,servizi_density,servizi_log_density,infrastrutture_density,infrastrutture_log_density,turismo_density_norm,natura_density_norm,ristorazione_density_norm,servizi_density_norm,infrastrutture_density_norm,indice_attrattivita_assoluto,indice_attrattivita_og,indice_attrattivita_log,indice_attrattivita_assoluto_norm,indice_attrattivita_log_norm,classe_attrattivita,indice_attrattivita,gem_score,gem_score_normalized,quadrante,etichetta,icona,eleggibile_gemma,gem_rank,gem_tier,descrizione_breve
Valledoria,2025,6,1864.47,1.0,11.02,0.3629,245.21,1.0,12.01,0.4055,0.6194,4.0,63,112064,Valledoria,112064.0,8,3,37,6,22,112064,25.373935554535507,68.76579946813331,0.319926477553642,0.277576036224044,0.0436263378482239,0.0427015114554832,0.5380581667947616,0.4305206901308268,0.0872526756964478,0.0836540334688509,0.1163369009285971,0.1100527009542561,12.133679400455655,2.0964732204030527,12.197325644500443,4.177301118265784,4.252675022583969,7.655549924135812,0.0,2.158200724926951,7.381957114250389,43.60078928734172,5,0.4360078928734172,0.1659446040276226,19.12906098301125,Q2,Destinazione Popolare,🏖️,True,14541,Non Consigliata,territorio in fase di sviluppo
Siamanna,2025,4,1.23,0.0007,0.0463,0.0015,0.6,0.0029,3.53,0.1192,0.0044,4.0,208,115064,Siamanna,115064.0,0,4,2,2,5,115064,28.344819630424507,71.73668354402231,0.0696993470144416,0.0673776248917339,0.0557594776115533,0.0542603919278312,0.0278797388057766,0.0274981745921312,0.0278797388057766,0.0274981745921312,0.0,0.0,2.268228111817714,2.679533909148513,0.6320102064864427,1.3347678241467409,0.0,1.6769691257517425,0.0,0.984685231319576,1.385663321545457,16.662446482523006,1,0.16662446482523005,0.16589131717999905,19.12291840691632,Q4,Zona Satura,⚠️,True,14542,Non Consigliata,territorio in fase di sviluppo
Siamanna,2023,8,1.3,0.0008,0.048,0.0016,0.71,0.0035,3.11,0.105,0.0047,4.0,208,115064,Siamanna,115064.0,0,4,2,2,5,115064,28.344819630424507,71.73668354402231,0.0696993470144416,0.0673776248917339,0.0557594776115533,0.0542603919278312,0.0278797388057766,0.0274981745921312,0.0278797388057766,0.0274981745921312,0.0,0.0,2.268228111817714,2.679533909148513,0.6320102064864427,1.3347678241467409,0.0,1.6769691257517425,0.0,0.984685231319576,1.385663321545457,16.662446482523006,1,0.16662446482523005,0.16584132984055147,19.117156177585183,Q4,Zona Satura,⚠️,True,14543,Non Consigliata,territorio in fase di sviluppo
Siamanna,2025,9,1.55,0.0009,0.0586,0.0019,0.6,0.0029,3.53,0.1192,0.0049,4.0,208,115064,Siamanna,115064.0,0,4,2,2,5,115064,28.344819630424507,71.73668354402231,0.0696993470144416,0.0673776248917339,0.0557594776115533,0.0542603919278312,0.0278797388057766,0.0274981745921312,0.0278797388057766,0.0274981745921312,0.0,0.0,2.268228111817714,2.679533909148513,0.6320102064864427,1.3347678241467409,0.0,1.6769691257517425,0.0,0.984685231319576,1.385663321545457,16.662446482523006,1,0.16662446482523005,0.16580800494758643,19.113314691364433,Q4,Zona Satura,⚠️,True,14544,Non Consigliata,territorio in fase di sviluppo
Siamanna,2025,6,1.8,0.0011,0.0681,0.0022,0.6,0.0029,3.53,0.1192,0.0054,4.0,208,115064,Siamanna,115064.0,0,4,2,2,5,115064,28.344819630424507,71.73668354402231,0.0696993470144416,0.0673776248917339,0.0557594776115533,0.0542603919278312,0.0278797388057766,0.0274981745921312,0.0278797388057766,0.0274981745921312,0.0,0.0,2.268228111817714,2.679533909148513,0.6320102064864427,1.3347678241467409,0.0,1.6769691257517425,0.0,0.984685231319576,1.385663321545457,16.662446482523006,1,0.16662446482523005,0.16572469271517382,19.103710975812547,Q4,Zona Satura,⚠️,True,14545,Non Consigliata,territorio in fase di sviluppo
Siamanna,2023,7,2.44,0.0014,0.0904,0.003,0.71,0.0035,3.11,0.105,0.0063,4.0,208,115064,Siamanna,115064.0,0,4,2,2,5,115064,28.344819630424507,71.73668354402231,0.0696993470144416,0.0673776248917339,0.0557594776115533,0.0542603919278312,0.0278797388057766,0.0274981745921312,0.0278797388057766,0.0274981745921312,0.0,0.0,2.268228111817714,2.679533909148513,0.6320102064864427,1.3347678241467409,0.0,1.6769691257517425,0.0,0.984685231319576,1.385663321545457,16.662446482523006,1,0.16662446482523005,0.1655747306968311,19.08642428781915,Q4,Zona Satura,⚠️,True,14546,Non Consigliata,territorio in fase di sviluppo
Siamanna,2024,10,2.72,0.0016,0.1025,0.0034,0.6,0.0029,3.51,0.1185,0.0066,4.0,208,115064,Siamanna,115064.0,0,4,2,2,5,115064,28.344819630424507,71.73668354402231,0.0696993470144416,0.0673776248917339,0.0557594776115533,0.0542603919278312,0.0278797388057766,0.0274981745921312,0.0278797388057766,0.0274981745921312,0.0,0.0,2.268228111817714,2.679533909148513,0.6320102064864427,1.3347678241467409,0.0,1.6769691257517425,0.0,0.984685231319576,1.385663321545457,16.662446482523006,1,0.16662446482523005,0.1655247433573835,19.080662058488016,Q4,Zona Satura,⚠️,True,14547,Non Consigliata,territorio in fase di sviluppo
Siamanna,2024,7,2.89,0.0017,0.1089,0.0036,0.6,0.0029,3.51,0.1185,0.0068,4.0,208,115064,Siamanna,115064.0,0,4,2,2,5,115064,28.344819630424507,71.73668354402231,0.0696993470144416,0.0673776248917339,0.0557594776115533,0.0542603919278312,0.0278797388057766,0.0274981745921312,0.0278797388057766,0.0274981745921312,0.0,0.0,2.268228111817714,2.679533909148513,0.6320102064864427,1.3347678241467409,0.0,1.6769691257517425,0.0,0.984685231319576,1.385663321545457,16.662446482523006,1,0.16662446482523005,0.16549141846441848,19.076820572267263,Q4,Zona Satura,⚠️,True,14548,Non Consigliata,territorio in fase di sviluppo
Palau,2024,10,1482.74,0.8669,16.1223,0.5309,285.92,1.0,15.01,0.5068,0.695,4.0,85,113020,Palau,113020.0,6,3,60,9,62,113020,44.721588316510186,88.113452230108,0.7036383030151537,0.5327661423872816,0.0340470146620235,0.0334802437779274,0.6809402932404713,0.5193533351998849,0.1021410439860707,0.0972546916388846,0.0680940293240471,0.0658757791007414,27.26189637200365,1.636136746612309,15.436343157084323,4.890095276255444,2.4891653068118886,12.657302551790544,0.0,2.614274364056417,12.398528646069124,54.070074185612725,5,0.5407007418561273,0.16491372626611883,19.010227811656353,Q2,Destinazione Popolare,🏖️,True,14549,Non Consigliata,territorio in fase di sviluppo
Budoni,2022,1,,,,,171.16,0.8357,18.91,0.6384,0.7304,2.0,74,113009,Budoni,113009.0,8,20,82,13,87,113009,56.18989713420163,99.58176104779945,0.873653961173069,0.6278905142434794,0.2008399910742687,0.1830213044753215,0.8234439634045018,0.6007270005528468,0.1305459941982746,0.1227006967364775,0.0803359964297075,0.0772721005574145,33.96493129171182,9.6514097593533,18.66678138438879,6.250008073640914,2.9366682686579275,17.566856142141557,0.0,2.9213780633553306,17.32262797859483,61.11971671134658,5,0.6111971671134657,0.16477875625379032,18.994669308794272,Q2,Destinazione Popolare,🏖️,False,14550,Non Consigliata,territorio in fase di sviluppo
Budoni,2022,2,,,,,171.16,0.8357,18.91,0.6384,0.7304,2.0,74,113009,Budoni,113009.0,8,20,82,13,87,113009,56.18989713420163,99.58176104779945,0.873653961173069,0.6278905142434794,0.2008399910742687,0.1830213044753215,0.8234439634045018,0.6007270005528468,0.1305459941982746,0.1227006967364775,0.0803359964297075,0.0772721005574145,33.96493129171182,9.6514097593533,18.66678138438879,6.250008073640914,2.9366682686579275,17.566856142141557,0.0,2.9213780633553306,17.32262797859483,61.11971671134658,5,0.6111971671134657,0.16477875625379032,18.994669308794272,Q2,Destinazione Popolare,🏖️,False,14551,Non Consigliata,territorio in fase di sviluppo
Turri,2022,7,,,,,1.7,0.0083,0.0,0.0,0.0,2.0,277,117023,Turri,117023.0,0,2,2,2,4,117023,9.422499113764628,52.81436302736244,0.0757369732534244,0.073005983207918,0.0378684866267122,0.0371690778985273,0.0378684866267122,0.0371690778985273,0.0378684866267122,0.0371690778985273,0.0,0.0,2.506267478018078,1.819778418860006,0.8584467099569285,1.8129882008791849,0.0,1.6504624202436884,0.0,0.9747341229802552,1.3590780834993372,16.434016292045946,1,0.16434016292045947,0.16434016292045947,18.944110999476596,Q3,Territorio Autentico,🌄,False,14552,Non Consigliata,territorio in fase di sviluppo
Turri,2022,6,,,,,1.7,0.0083,0.0,0.0,0.0,2.0,277,117023,Turri,117023.0,0,2,2,2,4,117023,9.422499113764628,52.81436302736244,0.0757369732534244,0.073005983207918,0.0378684866267122,0.0371690778985273,0.0378684866267122,0.0371690778985273,0.0378684866267122,0.0371690778985273,0.0,0.0,2.506267478018078,1.819778418860006,0.8584467099569285,1.8129882008791849,0.0,1.6504624202436884,0.0,0.9747341229802552,1.3590780834993372,16.434016292045946,1,0.16434016292045947,0.16434016292045947,18.944110999476596,Q3,Territorio Autentico,🌄,False,14553,Non Consigliata,territorio in fase di sviluppo
Turri,2022,11,,,,,1.7,0.0083,0.0,0.0,0.0,2.0,277,117023,Turri,117023.0,0,2,2,2,4,117023,9.422499113764628,52.81436302736244,0.0757369732534244,0.073005983207918,0.0378684866267122,0.0371690778985273,0.0378684866267122,0.0371690778985273,0.0378684866267122,0.0371690778985273,0.0,0.0,2.506267478018078,1.819778418860006,0.8584467099569285,1.8129882008791849,0.0,1.6504624202436884,0.0,0.9747341229802552,1.3590780834993372,16.434016292045946,1,0.16434016292045947,0.16434016292045947,18.944110999476596,Q3,Territorio Autentico,🌄,False,14554,Non Consigliata,territorio in fase di sviluppo
Turri,2022,10,,,,,1.7,0.0083,0.0,0.0,0.0,2.0,277,117023,Turri,117023.0,0,2,2,2,4,117023,9.422499113764628,52.81436302736244,0.0757369732534244,0.073005983207918,0.0378684866267122,0.0371690778985273,0.0378684866267122,0.0371690778985273,0.0378684866267122,0.0371690778985273,0.0,0.0,2.506267478018078,1.819778418860006,0.8584467099569285,1.8129882008791849,0.0,1.6504624202436884,0.0,0.9747341229802552,1.3590780834993372,16.434016292045946,1,0.16434016292045947,0.16434016292045947,18.944110999476596,Q3,Territorio Autentico,🌄,False,14555,Non Consigliata,territorio in fase di sviluppo
Turri,2022,4,,,,,1.7,0.0083,0.0,0.0,0.0,2.0,277,117023,Turri,117023.0,0,2,2,2,4,117023,9.422499113764628,52.81436302736244,0.0757369732534244,0.073005983207918,0.0378684866267122,0.0371690778985273,0.0378684866267122,0.0371690778985273,0.0378684866267122,0.0371690778985273,0.0,0.0,2.506267478018078,1.819778418860006,0.8584467099569285,1.8129882008791849,0.0,1.6504624202436884,0.0,0.9747341229802552,1.3590780834993372,16.434016292045946,1,0.16434016292045947,0.16434016292045947,18.944110999476596,Q3,Territorio Autentico,🌄,False,14556,Non Consigliata,territorio in fase di sviluppo
Turri,2022,9,,,,,1.7,0.0083,0.0,0.0,0.0,2.0,277,117023,Turri,117023.0,0,2,2,2,4,117023,9.422499113764628,52.81436302736244,0.0757369732534244,0.073005983207918,0.0378684866267122,0.0371690778985273,0.0378684866267122,0.0371690778985273,0.0378684866267122,0.0371690778985273,0.0,0.0,2.506267478018078,1.819778418860006,0.8584467099569285,1.8129882008791849,0.0,1.6504624202436884,0.0,0.9747341229802552,1.3590780834993372,16.434016292045946,1,0.16434016292045947,0.16434016292045947,18.944110999476596,Q3,Territorio Autentico,🌄,False,14557,Non Consigliata,territorio in fase di sviluppo
Turri,2022,8,,,,,1.7,0.0083,0.0,0.0,0.0,2.0,277,117023,Turri,117023.0,0,2,2,2,4,117023,9.422499113764628,52.81436302736244,0.0757369732534244,0.073005983207918,0.0378684866267122,0.0371690778985273,0.0378684866267122,0.0371690778985273,0.0378684866267122,0.0371690778985273,0.0,0.0,2.506267478018078,1.819778418860006,0.8584467099569285,1.8129882008791849,0.0,1.6504624202436884,0.0,0.9747341229802552,1.3590780834993372,16.434016292045946,1,0.16434016292045947,0.16434016292045947,18.944110999476596,Q3,Territorio Autentico,🌄,False,14558,Non Consigliata,territorio in fase di sviluppo
Turri,2022,12,,,,,1.7,0.0083,0.0,0.0,0.0,2.0,277,117023,Turri,117023.0,0,2,2,2,4,117023,9.422499113764628,52.81436302736244,0.0757369732534244,0.073005983207918,0.0378684866267122,0.0371690778985273,0.0378684866267122,0.0371690778985273,0.0378684866267122,0.0371690778985273,0.0,0.0,2.506267478018078,1.819778418860006,0.8584467099569285,1.8129882008791849,0.0,1.6504624202436884,0.0,0.9747341229802552,1.3590780834993372,16.434016292045946,1,0.16434016292045947,0.16434016292045947,18.944110999476596,Q3,Territorio Autentico,🌄,False,14559,Non Consigliata,territorio in fase di sviluppo
Turri,2022,1,,,,,1.7,0.0083,0.0,0.0,0.0,2.0,277,117023,Turri,117023.0,0,2,2,2,4,117023,9.422499113764628,52.81436302736244,0.0757369732534244,0.073005983207918,0.0378684866267122,0.0371690778985273,0.0378684866267122,0.0371690778985273,0.0378684866267122,0.0371690778985273,0.0,0.0,2.506267478018078,1.819778418860006,0.8584467099569285,1.8129882008791849,0.0,1.6504624202436884,0.0,0.9747341229802552,1.3590780834993372,16.434016292045946,1,0.16434016292045947,0.16434016292045947,18.944110999476596,Q3,Territorio Autentico,🌄,False,14560,Non Consigliata,territorio in fase di sviluppo
Turri,2022,2,,,,,1.7,0.0083,0.0,0.0,0.0,2.0,277,117023,Turri,117023.0,0,2,2,2,4,117023,9.422499113764628,52.81436302736244,0.0757369732534244,0.073005983207918,0.0378684866267122,0.0371690778985273,0.0378684866267122,0.0371690778985273,0.0378684866267122,0.0371690778985273,0.0,0.0,2.506267478018078,1.819778418860006,0.8584467099569285,1.8129882008791849,0.0,1.6504624202436884,0.0,0.9747341229802552,1.3590780834993372,16.434016292045946,1,0.16434016292045947,0.16434016292045947,18.944110999476596,Q3,Territorio Autentico,🌄,False,14561,Non Consigliata,territorio in fase di sviluppo
Turri,2022,3,,,,,1.7,0.0083,0.0,0.0,0.0,2.0,277,117023,Turri,117023.0,0,2,2,2,4,117023,9.422499113764628,52.81436302736244,0.0757369732534244,0.073005983207918,0.0378684866267122,0.0371690778985273,0.0378684866267122,0.0371690778985273,0.0378684866267122,0.0371690778985273,0.0,0.0,2.506267478018078,1.819778418860006,0.8584467099569285,1.8129882008791849,0.0,1.6504624202436884,0.0,0.9747341229802552,1.3590780834993372,16.434016292045946,1,0.16434016292045947,0.16434016292045947,18.944110999476596,Q3,Territorio Autentico,🌄,False,14562,Non Consigliata,territorio in fase di sviluppo
Turri,2022,5,,,,,1.7,0.0083,0.0,0.0,0.0,2.0,277,117023,Turri,117023.0,0,2,2,2,4,117023,9.422499113764628,52.81436302736244,0.0757369732534244,0.073005983207918,0.0378684866267122,0.0371690778985273,0.0378684866267122,0.0371690778985273,0.0378684866267122,0.0371690778985273,0.0,0.0,2.506267478018078,1.819778418860006,0.8584467099569285,1.8129882008791849,0.0,1.6504624202436884,0.0,0.9747341229802552,1.3590780834993372,16.434016292045946,1,0.16434016292045947,0.16434016292045947,18.944110999476596,Q3,Territorio Autentico,🌄,False,14563,Non Consigliata,territorio in fase di sviluppo
Donori,2025,4,0.05,0.0,0.0009,0.0,0.88,0.0043,2.85,0.0962,0.0,4.0,295,118013,Donori,118013.0,3,0,5,5,6,118013,35.4006014399907,78.79246535358851,0.0761494131840454,0.0733893119359314,0.0,0.0,0.0634578443200379,0.0615257162453849,0.0634578443200379,0.0615257162453849,0.0380747065920227,0.037367753822476,2.5225283288549267,0.0,1.4385359049196589,3.038101948449728,1.3918142259564563,1.6393623945035147,0.0,0.9705373707547238,1.347945171243195,16.33767879097834,1,0.1633767879097834,0.1633767879097834,18.83305912504708,Q3,Territorio Autentico,🌄,True,14564,Non Consigliata,territorio in fase di sviluppo
Donori,2023,7,,,,,0.0,0.0,,,0.0,1.0,295,118013,Donori,118013.0,3,0,5,5,6,118013,35.4006014399907,78.79246535358851,0.0761494131840454,0.0733893119359314,0.0,0.0,0.0634578443200379,0.0615257162453849,0.0634578443200379,0.0615257162453849,0.0380747065920227,0.037367753822476,2.5225283288549267,0.0,1.4385359049196589,3.038101948449728,1.3918142259564563,1.6393623945035147,0.0,0.9705373707547238,1.347945171243195,16.33767879097834,1,0.1633767879097834,0.1633767879097834,18.83305912504708,Q3,Territorio Autentico,🌄,False,14565,Non Consigliata,territorio in fase di sviluppo
Donori,2024,11,,,,,0.4,0.002,0.0,0.0,0.0,2.0,295,118013,Donori,118013.0,3,0,5,5,6,118013,35.4006014399907,78.79246535358851,0.0761494131840454,0.0733893119359314,0.0,0.0,0.0634578443200379,0.0615257162453849,0.0634578443200379,0.0615257162453849,0.0380747065920227,0.037367753822476,2.5225283288549267,0.0,1.4385359049196589,3.038101948449728,1.3918142259564563,1.6393623945035147,0.0,0.9705373707547238,1.347945171243195,16.33767879097834,1,0.1633767879097834,0.1633767879097834,18.83305912504708,Q3,Territorio Autentico,🌄,False,14566,Non Consigliata,territorio in fase di sviluppo
Donori,2025,5,0.06,0.0,0.0011,0.0,0.88,0.0043,2.85,0.0962,0.0,4.0,295,118013,Donori,118013.0,3,0,5,5,6,118013,35.4006014399907,78.79246535358851,0.0761494131840454,0.0733893119359314,0.0,0.0,0.0634578443200379,0.0615257162453849,0.0634578443200379,0.0615257162453849,0.0380747065920227,0.037367753822476,2.5225283288549267,0.0,1.4385359049196589,3.038101948449728,1.3918142259564563,1.6393623945035147,0.0,0.9705373707547238,1.347945171243195,16.33767879097834,1,0.1633767879097834,0.1633767879097834,18.83305912504708,Q3,Territorio Autentico,🌄,True,14567,Non Consigliata,territorio in fase di sviluppo
Donori,2024,10,,,,,0.4,0.002,0.0,0.0,0.0,2.0,295,118013,Donori,118013.0,3,0,5,5,6,118013,35.4006014399907,78.79246535358851,0.0761494131840454,0.0733893119359314,0.0,0.0,0.0634578443200379,0.0615257162453849,0.0634578443200379,0.0615257162453849,0.0380747065920227,0.037367753822476,2.5225283288549267,0.0,1.4385359049196589,3.038101948449728,1.3918142259564563,1.6393623945035147,0.0,0.9705373707547238,1.347945171243195,16.33767879097834,1,0.1633767879097834,0.1633767879097834,18.83305912504708,Q3,Territorio Autentico,🌄,False,14568,Non Consigliata,territorio in fase di sviluppo
Donori,2025,2,0.02,0.0,0.0004,0.0,0.88,0.0043,2.85,0.0962,0.0,4.0,295,118013,Donori,118013.0,3,0,5,5,6,118013,35.4006014399907,78.79246535358851,0.0761494131840454,0.0733893119359314,0.0,0.0,0.0634578443200379,0.0615257162453849,0.0634578443200379,0.0615257162453849,0.0380747065920227,0.037367753822476,2.5225283288549267,0.0,1.4385359049196589,3.038101948449728,1.3918142259564563,1.6393623945035147,0.0,0.9705373707547238,1.347945171243195,16.33767879097834,1,0.1633767879097834,0.1633767879097834,18.83305912504708,Q3,Territorio Autentico,🌄,True,14569,Non Consigliata,territorio in fase di sviluppo
Donori,2024,12,,,,,0.4,0.002,0.0,0.0,0.0,2.0,295,118013,Donori,118013.0,3,0,5,5,6,118013,35.4006014399907,78.79246535358851,0.0761494131840454,0.0733893119359314,0.0,0.0,0.0634578443200379,0.0615257162453849,0.0634578443200379,0.0615257162453849,0.0380747065920227,0.037367753822476,2.5225283288549267,0.0,1.4385359049196589,3.038101948449728,1.3918142259564563,1.6393623945035147,0.0,0.9705373707547238,1.347945171243195,16.33767879097834,1,0.1633767879097834,0.1633767879097834,18.83305912504708,Q3,Territorio Autentico,🌄,False,14570,Non Consigliata,territorio in fase di sviluppo
Donori,2025,1,0.02,0.0,0.0004,0.0,0.88,0.0043,2.85,0.0962,0.0,4.0,295,118013,Donori,118013.0,3,0,5,5,6,118013,35.4006014399907,78.79246535358851,0.0761494131840454,0.0733893119359314,0.0,0.0,0.0634578443200379,0.0615257162453849,0.0634578443200379,0.0615257162453849,0.0380747065920227,0.037367753822476,2.5225283288549267,0.0,1.4385359049196589,3.038101948449728,1.3918142259564563,1.6393623945035147,0.0,0.9705373707547238,1.347945171243195,16.33767879097834,1,0.1633767879097834,0.1633767879097834,18.83305912504708,Q3,Territorio Autentico,🌄,True,14571,Non Consigliata,territorio in fase di sviluppo
Donori,2023,6,,,,,0.0,0.0,,,0.0,1.0,295,118013,Donori,118013.0,3,0,5,5,6,118013,35.4006014399907,78.79246535358851,0.0761494131840454,0.0733893119359314,0.0,0.0,0.0634578443200379,0.0615257162453849,0.0634578443200379,0.0615257162453849,0.0380747065920227,0.037367753822476,2.5225283288549267,0.0,1.4385359049196589,3.038101948449728,1.3918142259564563,1.6393623945035147,0.0,0.9705373707547238,1.347945171243195,16.33767879097834,1,0.1633767879097834,0.1633767879097834,18.83305912504708,Q3,Territorio Autentico,🌄,False,14572,Non Consigliata,territorio in fase di sviluppo
Donori,2023,8,,,,,0.0,0.0,,,0.0,1.0,295,118013,Donori,118013.0,3,0,5,5,6,118013,35.4006014399907,78.79246535358851,0.0761494131840454,0.0733893119359314,0.0,0.0,0.0634578443200379,0.0615257162453849,0.0634578443200379,0.0615257162453849,0.0380747065920227,0.037367753822476,2.5225283288549267,0.0,1.4385359049196589,3.038101948449728,1.3918142259564563,1.6393623945035147,0.0,0.9705373707547238,1.347945171243195,16.33767879097834,1,0.1633767879097834,0.1633767879097834,18.83305912504708,Q3,Territorio Autentico,🌄,False,14573,Non Consigliata,territorio in fase di sviluppo
Donori,2024,3,,,,,0.4,0.002,0.0,0.0,0.0,2.0,295,118013,Donori,118013.0,3,0,5,5,6,118013,35.4006014399907,78.79246535358851,0.0761494131840454,0.0733893119359314,0.0,0.0,0.0634578443200379,0.0615257162453849,0.0634578443200379,0.0615257162453849,0.0380747065920227,0.037367753822476,2.5225283288549267,0.0,1.4385359049196589,3.038101948449728,1.3918142259564563,1.6393623945035147,0.0,0.9705373707547238,1.347945171243195,16.33767879097834,1,0.1633767879097834,0.1633767879097834,18.83305912504708,Q3,Territorio Autentico,🌄,False,14574,Non Consigliata,territorio in fase di sviluppo
Donori,2024,9,,,,,0.4,0.002,0.0,0.0,0.0,2.0,295,118013,Donori,118013.0,3,0,5,5,6,118013,35.4006014399907,78.79246535358851,0.0761494131840454,0.0733893119359314,0.0,0.0,0.0634578443200379,0.0615257162453849,0.0634578443200379,0.0615257162453849,0.0380747065920227,0.037367753822476,2.5225283288549267,0.0,1.4385359049196589,3.038101948449728,1.3918142259564563,1.6393623945035147,0.0,0.9705373707547238,1.347945171243195,16.33767879097834,1,0.1633767879097834,0.1633767879097834,18.83305912504708,Q3,Territorio Autentico,🌄,False,14575,Non Consigliata,territorio in fase di sviluppo
Donori,2023,9,,,,,0.0,0.0,,,0.0,1.0,295,118013,Donori,118013.0,3,0,5,5,6,118013,35.4006014399907,78.79246535358851,0.0761494131840454,0.0733893119359314,0.0,0.0,0.0634578443200379,0.0615257162453849,0.0634578443200379,0.0615257162453849,0.0380747065920227,0.037367753822476,2.5225283288549267,0.0,1.4385359049196589,3.038101948449728,1.3918142259564563,1.6393623945035147,0.0,0.9705373707547238,1.347945171243195,16.33767879097834,1,0.1633767879097834,0.1633767879097834,18.83305912504708,Q3,Territorio Autentico,🌄,False,14576,Non Consigliata,territorio in fase di sviluppo
Donori,2024,8,,,,,0.4,0.002,0.0,0.0,0.0,2.0,295,118013,Donori,118013.0,3,0,5,5,6,118013,35.4006014399907,78.79246535358851,0.0761494131840454,0.0733893119359314,0.0,0.0,0.0634578443200379,0.0615257162453849,0.0634578443200379,0.0615257162453849,0.0380747065920227,0.037367753822476,2.5225283288549267,0.0,1.4385359049196589,3.038101948449728,1.3918142259564563,1.6393623945035147,0.0,0.9705373707547238,1.347945171243195,16.33767879097834,1,0.1633767879097834,0.1633767879097834,18.83305912504708,Q3,Territorio Autentico,🌄,False,14577,Non Consigliata,territorio in fase di sviluppo
Donori,2024,7,,,,,0.4,0.002,0.0,0.0,0.0,2.0,295,118013,Donori,118013.0,3,0,5,5,6,118013,35.4006014399907,78.79246535358851,0.0761494131840454,0.0733893119359314,0.0,0.0,0.0634578443200379,0.0615257162453849,0.0634578443200379,0.0615257162453849,0.0380747065920227,0.037367753822476,2.5225283288549267,0.0,1.4385359049196589,3.038101948449728,1.3918142259564563,1.6393623945035147,0.0,0.9705373707547238,1.347945171243195,16.33767879097834,1,0.1633767879097834,0.1633767879097834,18.83305912504708,Q3,Territorio Autentico,🌄,False,14578,Non Consigliata,territorio in fase di sviluppo
Donori,2023,10,,,,,0.0,0.0,,,0.0,1.0,295,118013,Donori,118013.0,3,0,5,5,6,118013,35.4006014399907,78.79246535358851,0.0761494131840454,0.0733893119359314,0.0,0.0,0.0634578443200379,0.0615257162453849,0.0634578443200379,0.0615257162453849,0.0380747065920227,0.037367753822476,2.5225283288549267,0.0,1.4385359049196589,3.038101948449728,1.3918142259564563,1.6393623945035147,0.0,0.9705373707547238,1.347945171243195,16.33767879097834,1,0.1633767879097834,0.1633767879097834,18.83305912504708,Q3,Territorio Autentico,🌄,False,14579,Non Consigliata,territorio in fase di sviluppo
Donori,2024,6,,,,,0.4,0.002,0.0,0.0,0.0,2.0,295,118013,Donori,118013.0,3,0,5,5,6,118013,35.4006014399907,78.79246535358851,0.0761494131840454,0.0733893119359314,0.0,0.0,0.0634578443200379,0.0615257162453849,0.0634578443200379,0.0615257162453849,0.0380747065920227,0.037367753822476,2.5225283288549267,0.0,1.4385359049196589,3.038101948449728,1.3918142259564563,1.6393623945035147,0.0,0.9705373707547238,1.347945171243195,16.33767879097834,1,0.1633767879097834,0.1633767879097834,18.83305912504708,Q3,Territorio Autentico,🌄,False,14580,Non Consigliata,territorio in fase di sviluppo
Donori,2024,5,,,,,0.4,0.002,0.0,0.0,0.0,2.0,295,118013,Donori,118013.0,3,0,5,5,6,118013,35.4006014399907,78.79246535358851,0.0761494131840454,0.0733893119359314,0.0,0.0,0.0634578443200379,0.0615257162453849,0.0634578443200379,0.0615257162453849,0.0380747065920227,0.037367753822476,2.5225283288549267,0.0,1.4385359049196589,3.038101948449728,1.3918142259564563,1.6393623945035147,0.0,0.9705373707547238,1.347945171243195,16.33767879097834,1,0.1633767879097834,0.1633767879097834,18.83305912504708,Q3,Territorio Autentico,🌄,False,14581,Non Consigliata,territorio in fase di sviluppo
Donori,2024,4,,,,,0.4,0.002,0.0,0.0,0.0,2.0,295,118013,Donori,118013.0,3,0,5,5,6,118013,35.4006014399907,78.79246535358851,0.0761494131840454,0.0733893119359314,0.0,0.0,0.0634578443200379,0.0615257162453849,0.0634578443200379,0.0615257162453849,0.0380747065920227,0.037367753822476,2.5225283288549267,0.0,1.4385359049196589,3.038101948449728,1.3918142259564563,1.6393623945035147,0.0,0.9705373707547238,1.347945171243195,16.33767879097834,1,0.1633767879097834,0.1633767879097834,18.83305912504708,Q3,Territorio Autentico,🌄,False,14582,Non Consigliata,territorio in fase di sviluppo
Donori,2023,4,,,,,0.0,0.0,,,0.0,1.0,295,118013,Donori,118013.0,3,0,5,5,6,118013,35.4006014399907,78.79246535358851,0.0761494131840454,0.0733893119359314,0.0,0.0,0.0634578443200379,0.0615257162453849,0.0634578443200379,0.0615257162453849,0.0380747065920227,0.037367753822476,2.5225283288549267,0.0,1.4385359049196589,3.038101948449728,1.3918142259564563,1.6393623945035147,0.0,0.9705373707547238,1.347945171243195,16.33767879097834,1,0.1633767879097834,0.1633767879097834,18.83305912504708,Q3,Territorio Autentico,🌄,False,14583,Non Consigliata,territorio in fase di sviluppo
