,codice_istat,nome_comune,codice_istat_str,infrastrutture,natura,ristorazione,servizi,turismo,com_istat_code,area_km2,area_km2_reg,turismo_density,turismo_log_density,natura_density,natura_log_density,ristorazione_density,ristorazione_log_density,servizi_density,servizi_log_density,infrastrutture_density,infrastrutture_log_density,turismo_density_norm,natura_density_norm,ristorazione_density_norm,servizi_density_norm,infrastrutture_density_norm,indice_attrattivita_assoluto,indice_attrattivita_og,indice_attrattivita_log,indice_attrattivita_assoluto_norm,indice_attrattivita_log_norm,classe
174,115030,Marrubiu,115030.0,7,7,13,9,17,115030,61.38443664224727,104.77630055584508,0.16225043172753661,0.15035815304689773,0.0668090012995739,0.06467195095376785,0.12407385955635153,0.1169594606616704,0.08589728738516644,0.08240663820386196,0.0668090012995739,0.06467195095376785,5.917145860984816,3.21052119005977,2.8126499370765927,4.11241067148914,2.4421913326095686,4.001384777210034,0.0,1.6097148295310284,3.7169656176142443,"31,0101578433851",3
253,116022,Villagrande Strisaili,116022.0,6,32,13,9,44,116022,210.23859334607613,253.63045725967393,0.17348074231854407,0.15997432570862463,0.1261678125953048,0.11882055288946372,0.051255673866842565,0.04998532954785642,0.03548469729242947,0.0348696236587707,0.023656464861619646,0.023380986796551425,6.359911926571385,6.063021867732956,1.1619229738792558,1.6988621208211627,0.8647579266478091,3.997418750468461,0.0,1.6089215292249293,3.7129878405574175,"30,9919474356749",3
184,115040,Norbello,115040.0,0,3,5,4,17,115040,26.279627529207517,69.67149144280532,0.2440022403418137,0.21833379523322266,0.043059218883849476,0.04215795186021197,0.0717653648064158,0.06930716257831987,0.057412291845132635,0.055824689345115426,0.0,0.0,9.140291504322054,2.069220194358784,1.6268604001584075,2.748665631312414,0.0,3.9970644246148557,0.0,1.6088506249375247,3.712632464927612,"30,9903198099547",3
141,114050,Teti,114050.0,0,3,8,4,22,114050,44.13372609273346,87.52559000633127,0.25135506082745174,0.22422701281971952,0.03427569011283433,0.03370136541548875,0.09140184030089155,0.08746296195227421,0.04570092015044577,0.044687397559329475,0.0,0.0,9.430183700179679,1.6471257954858636,2.072002767466316,2.1879730716155503,0.0,3.983433073160965,0.0,1.6061190256494249,3.6989607272919454,"30,9276152624399",3
120,114029,Ollolai,114029.0,2,12,4,5,7,114029,27.057605219378452,70.44946913297626,0.09936199784255596,0.09473000957680823,0.17033485344438165,0.15728990738750567,0.05677828448146055,0.055224925643794824,0.07097285560182569,0.06856744623483084,0.028389142240730275,0.027993638439364237,3.437707361354139,8.185478689267587,1.2871159069696383,3.3978899409739514,1.037760118724808,3.948564565135639,0.0,1.5990975476849996,3.6639889128623975,"30,7664354727971",3
217,115073,Suni,115073.0,4,2,7,4,23,115073,47.30115517658011,90.69301909017793,0.25360276050718555,0.22602161412105418,0.02205241395714657,0.021812776138802278,0.07718344885001299,0.0743497168632697,0.04410482791429314,0.043159894299303475,0.04410482791429314,0.043159894299303475,9.51880147577467,1.0597335826638143,1.74968380388575,2.111558705755511,1.6122442539671706,3.948468830435548,0.0,1.5990782015443394,3.6638928945250595,"30,7659913772808",3
104,114013,Fonni,114013.0,0,15,16,5,29,114013,111.94351978999953,155.33538370359733,0.18669281466054283,0.17117029077936635,0.09656524896234973,0.09218279368296993,0.10300293222650639,0.0980363986780825,0.032188416320783245,0.03168122434902229,0.0,0.0,6.880810902757863,4.640464188752936,2.3349897543407,1.5410496746231763,0.0,3.9225147200772086,0.0,1.5938195218927889,3.6378618888256877,"30,6452770655177",3
307,118025,Mandas,118025.0,4,3,10,5,19,118025,44.860207814191476,88.25207172778929,0.21529239629189553,0.194984703223926,0.03399353625661508,0.03342852486419859,0.11331178752205028,0.1073391656081322,0.05665589376102514,0.055109103990267756,0.04532471500882011,0.044327569215421,8.008377601267133,1.6335668301274826,2.568682824758762,2.712452385846006,1.6568370128928311,3.8971931120299472,0.0,1.588662206704739,3.612465259378757,"30,526889600465",3
109,114018,Lei,114018.0,2,3,2,3,15,114018,18.96885514913117,62.360719062728975,0.24053603334675183,0.21554357116577977,0.048107206669350366,0.04698587710714625,0.03207147111290024,0.03156791961571802,0.048107206669350366,0.04698587710714625,0.03207147111290024,0.03156791961571802,9.003632876648739,2.3118023530089666,0.7270332488261413,2.303176224826097,1.1723670052296182,3.887160235258968,0.0,1.5866114058124956,3.602402657779217,"30,4798129510636",3
239,116008,Ilbono,116008.0,7,3,5,5,15,116008,30.69397905594806,74.08584296954587,0.2024678318928757,0.1843759716153285,0.040493566378575145,0.03969518363068207,0.06748927729762523,0.065309421384129,0.06748927729762523,0.065309421384129,0.09448498821667534,0.09028392223270039,7.50275650772744,1.9459272012847246,1.529925096416435,3.231110464819784,3.453882183476876,3.8733485599933557,0.0,1.5837812901342823,3.588550062078841,"30,414846935078",3
14,112015,Cargeghe,112015.0,0,8,2,3,8,112015,11.83501771541334,55.226881629011146,0.144856992899587,0.135279732174991,0.144856992899587,0.135279732174991,0.03621424822489675,0.035573925762320324,0.05432137233734513,0.05289731098530884,0.0,0.0,5.231392389211862,6.96113452058784,0.8209465181081949,2.600685051768125,0.0,3.863993408297376,0.0,1.5818597894609279,3.579167193479059,"30,3707384046662",3
309,118027,Monastir,118027.0,0,9,5,5,11,118027,31.9152319215318,75.30709583512962,0.14606857266256001,0.1363374530316987,0.11951065036027636,0.11289167050876317,0.0663948057557091,0.06428361904877122,0.0663948057557091,0.06428361904877122,0.0,0.0,5.279160115709598,5.7431104784669,1.5051143480081095,3.178711645420112,0.0,3.797355270744243,0.0,1.56806478080407,3.512331624295939,"30,0540705172645",3
70,113005,Badesi,113005.0,1,0,16,4,16,113005,31.47092621117994,74.86279012477775,0.21372433452362594,0.19369359479622242,0.0,0.0,0.21372433452362594,0.19369359479622242,0.053431083630906484,0.05205253554038998,0.013357770907726621,0.013269342486595708,7.946555220300272,0.0,4.8449507269224,2.5580616711176107,0.4882909742589172,3.7854950595680954,0.0,1.5655894802780108,3.500436274370264,"29,9972493721844",3
242,116011,Loceri,116011.0,0,5,7,5,10,116011,19.43065417604939,62.822518089647204,0.15917859239150656,0.14771164428264377,0.07958929619575328,0.07658068751062957,0.11142501467405459,0.10564298896513395,0.07958929619575328,0.07658068751062957,0.0,0.0,5.796035567025789,3.8246810604552333,2.5259112727882793,3.8104098624684593,0.0,3.7717246691494695,0.0,1.5627078054104937,3.486625085833237,"29,9310998020628",3
22,112023,Florinas,112023.0,2,7,5,4,14,112023,36.37056959314146,79.76243350673927,0.1755212245225331,0.16171164457512294,0.08776061226126655,0.08412109872943113,0.0626861516151904,0.060799807990620125,0.05014892129215231,0.048931983914586245,0.025074460646076154,0.024765254484642493,6.440359948915761,4.217355443677506,1.4210422809968375,2.400925167296149,0.9165925140104956,3.7224533282889447,0.0,1.552328437504871,3.4372077666861798,"29,6928388057128",3
280,117026,Villamar,117026.0,0,4,11,7,14,117026,38.20670582598128,81.59856973957909,0.17157163470733422,0.15834612494716377,0.04902046705923835,0.04785684024311576,0.13480628441290546,0.1264619618407371,0.08578581735366711,0.08230398047138349,0.0,0.0,6.284643477052847,2.3556892810687087,3.0559449728351575,4.107073942460277,0.0,3.701565449319104,0.0,1.547895527582288,3.416258002313424,"29,5910802454144",3
167,115023,Fordongianus,115023.0,0,7,8,4,14,115023,39.10012091936869,82.4919848329665,0.16971345796016224,0.15675881108851308,0.08485672898008112,0.08144793125048037,0.09697911883437842,0.09256014632102542,0.04848955941718921,0.04735061367286299,0.0,0.0,6.211383027055268,4.077808696587222,2.1984349762519697,2.3214817099974154,0.0,3.670776334013392,0.0,1.5413252964114748,3.385377666792924,"29,4402589392191",3
99,114008,Borore,114008.0,6,5,8,6,14,114008,42.63997445662444,86.03183837022225,0.16273045264653727,0.15077107766838369,0.05811801880233474,0.05649187617749392,0.09298883008373558,0.08891598963965285,0.06974162256280168,0.06741714507384379,0.06974162256280168,0.06741714507384379,5.936071158908041,2.7928741226427802,2.107978489740275,3.3389435406520396,2.549392788873922,3.656416386266361,0.0,1.538246136470535,3.370975174221048,"29,369576049652",3
228,115084,Villanova Truschedu,115084.0,1,2,3,1,15,115084,16.618319310140947,60.01018322373876,0.24995757710111968,0.22310961241918778,0.03332767694681596,0.032784348885572814,0.04999151542022394,0.048782083584616505,0.01666383847340798,0.016526520117906427,0.01666383847340798,0.016526520117906427,9.37508652666742,1.6015688151575704,1.1332655662024855,0.7977964060579686,0.6091436946539476,3.620155105404206,0.0,1.5304282771284135,3.334606460527651,"29,1901151255269",3
94,114003,Austis,114003.0,0,4,7,5,20,114003,50.7483233222858,94.14018723588362,0.21244912069153563,0.19264238063279923,0.042489824138307125,0.04161191362477001,0.07435719224203748,0.0717225220247419,0.053112280172883906,0.05174985631153152,0.0,0.0,7.8962786578988435,2.0418578051520457,1.6856149460376206,2.5427986659309525,0.0,3.5978908377548318,0.0,1.525597684814019,3.312276229590378,"29,0792276660734",3
45,112046,Pozzomaggiore,112046.0,1,8,30,6,15,112046,78.84875572542222,122.24061963902003,0.12270880206837483,0.11574433854126828,0.06544469443646657,0.06339226547167218,0.24541760413674965,0.2194708986837164,0.04908352082734993,0.04791694571786293,0.008180586804558321,0.008147307179042182,4.3581781326044995,3.14495912494059,5.563410466160363,2.349918152124452,0.2990399167945646,3.5887670287466937,0.0,1.523611366799236,3.3031253890872088,"29,0336312373146",3
186,115042,Nurachi,115042.0,1,7,6,5,6,115042,16.04163357654754,59.43349749014535,0.1009531704068881,0.09617632314557657,0.11777869880803613,0.11134341131836674,0.1009531704068881,0.09617632314557657,0.08412764200574009,0.08077564701316274,0.016825528401148017,0.016685547188039968,3.500440908237764,5.65988116728934,2.288523379605634,4.027687291221358,0.6150542416224068,3.5884657580602353,0.0,1.5235457106927461,3.3028232258133388,"29,032124084905",3
349,118069,Villasalto,118069.0,1,41,1,4,10,118069,130.34207558515004,173.73393949874784,0.05755927729982818,0.05596368455155354,0.23599303692929555,0.21187472546728062,0.005755927729982818,0.005739425670792423,0.023023710919931273,0.022762664530732415,0.005755927729982818,0.005739425670792423,1.7895938959670639,11.340697077190008,0.13048203566360994,1.102281077397063,0.21040692930371288,3.5845316997602743,0.0,1.522687963035178,3.298877511912379,"29,0124342720602",3
376,119024,Teulada,119024.0,2,36,16,7,43,119024,246.5656695748586,289.9575334884564,0.14829757820971354,0.13828047877550056,0.12415611198952761,0.11703263149762025,0.05518049421756783,0.053711836861149324,0.024141466220185925,0.0238546676810503,0.0068975617771959786,0.006873882422145362,5.367040856699439,5.9663491545166165,1.2508953468833424,1.1557946278805509,0.2521391618005598,3.550461725377793,0.0,1.515228705919314,3.26470659697509,"28,8412051520775",3
149,115005,Allai,115005.0,1,4,4,2,15,115005,27.481399229775576,70.87326314337338,0.21164539820405454,0.19197926909926208,0.05643877285441454,0.054903603582922074,0.05643877285441454,0.054903603582922074,0.02821938642720727,0.027828555185509952,0.014109693213603634,0.014011078029737143,7.864591106542036,2.712177590824482,1.279419464222856,1.3510287625935382,0.515777362357647,3.547537673138098,0.0,1.5145859157382435,3.2617738815220907,"28,8264497420778",3
188,115044,Ollastra,115044.0,0,4,5,5,11,115044,21.62270290919963,65.01456682279743,0.16919285227234393,0.15631364088726282,0.061524673553579615,0.0597062459358582,0.07690584194197451,0.07409196811463432,0.07690584194197451,0.07409196811463432,0.0,0.0,6.19085763461404,2.956581662844541,1.7433906890006456,3.6819370521431543,0.0,3.4973714017169493,0.0,1.5034930931523656,3.2114589803657676,"28,5718112144067",3
100,114009,Bortigali,114009.0,5,3,6,5,24,114009,67.3199285947395,110.71179250833731,0.21677907525697993,0.19620726528071514,0.02709738440712249,0.026736750605834334,0.05419476881424498,0.05277722319391708,0.04516230734520415,0.044172191389865466,0.04516230734520415,0.044172191389865466,8.066991384993456,1.3021707425944833,1.2285497818824276,2.162186494233377,1.650900229215228,3.4807680545796726,0.0,1.4997944724869983,3.1948064417893405,"28,4869084483747",3
332,118050,Senorbì,118050.0,4,6,16,9,5,118050,34.72883084499789,78.1206947585957,0.06400352704812376,0.06203870580881163,0.0768042324577485,0.07399761048914956,0.20481128655399602,0.1863229460093172,0.11520634868662276,0.10903945387612363,0.051202821638499006,0.049935052951702225,2.04366479486053,3.6908442125365317,4.642899433438181,5.515608608660004,1.8717101704601213,3.4789026866249406,0.0,1.499378080403949,3.1929355472300345,"28,4773500635596",3
98,114007,Bolotana,114007.0,5,14,11,5,23,114007,108.41473908120939,151.8066029948072,0.1515085611973463,0.14107287507280258,0.09222260246794992,0.08821470496232216,0.0724606162248178,0.06995564967708401,0.03293664373855354,0.0324058559609105,0.03293664373855354,0.0324058559609105,5.493637026286948,4.431777360331534,1.6426211644742197,1.5768717420156175,1.2039932389179073,3.4414897660579453,0.0,1.4909898530614933,3.155411781820111,"28,2847961987774",3
316,118034,Orroli,118034.0,2,8,6,5,22,118034,75.91874875717723,119.31061267077504,0.1843926496355078,0.16923011124453888,0.06705187259473011,0.06489958650318547,0.05028890444604758,0.049065273414886826,0.04190742037170632,0.04105309137215855,0.016762968148682528,0.01662402023448824,6.790124629205456,3.222192423342541,1.1400071250430102,2.006355823303308,0.612767362558731,3.4328170293572433,0.0,1.4890352802341802,3.1467133500353905,"28,2399284887677",3
59,112060,Torralba,112060.0,1,4,5,3,16,112060,36.338587130360885,79.7304510439587,0.2006761505861611,0.18288485693243856,0.05016903764654027,0.04895113944701698,0.06271129705817534,0.060823469864310434,0.037626778234905206,0.03693616154647199,0.012542259411635068,0.012464256818067801,7.432117706019295,2.410884092203174,1.4216123070190976,1.8014161920286775,0.4584800944574412,3.4327392345104473,0.0,1.4890177303265415,3.1466353247025096,"28,2395256262313",3
373,119021,Tratalias,119021.0,0,7,3,2,13,119021,30.97497070841857,74.36683462201638,0.17480910766304603,0.1611056728344479,0.09412798104933247,0.08995768166342417,0.04034056330685677,0.03954812426654413,0.026893708871237848,0.026538428872873724,0.0,0.0,6.412284039744964,4.523340745378778,0.9144866070288745,1.2875607452197588,0.0,3.4305518314569228,0.0,1.4885241432195282,3.1444414409373964,"28,2281952102588",3
275,117021,Siddi,117021.0,0,4,4,3,9,117021,11.186799262710858,54.578663176308666,0.1648996050146331,0.15263490735119856,0.07328871333983694,0.07072749860157959,0.07328871333983694,0.07072749860157959,0.054966535004877706,0.05350904605040469,0.0,0.0,6.02159212931189,3.521905171350965,1.661393428888176,2.631572800608323,0.0,3.4139685375001916,0.0,1.484774179920648,3.1278090149539217,"28,1421138611833",3
166,115022,Flussio,115022.0,1,1,4,2,11,115022,6.715850327669057,50.10771424126687,0.219527076151097,0.19846314109328858,0.019957006922827,0.01976047633218049,0.079828027691308,0.07680179483795029,0.039914013845654,0.039138030740621325,0.019957006922827,0.01976047633218049,8.175334029148896,0.9590383386903625,1.8096341797196234,1.9109196748531847,0.729524890114891,3.4138770696006504,0.0,1.4847534573335945,3.1277172760585636,"28,1416381689944",3
269,117015,Sanluri,117015.0,4,8,19,14,13,117015,84.14388079001691,127.53574470361471,0.10193220755648706,0.09706519119459371,0.06272751234245358,0.060838728157521976,0.14897784181332724,0.13887271392289957,0.10977314659929376,0.1041556220042825,0.03136375617122679,0.030881961597684658,3.5390404129690163,3.014384344291454,3.37720224792194,5.255489122649932,1.1464966095809377,3.3937216889035398,0.0,1.4801766330632853,3.107502180162167,"28,0365760187096",3
334,118052,Serri,118052.0,1,0,3,2,16,118052,19.101094290518237,62.49295820411605,0.25602884644603324,0.22795503469790288,0.0,0.0,0.04800540870863123,0.046888746867050954,0.032003605805754155,0.03150216105109086,0.016001802902877078,0.01587512366542142,9.614452305483567,0.0,1.0882421991744655,1.5322017033152922,0.5849431004109663,3.390308697018354,0.0,1.4793995428422848,3.104079076461499,"28,0187377175728",3
200,115056,Santa Giusta,115056.0,1,10,17,6,13,115056,69.45343585297356,112.84529976657137,0.11520196257080655,0.10903552086009764,0.08861689428523581,0.08490798617480964,0.15064872028490087,0.1403258879235374,0.05317013657114148,0.051804793292263285,0.00886168942852358,0.008822655096017455,4.062213585373755,4.258504263883536,3.4150796561426437,2.5455685935602324,0.3239375038338757,3.3805351122289617,0.0,1.4771708886677675,3.094276535058872,"27,967578401421",3
211,115067,Simaxis,115067.0,3,4,16,5,7,115067,27.735229259965635,71.12709317356345,0.09841538136415454,0.09386857880052056,0.05623736077951688,0.05471293349175064,0.22494944311806753,0.20289957222099586,0.0702967009743961,0.06793590066615011,0.04217802058463766,0.041312773829637675,3.4003860735442695,2.702498689451697,5.099414488223343,3.365518423897402,1.5418101497512886,3.374632170630613,0.0,1.4758224409906215,3.0883561045656616,"27,9366244464207",3
93,114002,Atzara,114002.0,0,12,4,4,7,114002,35.95196611149787,79.34383002509568,0.08822362114087469,0.0845466614513373,0.15124049338435663,0.14084005090668913,0.05041349779478554,0.0491838940712455,0.05041349779478554,0.0491838940712455,0.0,0.0,2.998565879980193,7.267895034507397,1.1428315513624705,2.4135920077282025,0.0,3.3071486340526315,0.0,1.4602761153563986,3.0206726316582286,"27,5797546380787",3
151,115007,Ardauli,115007.0,0,5,3,4,10,115007,20.56443862323297,63.956302536830776,0.1563567561498925,0.14527433522552893,0.07817837807494625,0.07527293011050398,0.046907026844967746,0.04584012837047728,0.062542702459957,0.06066481155936404,0.0,0.0,5.684781891510393,3.7568790811384254,1.0633428070642679,2.9942887004894314,0.0,3.3064662042239923,0.0,1.4601176615961877,3.0199881799658583,"27,5761172922281",3
314,118032,Nuraminis,118032.0,1,10,6,5,10,118032,45.106798845707885,88.49866275930569,0.11299605766018757,0.10705553020284672,0.11299605766018757,0.10705553020284672,0.06779763459611254,0.06559824186901408,0.056498028830093784,0.05495969231747168,0.011299605766018758,0.01123624209699728,3.975243609751269,5.430050299428163,1.536915296763943,2.7048944588569395,0.41305510824709957,3.304508396788461,0.0,1.459662937814042,3.018024572051391,"27,5656789936358",3
260,117006,Gesturi,117006.0,0,2,4,4,20,117006,46.929257905546216,90.32112181914403,0.22143214784297438,0.2000240619476443,0.02214321478429744,0.0219016138468318,0.04428642956859488,0.043333809655546195,0.04428642956859488,0.043333809655546195,0.0,0.0,8.250443358569253,1.0640970362998845,1.003936073116852,2.1202530499408145,0.0,3.2599824387602396,0.0,1.4492650379160308,2.9733666950831603,"27,3269925907475",3
266,117012,Pauli Arbarei,117012.0,0,1,4,2,13,117012,15.290681221700641,58.682545135298454,0.2215309504730445,0.20010494948146917,0.017040842344080345,0.016897275890410773,0.06816336937632138,0.06594069642048084,0.03408168468816069,0.0335137716972985,0.0,0.0,8.254338749656725,0.8189014111559048,1.5452061963153823,1.6316916177509446,0.0,3.234821959611712,0.0,1.4433412869869404,2.948131671918369,"27,1910114008208",3
124,114033,Oniferi,114033.0,3,5,3,4,13,114033,35.74135748078607,79.13322139438388,0.1642799290984332,0.15210280931260173,0.06318458811478199,0.06126873255824292,0.0379107528688692,0.03720980115209739,0.0505476704918256,0.04931161913275334,0.0379107528688692,0.03720980115209739,5.9971607954559705,3.0363492206401244,0.8594048500822402,2.4200156474952634,1.3858209263434416,3.231700953571904,0.0,1.4426040289146056,2.9450014191418985,"27,1740874566578",3
249,116018,Triei,116018.0,7,3,8,4,11,116018,32.84919742831881,76.24106134191662,0.14427920868872143,0.13477492671803795,0.03934887509692403,0.03859443544475786,0.1049303335917974,0.09978228645894036,0.0524651667958987,0.05113519034586889,0.09181404189282273,0.08784057151456358,5.2086126771344565,1.8909188110329604,2.378682320592699,2.511817525103484,3.3562462087565073,3.2234472196582904,0.0,1.4406516712820152,2.936723231541554,"27,1292705969991",3
35,112036,Nulvi,112036.0,3,2,17,5,19,112036,67.46548985122801,110.85735376482583,0.17139142650208697,0.1581922956285663,0.018041202789693365,0.01788039156240751,0.1533502237123936,0.1426709451316241,0.04510300697423341,0.044115451826155096,0.027061804184540048,0.02670210847801523,6.2775385909166035,0.8669739514703,3.4763204644202217,2.159347435098601,0.989239508728932,3.218095224164284,0.0,1.4393836574689645,2.931355379464023,"27,1001630215446",3
105,114014,Gadoni,114014.0,0,10,3,4,11,114014,43.69127964282208,87.08314355641988,0.12631606474877957,0.1189521872644575,0.11483278613525415,0.108704426074118,0.034449835840576246,0.03386972581513441,0.04593311445410166,0.04490941948168146,0.0,0.0,4.5003980197213345,5.518314688580542,0.7809487748326881,2.199089584852246,0.0,3.21575127075591,0.0,1.438827812998678,2.9290044815256993,"27,0874034721664",3
299,118017,Esterzili,118017.0,6,12,1,4,24,118017,101.05593151992575,144.44779543352357,0.16614999161441033,0.15370771740338274,0.08307499580720516,0.07980421382740623,0.0069229163172670975,0.006899062958690855,0.02769166526906839,0.027315185534334117,0.04153749790360258,0.040697984818828345,6.070889853605361,3.9921871187267666,0.1569366844375805,1.3257636327115008,1.5183959554131718,3.201405213098858,0.0,1.4354190438790868,2.9146159201965594,"27,0091543211443",3
273,117019,Serrenti,117019.0,3,3,13,7,11,117019,42.80575852800541,86.19762244160322,0.12761372864375964,0.1201036552845911,0.03480374417557081,0.03421178958330986,0.15081622476080686,0.14047145127575122,0.08120873640966524,0.07807961567761851,0.03480374417557081,0.03421178958330986,4.551559697982855,1.6725015491258668,3.4188768415876813,3.8879420339754294,1.2722447681384796,3.1777844469040217,0.0,1.4297810693917647,2.8909251717581816,"26,8797332011918",3
185,115041,Nughedu Santa Vittoria,115041.0,1,9,1,2,9,115041,28.518464826336118,71.91032873993393,0.12515587340100748,0.11792158019287474,0.12515587340100748,0.11792158019287474,0.013906208155667496,0.013810404002988667,0.027812416311334992,0.027432675977177277,0.013906208155667496,0.013810404002988667,4.454656332150204,6.014392908114542,0.3152420311084771,1.331544698562672,0.5083390017304787,3.153609137852841,0.0,1.4239776280689902,2.866678237495873,"26,7465137484857",3
4,112005,Benetutti,112005.0,0,13,8,5,19,112005,94.06615535880564,137.45801927240345,0.1382240199631227,0.12946917042856101,0.09457432944845238,0.09036554745966954,0.058199587352893774,0.056568961535912926,0.036374742095558604,0.035728798601780735,0.0,0.0,4.969880892586635,4.5447901154583885,1.3193356464554387,1.7414738243791468,0.0,3.1522499995885473,0.0,1.4236503558978797,2.8653150724551306,"26,7390011336256",3
67,113002,Aglientu,113002.0,1,12,15,5,32,113002,148.35810613502662,191.74997004862442,0.1668839895614344,0.15433693924683942,0.06258149608553791,0.06070132107312504,0.07822687010692238,0.07531790498897376,0.026075623368974128,0.02574145101965543,0.005215124673794825,0.005201573006450244,6.099828446222088,3.0073675010846697,1.7733372853127354,1.2483941585659308,0.19063796837360084,3.1427807868225903,0.0,1.421367249994351,2.855817804851813,"26,6865918643624",3
7,112008,Bono,112008.0,0,14,21,9,5,112008,74.5704413047276,117.96230521832541,0.0423864215839625,0.04151272063464251,0.118681980435095,0.11215118914746847,0.17802297065264247,0.16383758474440754,0.0762955588511325,0.07352510696828801,0.0,0.0,1.191389102378725,5.703288563715765,4.0356308653147765,3.652719194725209,0.0,3.1382729239142955,0.0,1.4202785326617449,2.851296586307325,"26,6616000846347",3
36,112037,Olmedo,112037.0,2,5,12,5,8,112037,33.71854060252011,77.11040451611791,0.10374734836630004,0.09871107054700888,0.06484209272893753,0.06282651843025731,0.15562102254945004,0.14463788133565483,0.06484209272893753,0.06282651843025731,0.02593683709157501,0.02560618256462896,3.610604128712555,3.116000967902542,3.527797562247259,3.1043740986193233,0.9481165338233375,3.128208761214086,0.0,1.4178435989000775,2.8412026060864086,"26,6057055687666",3
351,118071,Villasor,118071.0,7,8,7,6,19,118071,86.79292011073676,130.18478402433456,0.14594639567438586,0.13623084204531524,0.06145111396816247,0.05963694737307748,0.05376972472214216,0.05237394875626267,0.04608833547612185,0.04505781281895834,0.05376972472214216,0.05237394875626267,5.274343167512065,2.953046740856188,1.2189143901634751,2.2065209323001924,1.9655428627707319,3.0918799396224634,0.0,1.4090045073907307,2.804766151557767,"26,4028020038295",3
268,117014,San Gavino Monreale,117014.0,15,8,17,17,6,117014,87.52200834622032,130.91387225981813,0.045831659368321974,0.04481241518451662,0.061108879157762634,0.05931447374267463,0.1298563682102456,0.1220905168668272,0.1298563682102456,0.1220905168668272,0.11457914842080494,0.10847688829914516,1.3272209982492198,2.936600572085637,2.943734539906516,6.216991602936896,4.188420687750347,3.0724541596930472,0.0,1.4042458053700742,2.7852828180481333,"26,2935648041191",3
146,115002,Aidomaggiore,115002.0,0,2,1,2,19,115002,41.23624373000652,84.62810764360432,0.2245116962796214,0.20254214924655825,0.02363281013469699,0.023357878457917983,0.011816405067348495,0.011747136489413085,0.02363281013469699,0.023357878457917983,0.0,0.0,8.371857591419525,1.1356798671167667,0.2678679545231243,1.1314422556723012,0.0,3.0187671734605197,0.0,1.3909751823285392,2.731436771109677,"25,988934320181",3
43,112044,Ploaghe,112044.0,5,7,18,6,18,112044,95.76202874637413,139.15389265997194,0.12935319060016318,0.1216450711431756,0.05030401856673013,0.04907966375250745,0.12935319060016318,0.1216450711431756,0.0431177302000544,0.04221404615868084,0.035931441833378666,0.035300965811067,4.620139700328563,2.417370629886623,2.9323279271163827,2.0643005059053143,1.3134675583633058,3.0178419847156284,0.0,1.390744938769155,2.7305088412689407,"25,9836490214653",3
206,115062,Sennariolo,115062.0,0,1,2,0,14,115062,15.838137639891086,59.2300015534889,0.23636669986167408,0.21217699776986113,0.01688333570440529,0.016742396331290686,0.03376667140881058,0.03320909434428258,0.0,0.0,0.0,0.0,8.83925279398349,0.8113323950889771,0.7654620123277629,0.0,0.0,3.0077013394328436,0.0,1.3882178448965306,2.7203381518672654,"25,9256389471104",3
41,112042,Pattada,112042.0,2,9,18,6,35,112042,164.5234352294434,207.9152991430412,0.16833778054938017,0.1555820382728655,0.043286857855554896,0.04237616970541684,0.08657371571110979,0.08302936536278699,0.0288579052370366,0.02844935716793764,0.009619301745678866,0.009573330832915722,6.157145589029641,2.0801594350019204,1.9625532478640024,1.3815984307102307,0.3516318892975706,3.0020971385684643,0.0,1.3868185083728324,2.714717347199838,"25,8935168258602",3
265,117011,Pabillonis,117011.0,0,4,5,4,13,117011,37.607833377676315,80.99969729127412,0.16049442695140115,0.14884614443853264,0.04938290060043113,0.04820227768415544,0.061728625750538904,0.059898358857715765,0.04938290060043113,0.04820227768415544,0.0,0.0,5.847913641663714,2.373106104271471,1.399335975796119,2.3642512307480703,0.0,2.982155498338416,0.0,1.3818232551905645,2.69471662502843,"25,7788495348412",3
39,112040,Ozieri,112040.0,15,8,48,15,38,112040,252.7649366048541,296.1568005184519,0.12831040831572066,0.12072129989656612,0.02701271754015172,0.02665431406366611,0.16207630524091032,0.15020832343457802,0.050648845387784476,0.04940792130656005,0.050648845387784476,0.04940792130656005,4.579026980817876,1.2981020577583375,3.674133386093386,2.4248594875569687,1.8514596657130133,2.981935175608471,0.0,1.3817679261545148,2.69449564953901,"25,7775794429265",3
116,114025,Meana Sardo,114025.0,5,15,8,5,8,114025,73.56228691826887,116.95415083186668,0.06840287363123009,0.06616489190863464,0.1282553880585564,0.12067253530280722,0.06840287363123009,0.06616489190863464,0.042751796019518805,0.041863176480889296,0.042751796019518805,0.041863176480889296,2.217113370656239,6.163340763843454,1.5506355561330527,2.046781074559953,1.5627844102053206,2.9793919155888706,0.0,1.381129022595603,2.6919448544953295,"25,7629132513143",3
232,116001,Arzana,116001.0,6,23,8,5,23,116001,162.75507049052717,206.14693440412498,0.11157090483291597,0.10577424440990613,0.11157090483291597,0.10577424440990613,0.038807271246231644,0.03807320044140408,0.024254544528894778,0.023965074368263475,0.029105453434673734,0.02868993307303139,3.919055554659017,5.361564268174494,0.8797281669089505,1.161208354641945,1.0639447488685172,2.972629094906262,0.0,1.3794281160451467,2.6851619973177088,"25,7238685143809",3
