,codice_istat,nome_comune,codice_istat_str,infrastrutture,natura,ristorazione,servizi,turismo,com_istat_code,area_km2,turismo_density,turismo_log_density,natura_density,natura_log_density,ristorazione_density,ristorazione_log_density,servizi_density,servizi_log_density,infrastrutture_density,infrastrutture_log_density,turismo_density_norm,natura_density_norm,ristorazione_density_norm,servizi_density_norm,infrastrutture_density_norm,turismo_log_density_norm,natura_log_density_norm,ristorazione_log_density_norm,servizi_log_density_norm,infrastrutture_log_density_norm,indice,indice_log,classe
10,90011,Bonnanaro,90011,0,10,3,4,3,90011,22.07073609772791,0.13592659468701807,0.12744870085819146,0.45308864895672685,0.37369139370896953,0.13592659468701807,0.12744870085819146,0.18123545958269074,0.1665608904020682,0.0,0.0,1.3374830487793214,3.362753440329151,2.039386197743604,5.1760098518931,0.0,4.639203084323702,13.98369813256438,6.257687398807482,11.07158392539501,0.0,2.4262119920487697,7.799960527008953,2
11,90012,Bono,90012,0,368,21,8,5,90012,74.42083888545598,0.06718548292227255,0.0650247931278112,4.94485154307926,1.7825255581033197,0.28217902827354474,0.24856099638792492,0.1074967726756361,0.10210230887027677,0.0,0.0,0.5039167406293457,36.699918606865864,4.2336969956382715,3.070063417484477,0.0,1.8039699259889839,66.70289907053692,12.204259474268145,6.786913055670336,0.0,10.633403585655596,20.675804598635104,5
12,90013,Bonorva,90013,6,158,13,5,15,90013,149.724437158042,0.10018404667079638,0.0954774809639748,1.055271958265722,0.7204081789807332,0.08682617378135686,0.08326168162690681,0.033394682223598794,0.032849190954473834,0.04007361866831855,0.0392914978290626,0.9040628868285052,7.832064246835404,1.30270386615886,0.9537383279640228,0.487466256514945,3.1871013807903545,26.957994421842592,4.08811994482349,2.1835412482237047,1.768722770301516,2.6815830758352726,9.01765647292616,3
13,90014,Bortigiadas,90014,5,7,2,4,5,90014,75.41491130015967,0.06629988570959724,0.06419460485789402,0.09281983999343614,0.088761364861236,0.0265199542838389,0.02617439643437112,0.0530399085676778,0.05168113230799427,0.06629988570959724,0.06419460485789402,0.4931778395536103,0.6888944072808573,0.39789438450794834,1.5147978763203882,0.8064896100779845,1.7662635824403534,3.3214897451467293,1.285153866895838,3.4353322219049396,2.8897462712322954,0.7076244730437438,2.4215567448069266,1
14,90015,Borutta,90015,0,3,1,2,5,90015,4.7456686608302165,1.0535923085547423,0.7195906052204591,0.6321553851328453,0.4899014634880492,0.21071846171094846,0.19121395340603564,0.4214369234218969,0.3516682778721246,0.0,0.0,12.465252175388573,4.69175888884628,3.1615323212692474,12.036064424732428,0.0,31.53371229926516,18.3323306221327,9.388539378180758,23.375984860321175,0.0,7.350231502791855,19.42730194999705,5
15,90016,Bottidda,90016,0,82,1,2,7,90016,33.66481522492336,0.20793222696251815,0.1889099944309133,2.4357775158466413,1.2342432511078365,0.029704603851788306,0.029271968731841548,0.05940920770357661,0.057711401523005856,0.0,0.0,2.2106354829050074,18.077961653089165,0.4456755445412795,1.696702428293699,0.0,7.430715244122673,46.185931322486795,1.437243601842163,3.8361744096811985,0.0,5.526321531296103,14.638572285679114,4
16,90017,Buddusò,90017,1,217,12,6,13,90017,176.9666998269104,0.07346014822401721,0.070887214428255,1.226219397277826,0.8003048092174613,0.06780936759140051,0.06560922984131037,0.033904683795700254,0.033342589821450434,0.005650780632616709,0.0056348748636138365,0.580004389725741,9.100809535372335,1.0173836007739865,0.9683037621663384,0.06873761274637588,2.0702353980407566,29.947761855206696,3.221390630574198,2.21633830491114,0.2536561859370384,2.804799746515192,9.110105573659114,3
17,90018,Bultei,90018,0,406,2,4,6,90018,96.76164348833736,0.0620080414479853,0.06016149477600003,4.195877471313672,1.6478655171819008,0.020669347149328436,0.02045863477163643,0.04133869429865687,0.04050709147020437,0.0,0.0,0.44113421261097335,31.141149605818548,0.3101143038988926,1.1806160309187124,0.0,1.583083646240447,61.66386045614912,1.0045119341759494,2.6925748397683353,0.0,8.156742930655515,16.495678820709855,5
18,90019,Bulzi,90019,0,8,1,2,3,90019,21.623682988907568,0.13873677308065088,0.12991955422766915,0.36996472821506904,0.3147849936801873,0.04624559102688363,0.04520812874039499,0.09249118205376726,0.08846057660836856,0.0,0.0,1.37155974565964,2.7458206368009965,0.6938496492454942,2.64150994858216,0.0,4.751426840529161,11.779394447903952,2.2197035798521716,5.880124053396788,0.0,1.6329195050345637,5.6962359881146885,1
19,90020,Burgos,90020,0,7,4,3,6,90020,17.465953886678097,0.34352546897403713,0.29529710607573867,0.40077971380304334,0.3370290200193101,0.22901697931602477,0.20621464604259312,0.17176273448701856,0.15850922568312378,0.0,0.0,3.854861990914359,2.974524664231952,3.43607568291888,4.905472736626739,0.0,12.262714353465027,12.611775805397437,10.125068229813511,10.536376161677218,0.0,3.3231258104100827,10.437228327603153,3
