comune,anno,mese,presenze_annue,letti_totali,utilizzazione_lorda_pct,segmenti_esclusi,copertura_sufficiente
Oristano,2023,2,193972.0,3050.0,17.42,0,True
Oristano,2023,3,193972.0,3050.0,17.42,0,True
Oristano,2023,4,193972.0,3050.0,17.42,0,True
Oristano,2023,5,193972.0,3050.0,17.42,0,True
Oristano,2023,6,193972.0,3050.0,17.42,0,True
Oristano,2023,7,193972.0,3050.0,17.42,0,True
Oristano,2023,8,193972.0,3050.0,17.42,0,True
Oristano,2023,9,193972.0,3050.0,17.42,0,True
Oristano,2023,10,193972.0,3050.0,17.42,0,True
Oristano,2023,11,193972.0,3050.0,17.42,0,True
Oristano,2023,12,193972.0,3050.0,17.42,0,True
Orosei,2023,1,768785.0,11124.0,18.93,0,True
Orosei,2023,2,768785.0,11124.0,18.93,0,True
Orosei,2023,3,768785.0,11124.0,18.93,0,True
Orosei,2023,4,768785.0,11124.0,18.93,0,True
Orosei,2023,5,768785.0,11124.0,18.93,0,True
Orosei,2023,6,768785.0,11124.0,18.93,0,True
Orosei,2023,7,768785.0,11124.0,18.93,0,True
Orosei,2023,8,768785.0,11124.0,18.93,0,True
Orosei,2023,9,768785.0,11124.0,18.93,0,True
Orosei,2023,10,768785.0,11124.0,18.93,0,True
Orosei,2023,11,768785.0,11124.0,18.93,0,True
Orosei,2023,12,768785.0,11124.0,18.93,0,True
Orotelli,2023,1,0.0,6.0,0.0,0,True
Orotelli,2023,2,0.0,6.0,0.0,0,True
Orotelli,2023,3,0.0,6.0,0.0,0,True
Orotelli,2023,4,0.0,6.0,0.0,0,True
Orotelli,2023,5,0.0,6.0,0.0,0,True
Orotelli,2023,6,0.0,6.0,0.0,0,True
Orotelli,2023,7,0.0,6.0,0.0,0,True
Orotelli,2023,8,0.0,6.0,0.0,0,True
Orotelli,2023,9,0.0,6.0,0.0,0,True
Orotelli,2023,10,0.0,6.0,0.0,0,True
Orotelli,2023,11,0.0,6.0,0.0,0,True
Orotelli,2023,12,0.0,6.0,0.0,0,True
Orroli,2023,1,508.0,85.0,1.64,0,True
Orroli,2023,2,508.0,85.0,1.64,0,True
Orroli,2023,3,508.0,85.0,1.64,0,True
Orroli,2023,4,508.0,85.0,1.64,0,True
Orroli,2023,5,508.0,85.0,1.64,0,True
Orroli,2023,6,508.0,85.0,1.64,0,True
Orroli,2023,7,508.0,85.0,1.64,0,True
Orroli,2023,8,508.0,85.0,1.64,0,True
Orroli,2023,9,508.0,85.0,1.64,0,True
Orroli,2023,10,508.0,85.0,1.64,0,True
Orroli,2023,11,508.0,85.0,1.64,0,True
