comune,anno,mese,popolazione_residente,presenze_mese,intensita_turistica_presenze,arrivi_mese,intensita_turistica_arrivi_vs_residenti,n_mesi_con_dati,copertura_sufficiente
Seneghe,2025,10,1587,61.28,0.0386,37.14,0.0234,12,True
Seneghe,2025,11,1587,4.13,0.0026,4.06,0.0026,12,True
Seneghe,2025,12,1587,0.16,0.0001,0.08,0.0001,12,True
Sennariolo,2025,1,154,0.15,0.001,0.15,0.001,12,True
Sennariolo,2025,2,154,0.14,0.0009,0.14,0.0009,12,True
Sennariolo,2025,3,154,0.18,0.0012,0.18,0.0012,12,True
Sennariolo,2025,4,154,24.35,0.1581,20.35,0.1321,12,True
Sennariolo,2025,5,154,27.42,0.1781,21.42,0.1391,12,True
Sennariolo,2025,6,154,240.68,1.5629,71.68,0.4655,12,True
Sennariolo,2025,7,154,549.89,3.5707,141.89,0.9214,12,True
Sennariolo,2025,8,154,655.9,4.2591,185.9,1.2071,12,True
Sennariolo,2025,9,154,257.57,1.6725,58.57,0.3803,12,True
Sennariolo,2025,10,154,50.35,0.3269,14.35,0.0932,12,True
Sennariolo,2025,11,154,0.16,0.001,0.16,0.001,12,True
Sennariolo,2025,12,154,0.2,0.0013,0.2,0.0013,12,True
Sennori,2025,1,6730,123.53,0.0184,5.0,0.0007,12,True
Sennori,2025,2,6730,2.36,0.0004,0.0,0.0,12,True
Sennori,2025,3,6730,178.06,0.0265,15.0,0.0022,12,True
Sennori,2025,4,6730,207.88,0.0309,35.0,0.0052,12,True
Sennori,2025,5,6730,285.12,0.0424,64.0,0.0095,12,True
Sennori,2025,6,6730,679.36,0.1009,87.0,0.0129,12,True
Sennori,2025,7,6730,1305.9,0.194,254.0,0.0377,12,True
Sennori,2025,8,6730,1642.19,0.244,322.0,0.0478,12,True
Sennori,2025,9,6730,601.55,0.0894,129.0,0.0192,12,True
Sennori,2025,10,6730,416.95,0.062,78.0,0.0116,12,True
Sennori,2025,11,6730,138.68,0.0206,18.0,0.0027,12,True
Sennori,2025,12,6730,169.41,0.0252,23.0,0.0034,12,True
Senorbì,2025,1,4818,38.0,0.0079,17.0,0.0035,12,True
Senorbì,2025,2,4818,125.0,0.0259,60.0,0.0125,12,True
Senorbì,2025,3,4818,108.0,0.0224,36.0,0.0075,12,True
Senorbì,2025,4,4818,151.0,0.0313,59.0,0.0122,12,True
Senorbì,2025,5,4818,160.0,0.0332,67.0,0.0139,12,True
Senorbì,2025,6,4818,241.0,0.05,92.0,0.0191,12,True
Senorbì,2025,7,4818,204.0,0.0423,81.0,0.0168,12,True
Senorbì,2025,8,4818,130.0,0.027,48.0,0.01,12,True
Senorbì,2025,9,4818,192.0,0.0399,70.0,0.0145,12,True
Senorbì,2025,10,4818,223.0,0.0463,76.0,0.0158,12,True
Senorbì,2025,11,4818,97.0,0.0201,41.0,0.0085,12,True
Senorbì,2025,12,4818,74.0,0.0154,33.0,0.0068,12,True
Serdiana,2025,1,2642,11.6,0.0044,5.33,0.002,12,True
Serdiana,2025,2,2642,0.56,0.0002,0.31,0.0001,12,True
Serdiana,2025,3,2642,0.73,0.0003,0.4,0.0002,12,True
Serdiana,2025,4,2642,31.4,0.0119,10.77,0.0041,12,True
Serdiana,2025,5,2642,17.7,0.0067,12.93,0.0049,12,True
Serdiana,2025,6,2642,59.7,0.0226,27.49,0.0104,12,True
Serdiana,2025,7,2642,76.55,0.029,25.95,0.0098,12,True
Serdiana,2025,8,2642,71.62,0.0271,43.99,0.0167,12,True
Serdiana,2025,9,2642,145.27,0.055,68.25,0.0258,12,True
Serdiana,2025,10,2642,61.42,0.0232,34.78,0.0132,12,True
Serdiana,2025,11,2642,39.64,0.015,16.35,0.0062,12,True
Serdiana,2025,12,2642,34.81,0.0132,13.45,0.0051,12,True
Serramanna,2025,1,8487,59.9,0.0071,18.12,0.0021,12,True
Serramanna,2025,2,8487,0.84,0.0001,0.11,0.0,12,True
Serramanna,2025,3,8487,1.09,0.0001,0.15,0.0,12,True
Serramanna,2025,4,8487,2.1,0.0002,0.28,0.0,12,True
Serramanna,2025,5,8487,65.54,0.0077,17.34,0.002,12,True
Serramanna,2025,6,8487,152.06,0.0179,35.54,0.0042,12,True
Serramanna,2025,7,8487,233.32,0.0275,45.71,0.0054,12,True
Serramanna,2025,8,8487,400.43,0.0472,80.72,0.0095,12,True
Serramanna,2025,9,8487,181.41,0.0214,67.45,0.0079,12,True
Serramanna,2025,10,8487,131.13,0.0155,43.28,0.0051,12,True
Serramanna,2025,11,8487,58.96,0.0069,25.13,0.003,12,True
Serramanna,2025,12,8487,160.22,0.0189,35.16,0.0041,12,True
Serrenti,2025,1,4470,0.87,0.0002,0.36,0.0001,12,True
Serrenti,2025,2,4470,0.81,0.0002,0.34,0.0001,12,True
Serrenti,2025,3,4470,1.06,0.0002,0.44,0.0001,12,True
Serrenti,2025,4,4470,2.03,0.0005,0.84,0.0002,12,True
Serrenti,2025,5,4470,2.46,0.0006,1.02,0.0002,12,True
Serrenti,2025,6,4470,3.92,0.0009,1.62,0.0004,12,True
Serrenti,2025,7,4470,41.15,0.0092,10.13,0.0023,12,True
Serrenti,2025,8,4470,5.24,0.0012,2.17,0.0005,12,True
Serrenti,2025,9,4470,3.3,0.0007,1.36,0.0003,12,True
Serrenti,2025,10,4470,8.06,0.0018,3.85,0.0009,12,True
Serrenti,2025,11,4470,0.92,0.0002,0.38,0.0001,12,True
Serrenti,2025,12,4470,1.18,0.0003,0.49,0.0001,12,True
Serri,2025,1,599,0.36,0.0006,0.36,0.0006,12,True
Serri,2025,2,599,0.34,0.0006,0.34,0.0006,12,True
Serri,2025,3,599,11.44,0.0191,5.44,0.0091,12,True
Serri,2025,4,599,75.84,0.1266,51.84,0.0865,12,True
Serri,2025,5,599,83.02,0.1386,58.02,0.0969,12,True
Serri,2025,6,599,68.62,0.1146,53.62,0.0895,12,True
Serri,2025,7,599,37.13,0.062,32.13,0.0536,12,True
Serri,2025,8,599,139.17,0.2323,57.17,0.0954,12,True
Serri,2025,9,599,90.36,0.1509,83.36,0.1392,12,True
Serri,2025,10,599,58.85,0.0982,41.85,0.0699,12,True
Serri,2025,11,599,27.38,0.0457,25.38,0.0424,12,True
Serri,2025,12,599,55.49,0.0926,35.49,0.0592,12,True
Sestu,2025,1,20751,145.0,0.007,54.0,0.0026,12,True
Sestu,2025,2,20751,400.0,0.0193,124.0,0.006,12,True
Sestu,2025,3,20751,256.0,0.0123,109.0,0.0053,12,True
Sestu,2025,4,20751,495.0,0.0239,136.0,0.0066,12,True
Sestu,2025,5,20751,572.0,0.0276,265.0,0.0128,12,True
Sestu,2025,6,20751,907.0,0.0437,390.0,0.0188,12,True
Sestu,2025,7,20751,1833.0,0.0883,612.0,0.0295,12,True
Sestu,2025,8,20751,2220.0,0.107,550.0,0.0265,12,True
Sestu,2025,9,20751,1357.0,0.0654,505.0,0.0243,12,True
Sestu,2025,10,20751,710.0,0.0342,302.0,0.0146,12,True
Sestu,2025,11,20751,704.0,0.0339,177.0,0.0085,12,True
Sestu,2025,12,20751,576.0,0.0278,161.0,0.0078,12,True
Settimo San Pietro,2025,1,6971,34.0,0.0049,7.0,0.001,12,True
Settimo San Pietro,2025,2,6971,27.0,0.0039,11.0,0.0016,12,True
Settimo San Pietro,2025,3,6971,128.0,0.0184,34.0,0.0049,12,True
Settimo San Pietro,2025,4,6971,127.0,0.0182,30.0,0.0043,12,True
Settimo San Pietro,2025,5,6971,85.0,0.0122,20.0,0.0029,12,True
Settimo San Pietro,2025,6,6971,47.0,0.0067,22.0,0.0032,12,True
Settimo San Pietro,2025,7,6971,130.0,0.0186,33.0,0.0047,12,True
Settimo San Pietro,2025,8,6971,394.0,0.0565,74.0,0.0106,12,True
Settimo San Pietro,2025,9,6971,76.0,0.0109,23.0,0.0033,12,True
Settimo San Pietro,2025,10,6971,144.0,0.0207,49.0,0.007,12,True
Settimo San Pietro,2025,11,6971,120.0,0.0172,16.0,0.0023,12,True
Settimo San Pietro,2025,12,6971,46.0,0.0066,9.0,0.0013,12,True
Seui,2025,1,1150,0.93,0.0008,0.27,0.0002,12,True
Seui,2025,2,1150,0.87,0.0008,0.25,0.0002,12,True
Seui,2025,3,1150,1.13,0.001,0.33,0.0003,12,True
Seui,2025,4,1150,2.17,0.0019,0.63,0.0005,12,True
Seui,2025,5,1150,2.63,0.0023,0.76,0.0007,12,True
Seui,2025,6,1150,4.19,0.0036,1.22,0.0011,12,True
Seui,2025,7,1150,5.5,0.0048,1.6,0.0014,12,True
Seui,2025,8,1150,17.61,0.0153,5.63,0.0049,12,True
Seui,2025,9,1150,3.53,0.0031,1.02,0.0009,12,True
Seui,2025,10,1150,2.2,0.0019,0.64,0.0006,12,True
Seui,2025,11,1150,0.99,0.0009,0.29,0.0003,12,True
Seui,2025,12,1150,1.26,0.0011,0.36,0.0003,12,True
Seulo,2025,1,765,12.06,0.0158,10.06,0.0132,12,True
Seulo,2025,2,765,0.06,0.0001,0.06,0.0001,12,True
Seulo,2025,3,765,35.07,0.0458,34.07,0.0445,12,True
Seulo,2025,4,765,163.14,0.2133,109.14,0.1427,12,True
Seulo,2025,5,765,268.17,0.3505,132.17,0.1728,12,True
Seulo,2025,6,765,255.27,0.3337,112.27,0.1468,12,True
Seulo,2025,7,765,304.35,0.3978,136.35,0.1782,12,True
Seulo,2025,8,765,285.36,0.373,131.36,0.1717,12,True
Seulo,2025,9,765,147.23,0.1925,40.23,0.0526,12,True
Seulo,2025,10,765,123.14,0.161,29.14,0.0381,12,True
Seulo,2025,11,765,32.06,0.0419,4.06,0.0053,12,True
Seulo,2025,12,765,0.08,0.0001,0.08,0.0001,12,True
Siamaggiore,2025,1,861,0.21,0.0002,0.09,0.0001,12,True
Siamaggiore,2025,2,861,0.2,0.0002,0.08,0.0001,12,True
Siamaggiore,2025,3,861,0.26,0.0003,0.11,0.0001,12,True
Siamaggiore,2025,4,861,46.49,0.054,14.21,0.0165,12,True
Siamaggiore,2025,5,861,65.59,0.0762,15.25,0.0177,12,True
Siamaggiore,2025,6,861,137.95,0.1602,32.41,0.0376,12,True
Siamaggiore,2025,7,861,406.24,0.4718,69.53,0.0808,12,True
Siamaggiore,2025,8,861,668.27,0.7762,168.54,0.1957,12,True
Siamaggiore,2025,9,861,243.8,0.2832,99.34,0.1154,12,True
Siamaggiore,2025,10,861,136.5,0.1585,63.21,0.0734,12,True
Siamaggiore,2025,11,861,18.22,0.0212,11.1,0.0129,12,True
Siamaggiore,2025,12,861,103.28,0.12,23.12,0.0269,12,True
Siamanna,2025,1,751,2.92,0.0039,0.66,0.0009,12,True
Siamanna,2025,2,751,2.72,0.0036,0.62,0.0008,12,True
Siamanna,2025,3,751,14.54,0.0194,2.8,0.0037,12,True
Siamanna,2025,4,751,34.79,0.0463,11.54,0.0154,12,True
Siamanna,2025,5,751,8.23,0.011,1.87,0.0025,12,True
Siamanna,2025,6,751,51.12,0.0681,10.97,0.0146,12,True
Siamanna,2025,7,751,17.21,0.0229,3.9,0.0052,12,True
Siamanna,2025,8,751,17.54,0.0234,3.98,0.0053,12,True
Siamanna,2025,9,751,44.03,0.0586,15.5,0.0206,12,True
Siamanna,2025,10,751,18.87,0.0251,7.56,0.0101,12,True
Siamanna,2025,11,751,3.09,0.0041,0.7,0.0009,12,True
Siamanna,2025,12,751,3.93,0.0052,0.89,0.0012,12,True
Silanus,2025,1,1921,0.45,0.0002,0.06,0.0,12,True
Silanus,2025,2,1921,0.42,0.0002,0.06,0.0,12,True
Silanus,2025,3,1921,0.55,0.0003,0.07,0.0,12,True
Silanus,2025,4,1921,1.05,0.0005,0.14,0.0001,12,True
Silanus,2025,5,1921,1.27,0.0007,0.17,0.0001,12,True
Silanus,2025,6,1921,2.03,0.0011,0.27,0.0001,12,True
Silanus,2025,7,1921,2.66,0.0014,0.35,0.0002,12,True
Silanus,2025,8,1921,2.71,0.0014,0.36,0.0002,12,True
Silanus,2025,9,1921,25.71,0.0134,6.23,0.0032,12,True
Silanus,2025,10,1921,25.06,0.013,10.14,0.0053,12,True
Silanus,2025,11,1921,23.48,0.0122,7.06,0.0037,12,True
Silanus,2025,12,1921,0.61,0.0003,0.08,0.0,12,True
Siliqua,2025,1,3489,0.63,0.0002,0.48,0.0001,12,True
Siliqua,2025,2,3489,0.59,0.0002,0.45,0.0001,12,True
Siliqua,2025,3,3489,0.77,0.0002,0.58,0.0002,12,True
Siliqua,2025,4,3489,17.47,0.005,9.12,0.0026,12,True
Siliqua,2025,5,3489,29.78,0.0085,17.36,0.005,12,True
Siliqua,2025,6,3489,42.84,0.0123,22.16,0.0064,12,True
Siliqua,2025,7,3489,68.73,0.0197,24.84,0.0071,12,True
Siliqua,2025,8,3489,90.8,0.026,32.89,0.0094,12,True
Siliqua,2025,9,3489,34.39,0.0099,15.82,0.0045,12,True
Siliqua,2025,10,3489,42.49,0.0122,16.13,0.0046,12,True
Siliqua,2025,11,3489,0.67,0.0002,0.51,0.0001,12,True
Siliqua,2025,12,3489,29.85,0.0086,7.65,0.0022,12,True
Silius,2025,1,1009,1.11,0.0011,0.54,0.0005,12,True
Silius,2025,2,1009,1.04,0.001,0.51,0.0005,12,True
Silius,2025,3,1009,1.35,0.0013,0.66,0.0007,12,True
Silius,2025,4,1009,7.59,0.0075,6.26,0.0062,12,True
Silius,2025,5,1009,3.14,0.0031,1.53,0.0015,12,True
Silius,2025,6,1009,14.0,0.0139,7.43,0.0074,12,True
Silius,2025,7,1009,21.56,0.0214,8.19,0.0081,12,True
Silius,2025,8,1009,23.69,0.0235,16.26,0.0161,12,True
Silius,2025,9,1009,4.21,0.0042,2.05,0.002,12,True
Silius,2025,10,1009,2.62,0.0026,1.28,0.0013,12,True
Silius,2025,11,1009,1.18,0.0012,0.57,0.0006,12,True
Silius,2025,12,1009,1.5,0.0015,0.73,0.0007,12,True
Simaxis,2025,1,2136,11.15,0.0052,10.09,0.0047,12,True
Simaxis,2025,2,2136,4.14,0.0019,4.08,0.0019,12,True
Simaxis,2025,3,2136,15.18,0.0071,8.11,0.0038,12,True
Simaxis,2025,4,2136,69.35,0.0325,19.21,0.009,12,True
Simaxis,2025,5,2136,49.42,0.0231,25.25,0.0118,12,True
Simaxis,2025,6,2136,92.68,0.0434,28.41,0.0133,12,True
Simaxis,2025,7,2136,163.89,0.0767,29.53,0.0138,12,True
Simaxis,2025,8,2136,161.9,0.0758,41.54,0.0194,12,True
Simaxis,2025,9,2136,113.57,0.0532,37.34,0.0175,12,True
Simaxis,2025,10,2136,62.35,0.0292,22.21,0.0104,12,True
Simaxis,2025,11,2136,0.16,0.0001,0.1,0.0,12,True
Simaxis,2025,12,2136,0.2,0.0001,0.12,0.0001,12,True
Sindia,2025,1,1583,5.48,0.0035,4.33,0.0027,12,True
Sindia,2025,2,1583,60.45,0.0382,8.31,0.0052,12,True
Sindia,2025,3,1583,0.58,0.0004,0.4,0.0003,12,True
Sindia,2025,4,1583,1.12,0.0007,0.77,0.0005,12,True
Sindia,2025,5,1583,28.36,0.0179,12.93,0.0082,12,True
Sindia,2025,6,1583,143.16,0.0904,20.49,0.0129,12,True
Sindia,2025,7,1583,150.84,0.0953,8.95,0.0057,12,True
Sindia,2025,8,1583,58.89,0.0372,14.99,0.0095,12,True
Sindia,2025,9,1583,1.82,0.0011,1.25,0.0008,12,True
Sindia,2025,10,1583,31.13,0.0197,7.78,0.0049,12,True
Sindia,2025,11,1583,7.51,0.0047,4.35,0.0027,12,True
Sindia,2025,12,1583,0.65,0.0004,0.45,0.0003,12,True
Sini,2025,1,469,0.42,0.0009,0.42,0.0009,12,True
Sini,2025,2,469,0.39,0.0008,0.39,0.0008,12,True
Sini,2025,3,469,7.51,0.016,7.51,0.016,12,True
Sini,2025,4,469,0.98,0.0021,0.98,0.0021,12,True
Sini,2025,5,469,11.19,0.0239,9.19,0.0196,12,True
Sini,2025,6,469,17.89,0.0381,17.89,0.0381,12,True
Sini,2025,7,469,4.48,0.0096,3.48,0.0074,12,True
Sini,2025,8,469,17.53,0.0374,15.53,0.0331,12,True
Sini,2025,9,469,1.59,0.0034,1.59,0.0034,12,True
Sini,2025,10,469,6.99,0.0149,4.99,0.0106,12,True
Sini,2025,11,469,0.45,0.001,0.45,0.001,12,True
Sini,2025,12,469,8.57,0.0183,6.57,0.014,12,True
Siniscola,2025,1,11146,510.0,0.0458,115.0,0.0103,12,True
Siniscola,2025,2,11146,371.0,0.0333,79.0,0.0071,12,True
Siniscola,2025,3,11146,500.0,0.0449,121.0,0.0109,12,True
Siniscola,2025,4,11146,3050.0,0.2736,826.0,0.0741,12,True
Siniscola,2025,5,11146,7793.0,0.6992,2639.0,0.2368,12,True
Siniscola,2025,6,11146,40446.0,3.6287,8359.0,0.75,12,True
Siniscola,2025,7,11146,69871.0,6.2687,11160.0,1.0013,12,True
Siniscola,2025,8,11146,80134.0,7.1895,12537.0,1.1248,12,True
Siniscola,2025,9,11146,40661.0,3.648,7210.0,0.6469,12,True
Siniscola,2025,10,11146,6803.0,0.6104,1474.0,0.1322,12,True
Siniscola,2025,11,11146,326.0,0.0292,102.0,0.0092,12,True
Siniscola,2025,12,11146,193.0,0.0173,98.0,0.0088,12,True
Sinnai,2025,1,17360,276.0,0.0159,60.0,0.0035,12,True
Sinnai,2025,2,17360,173.0,0.01,65.0,0.0037,12,True
Sinnai,2025,3,17360,181.0,0.0104,67.0,0.0039,12,True
Sinnai,2025,4,17360,2400.0,0.1382,562.0,0.0324,12,True
Sinnai,2025,5,17360,2956.0,0.1703,777.0,0.0448,12,True
Sinnai,2025,6,17360,7369.0,0.4245,1571.0,0.0905,12,True
Sinnai,2025,7,17360,13004.0,0.7491,2183.0,0.1257,12,True
Sinnai,2025,8,17360,13871.0,0.799,2332.0,0.1343,12,True
Sinnai,2025,9,17360,7633.0,0.4397,1448.0,0.0834,12,True
Sinnai,2025,10,17360,3801.0,0.219,792.0,0.0456,12,True
Sinnai,2025,11,17360,234.0,0.0135,43.0,0.0025,12,True
Sinnai,2025,12,17360,220.0,0.0127,77.0,0.0044,12,True
Siurgus Donigala,2025,1,1822,0.63,0.0003,0.21,0.0001,12,True
Siurgus Donigala,2025,2,1822,0.59,0.0003,0.2,0.0001,12,True
Siurgus Donigala,2025,3,1822,24.77,0.0136,14.26,0.0078,12,True
Siurgus Donigala,2025,4,1822,38.47,0.0211,23.49,0.0129,12,True
Siurgus Donigala,2025,5,1822,14.78,0.0081,11.59,0.0064,12,True
Siurgus Donigala,2025,6,1822,23.84,0.0131,12.95,0.0071,12,True
Siurgus Donigala,2025,7,1822,32.73,0.018,8.24,0.0045,12,True
Siurgus Donigala,2025,8,1822,54.8,0.0301,40.27,0.0221,12,True
Siurgus Donigala,2025,9,1822,2.39,0.0013,0.8,0.0004,12,True
Siurgus Donigala,2025,10,1822,1.49,0.0008,0.5,0.0003,12,True
Siurgus Donigala,2025,11,1822,0.67,0.0004,0.22,0.0001,12,True
Siurgus Donigala,2025,12,1822,0.85,0.0005,0.28,0.0002,12,True
Solarussa,2025,1,2215,28.18,0.0127,3.12,0.0014,12,True
Solarussa,2025,2,2215,12.17,0.0055,7.11,0.0032,12,True
Solarussa,2025,3,2215,45.22,0.0204,35.15,0.0159,12,True
Solarussa,2025,4,2215,170.42,0.0769,73.28,0.0331,12,True
Solarussa,2025,5,2215,148.51,0.067,82.34,0.0372,12,True
Solarussa,2025,6,2215,228.81,0.1033,77.54,0.035,12,True
Solarussa,2025,7,2215,474.06,0.214,118.71,0.0536,12,True
Solarussa,2025,8,2215,654.09,0.2953,129.72,0.0586,12,True
Solarussa,2025,9,2215,252.68,0.1141,106.45,0.0481,12,True
Solarussa,2025,10,2215,82.43,0.0372,48.28,0.0218,12,True
Solarussa,2025,11,2215,7.19,0.0032,5.13,0.0023,12,True
Solarussa,2025,12,2215,0.24,0.0001,0.16,0.0001,12,True
Soleminis,2025,1,1881,0.3,0.0002,0.12,0.0001,12,True
Soleminis,2025,2,1881,0.28,0.0001,0.11,0.0001,12,True
Soleminis,2025,3,1881,0.36,0.0002,0.15,0.0001,12,True
Soleminis,2025,4,1881,58.7,0.0312,35.28,0.0188,12,True
Soleminis,2025,5,1881,130.85,0.0696,32.34,0.0172,12,True
Soleminis,2025,6,1881,154.35,0.0821,41.54,0.0221,12,True
Soleminis,2025,7,1881,168.77,0.0897,30.71,0.0163,12,True
Soleminis,2025,8,1881,394.81,0.2099,93.72,0.0498,12,True
Soleminis,2025,9,1881,101.14,0.0538,33.45,0.0178,12,True
Soleminis,2025,10,1881,85.71,0.0456,37.28,0.0198,12,True
Soleminis,2025,11,1881,18.32,0.0097,8.13,0.0043,12,True
Soleminis,2025,12,1881,16.41,0.0087,4.16,0.0022,12,True
Sorgono,2025,1,1443,58.0,0.0402,29.0,0.0201,12,True
Sorgono,2025,2,1443,19.0,0.0132,12.0,0.0083,12,True
Sorgono,2025,3,1443,42.0,0.0291,27.0,0.0187,12,True
Sorgono,2025,4,1443,84.0,0.0582,47.0,0.0326,12,True
Sorgono,2025,5,1443,116.0,0.0804,59.0,0.0409,12,True
Sorgono,2025,6,1443,117.0,0.0811,51.0,0.0353,12,True
Sorgono,2025,7,1443,157.0,0.1088,68.0,0.0471,12,True
Sorgono,2025,8,1443,173.0,0.1199,60.0,0.0416,12,True
Sorgono,2025,9,1443,192.0,0.1331,74.0,0.0513,12,True
Sorgono,2025,10,1443,211.0,0.1462,133.0,0.0922,12,True
Sorgono,2025,11,1443,130.0,0.0901,86.0,0.0596,12,True
Sorgono,2025,12,1443,89.0,0.0617,47.0,0.0326,12,True
Sorradile,2025,1,331,133.68,0.4039,12.27,0.0371,12,True
Sorradile,2025,2,331,203.5,0.6148,7.25,0.0219,12,True
Sorradile,2025,3,331,160.25,0.4841,12.33,0.0373,12,True
Sorradile,2025,4,331,6.23,0.0188,0.63,0.0019,12,True
Sorradile,2025,5,331,7.55,0.0228,0.76,0.0023,12,True
Sorradile,2025,6,331,12.03,0.0363,1.22,0.0037,12,True
Sorradile,2025,7,331,15.79,0.0477,1.6,0.0048,12,True
Sorradile,2025,8,331,16.09,0.0486,1.63,0.0049,12,True
Sorradile,2025,9,331,10.12,0.0306,1.02,0.0031,12,True
Sorradile,2025,10,331,41.31,0.1248,7.64,0.0231,12,True
Sorradile,2025,11,331,2.84,0.0086,0.29,0.0009,12,True
Sorradile,2025,12,331,3.61,0.0109,0.36,0.0011,12,True
Sorso,2025,1,14474,53.0,0.0037,14.0,0.001,12,True
Sorso,2025,2,14474,39.0,0.0027,8.0,0.0006,12,True
Sorso,2025,3,14474,52.0,0.0036,15.0,0.001,12,True
Sorso,2025,4,14474,3443.0,0.2379,661.0,0.0457,12,True
Sorso,2025,5,14474,6249.0,0.4317,1438.0,0.0994,12,True
Sorso,2025,6,14474,15590.0,1.0771,3756.0,0.2595,12,True
Sorso,2025,7,14474,27822.0,1.9222,5138.0,0.355,12,True
Sorso,2025,8,14474,32634.0,2.2547,5838.0,0.4033,12,True
Sorso,2025,9,14474,16284.0,1.1251,3748.0,0.2589,12,True
Sorso,2025,10,14474,2778.0,0.1919,504.0,0.0348,12,True
Sorso,2025,11,14474,197.0,0.0136,8.0,0.0006,12,True
Sorso,2025,12,14474,323.0,0.0223,76.0,0.0053,12,True
Stintino,2025,1,1537,730.0,0.475,42.0,0.0273,12,True
Stintino,2025,2,1537,167.0,0.1087,52.0,0.0338,12,True
Stintino,2025,3,1537,315.0,0.2049,142.0,0.0924,12,True
Stintino,2025,4,1537,6365.0,4.1412,2195.0,1.4281,12,True
Stintino,2025,5,1537,14503.0,9.4359,5790.0,3.7671,12,True
Stintino,2025,6,1537,66804.0,43.4639,14952.0,9.728,12,True
Stintino,2025,7,1537,104095.0,67.7261,17700.0,11.5159,12,True
Stintino,2025,8,1537,116695.0,75.9239,19724.0,12.8328,12,True
Stintino,2025,9,1537,62384.0,40.5882,12622.0,8.2121,12,True
Stintino,2025,10,1537,11911.0,7.7495,3368.0,2.1913,12,True
Stintino,2025,11,1537,227.0,0.1477,34.0,0.0221,12,True
Stintino,2025,12,1537,140.0,0.0911,54.0,0.0351,12,True
Suni,2025,1,985,1.93,0.002,0.24,0.0002,12,True
Suni,2025,2,985,1.8,0.0018,0.22,0.0002,12,True
Suni,2025,3,985,2.33,0.0024,0.29,0.0003,12,True
Suni,2025,4,985,32.48,0.033,18.56,0.0188,12,True
Suni,2025,5,985,35.43,0.036,15.68,0.0159,12,True
Suni,2025,6,985,170.65,0.1732,39.08,0.0397,12,True
Suni,2025,7,985,326.36,0.3313,55.42,0.0563,12,True
Suni,2025,8,985,552.57,0.561,91.45,0.0928,12,True
Suni,2025,9,985,249.28,0.2531,48.91,0.0497,12,True
Suni,2025,10,985,97.54,0.099,19.57,0.0199,12,True
Suni,2025,11,985,2.04,0.0021,0.25,0.0003,12,True
Suni,2025,12,985,44.6,0.0453,5.32,0.0054,12,True
Talana,2025,1,936,2.08,0.0022,0.72,0.0008,12,True
Talana,2025,2,936,1.94,0.0021,0.67,0.0007,12,True
Talana,2025,3,936,2.52,0.0027,0.88,0.0009,12,True
Talana,2025,4,936,4.83,0.0052,1.68,0.0018,12,True
Talana,2025,5,936,54.85,0.0586,20.04,0.0214,12,True
Talana,2025,6,936,36.33,0.0388,22.24,0.0238,12,True
Talana,2025,7,936,68.24,0.0729,24.26,0.0259,12,True
Talana,2025,8,936,132.48,0.1415,33.34,0.0356,12,True
Talana,2025,9,936,7.85,0.0084,2.73,0.0029,12,True
Talana,2025,10,936,4.89,0.0052,1.7,0.0018,12,True
Talana,2025,11,936,2.2,0.0024,0.76,0.0008,12,True
Talana,2025,12,936,2.8,0.003,0.97,0.001,12,True
Telti,2025,1,2248,0.18,0.0001,0.18,0.0001,12,True
Telti,2025,2,2248,0.17,0.0001,0.17,0.0001,12,True
Telti,2025,3,2248,20.22,0.009,11.22,0.005,12,True
Telti,2025,4,2248,49.42,0.022,21.42,0.0095,12,True
Telti,2025,5,2248,183.51,0.0816,57.51,0.0256,12,True
Telti,2025,6,2248,577.81,0.257,141.81,0.0631,12,True
Telti,2025,7,2248,1625.06,0.7229,337.06,0.1499,12,True
Telti,2025,8,2248,1960.09,0.8719,464.09,0.2064,12,True
Telti,2025,9,2248,1228.68,0.5466,209.68,0.0933,12,True
Telti,2025,10,2248,237.43,0.1056,24.43,0.0109,12,True
Telti,2025,11,2248,24.19,0.0108,7.19,0.0032,12,True
Telti,2025,12,2248,36.24,0.0161,9.24,0.0041,12,True
Tempio Pausania,2025,1,13036,468.0,0.0359,253.0,0.0194,12,True
Tempio Pausania,2025,2,13036,1007.0,0.0772,684.0,0.0525,12,True
Tempio Pausania,2025,3,13036,1854.0,0.1422,1141.0,0.0875,12,True
Tempio Pausania,2025,4,13036,2739.0,0.2101,1331.0,0.1021,12,True
Tempio Pausania,2025,5,13036,3999.0,0.3068,1728.0,0.1326,12,True
Tempio Pausania,2025,6,13036,4967.0,0.381,1748.0,0.1341,12,True
Tempio Pausania,2025,7,13036,7169.0,0.5499,2291.0,0.1757,12,True
Tempio Pausania,2025,8,13036,9835.0,0.7544,3102.0,0.238,12,True
Tempio Pausania,2025,9,13036,5575.0,0.4277,2122.0,0.1628,12,True
Tempio Pausania,2025,10,13036,1350.0,0.1036,685.0,0.0525,12,True
Tempio Pausania,2025,11,13036,618.0,0.0474,212.0,0.0163,12,True
Tempio Pausania,2025,12,13036,742.0,0.0569,341.0,0.0262,12,True
Tergu,2025,1,607,0.24,0.0004,0.24,0.0004,12,True
Tergu,2025,2,607,0.22,0.0004,0.22,0.0004,12,True
Tergu,2025,3,607,0.29,0.0005,0.29,0.0005,12,True
Tergu,2025,4,607,60.56,0.0998,47.56,0.0784,12,True
Tergu,2025,5,607,576.68,0.95,220.68,0.3636,12,True
