comune,anno,mese,densita_turistica,densita_turistica_norm,intensita_turistica_presenze,intensita_turistica_norm,densita_ricettiva,densita_ricettiva_norm,utilizzazione_lorda_pct,utilizzazione_lorda_norm,indice_overtourism,n_indicatori_disponibili
Siniscola,2024,8,214.2,0.1252,3.768,0.1241,26.09,0.1274,6.8,0.2296,0.146,4.0
Siniscola,2024,9,106.37,0.0622,1.8712,0.0616,26.09,0.1274,6.8,0.2296,0.1029,4.0
Siniscola,2024,10,26.8,0.0157,0.4714,0.0155,26.09,0.1274,6.8,0.2296,0.0517,4.0
Siniscola,2024,11,2.11,0.0012,0.0372,0.0012,26.09,0.1274,6.8,0.2296,0.0143,4.0
Siniscola,2024,12,2.13,0.0012,0.0375,0.0012,26.09,0.1274,6.8,0.2296,0.0143,4.0
Sinnai,2024,1,0.21,0.0001,0.0027,0.0001,7.57,0.037,5.43,0.1833,0.0029,4.0
Sinnai,2024,2,0.29,0.0002,0.0037,0.0001,7.57,0.037,5.43,0.1833,0.0034,4.0
Sinnai,2024,3,0.97,0.0006,0.0126,0.0004,7.57,0.037,5.43,0.1833,0.0064,4.0
Sinnai,2024,4,3.53,0.0021,0.0458,0.0015,7.57,0.037,5.43,0.1833,0.0121,4.0
Sinnai,2024,5,10.17,0.0059,0.1318,0.0043,7.57,0.037,5.43,0.1833,0.0204,4.0
Sinnai,2024,6,19.93,0.0117,0.2584,0.0085,7.57,0.037,5.43,0.1833,0.0287,4.0
Sinnai,2024,7,36.56,0.0214,0.4742,0.0156,7.57,0.037,5.43,0.1833,0.0388,4.0
Sinnai,2024,8,44.01,0.0257,0.5708,0.0188,7.57,0.037,5.43,0.1833,0.0425,4.0
Sinnai,2024,9,22.06,0.0129,0.2861,0.0094,7.57,0.037,5.43,0.1833,0.0301,4.0
Sinnai,2024,10,11.28,0.0066,0.1463,0.0048,7.57,0.037,5.43,0.1833,0.0215,4.0
Sinnai,2024,11,0.59,0.0003,0.0077,0.0003,7.57,0.037,5.43,0.1833,0.005,4.0
Sinnai,2024,12,0.46,0.0003,0.0059,0.0002,7.57,0.037,5.43,0.1833,0.0045,4.0
Siris,2024,1,,,,,0.0,0.0,,,0.0,1.0
Siris,2024,2,,,,,0.0,0.0,,,0.0,1.0
Siris,2024,3,,,,,0.0,0.0,,,0.0,1.0
Siris,2024,4,,,,,0.0,0.0,,,0.0,1.0
Siris,2024,5,,,,,0.0,0.0,,,0.0,1.0
Siris,2024,6,,,,,0.0,0.0,,,0.0,1.0
Siris,2024,7,,,,,0.0,0.0,,,0.0,1.0
Siris,2024,8,,,,,0.0,0.0,,,0.0,1.0
Siris,2024,9,,,,,0.0,0.0,,,0.0,1.0
Siris,2024,10,,,,,0.0,0.0,,,0.0,1.0
Siris,2024,11,,,,,0.0,0.0,,,0.0,1.0
Siris,2024,12,,,,,0.0,0.0,,,0.0,1.0
Siurgus Donigala,2024,1,0.01,0.0,0.0006,0.0,0.08,0.0004,9.0,0.3038,0.0,4.0
Siurgus Donigala,2024,2,0.01,0.0,0.0005,0.0,0.08,0.0004,9.0,0.3038,0.0,4.0
Siurgus Donigala,2024,3,0.02,0.0,0.0007,0.0,0.08,0.0004,9.0,0.3038,0.0,4.0
Siurgus Donigala,2024,4,0.11,0.0001,0.0044,0.0001,0.08,0.0004,9.0,0.3038,0.001,4.0
Siurgus Donigala,2024,5,0.2,0.0001,0.0084,0.0003,0.08,0.0004,9.0,0.3038,0.0014,4.0
Siurgus Donigala,2024,6,0.18,0.0001,0.0074,0.0002,0.08,0.0004,9.0,0.3038,0.0012,4.0
Siurgus Donigala,2024,7,0.28,0.0002,0.0116,0.0004,0.08,0.0004,9.0,0.3038,0.0018,4.0
Siurgus Donigala,2024,8,1.32,0.0008,0.0547,0.0018,0.08,0.0004,9.0,0.3038,0.0036,4.0
Siurgus Donigala,2024,9,0.4,0.0002,0.0166,0.0005,0.08,0.0004,9.0,0.3038,0.0019,4.0
Siurgus Donigala,2024,10,0.03,0.0,0.0012,0.0,0.08,0.0004,9.0,0.3038,0.0,4.0
Siurgus Donigala,2024,11,0.01,0.0,0.0006,0.0,0.08,0.0004,9.0,0.3038,0.0,4.0
Siurgus Donigala,2024,12,0.02,0.0,0.0008,0.0,0.08,0.0004,9.0,0.3038,0.0,4.0
Soddì,2024,1,,,,,0.0,0.0,,,0.0,1.0
Soddì,2024,2,,,,,0.0,0.0,,,0.0,1.0
Soddì,2024,3,,,,,0.0,0.0,,,0.0,1.0
Soddì,2024,4,,,,,0.0,0.0,,,0.0,1.0
Soddì,2024,5,,,,,0.0,0.0,,,0.0,1.0
Soddì,2024,6,,,,,0.0,0.0,,,0.0,1.0
Soddì,2024,7,,,,,0.0,0.0,,,0.0,1.0
Soddì,2024,8,,,,,0.0,0.0,,,0.0,1.0
Soddì,2024,9,,,,,0.0,0.0,,,0.0,1.0
Soddì,2024,10,,,,,0.0,0.0,,,0.0,1.0
Soddì,2024,11,,,,,0.0,0.0,,,0.0,1.0
Soddì,2024,12,,,,,0.0,0.0,,,0.0,1.0
Solarussa,2024,1,0.02,0.0,0.0003,0.0,1.45,0.0071,11.05,0.3731,0.0,4.0
Solarussa,2024,2,0.36,0.0002,0.0051,0.0002,1.45,0.0071,11.05,0.3731,0.0032,4.0
Solarussa,2024,3,0.56,0.0003,0.0079,0.0003,1.45,0.0071,11.05,0.3731,0.0039,4.0
Solarussa,2024,4,2.53,0.0015,0.0356,0.0012,1.45,0.0071,11.05,0.3731,0.0083,4.0
Solarussa,2024,5,4.39,0.0026,0.0619,0.002,1.45,0.0071,11.05,0.3731,0.0108,4.0
Solarussa,2024,6,5.94,0.0035,0.0837,0.0028,1.45,0.0071,11.05,0.3731,0.0127,4.0
Solarussa,2024,7,10.09,0.0059,0.1423,0.0047,1.45,0.0071,11.05,0.3731,0.0165,4.0
Solarussa,2024,8,13.08,0.0076,0.1845,0.0061,1.45,0.0071,11.05,0.3731,0.0187,4.0
Solarussa,2024,9,8.53,0.005,0.1203,0.004,1.45,0.0071,11.05,0.3731,0.0152,4.0
Solarussa,2024,10,4.92,0.0029,0.0693,0.0023,1.45,0.0071,11.05,0.3731,0.0115,4.0
Solarussa,2024,11,3.64,0.0021,0.0513,0.0017,1.45,0.0071,11.05,0.3731,0.0099,4.0
Solarussa,2024,12,4.37,0.0026,0.0616,0.002,1.45,0.0071,11.05,0.3731,0.0108,4.0
Soleminis,2024,1,1.02,0.0006,0.007,0.0002,3.42,0.0167,2.34,0.079,0.0035,4.0
Soleminis,2024,2,0.01,0.0,0.0001,0.0,3.42,0.0167,2.34,0.079,0.0,4.0
Soleminis,2024,3,0.02,0.0,0.0001,0.0,3.42,0.0167,2.34,0.079,0.0,4.0
Soleminis,2024,4,3.37,0.002,0.0232,0.0008,3.42,0.0167,2.34,0.079,0.0068,4.0
Soleminis,2024,5,2.67,0.0016,0.0184,0.0006,3.42,0.0167,2.34,0.079,0.006,4.0
Soleminis,2024,6,5.35,0.0031,0.0367,0.0012,3.42,0.0167,2.34,0.079,0.0084,4.0
Soleminis,2024,7,7.39,0.0043,0.0508,0.0017,3.42,0.0167,2.34,0.079,0.0099,4.0
Soleminis,2024,8,5.22,0.0031,0.0359,0.0012,3.42,0.0167,2.34,0.079,0.0084,4.0
Soleminis,2024,9,3.0,0.0018,0.0206,0.0007,3.42,0.0167,2.34,0.079,0.0064,4.0
Soleminis,2024,10,1.12,0.0007,0.0077,0.0003,3.42,0.0167,2.34,0.079,0.0041,4.0
Soleminis,2024,11,0.02,0.0,0.0001,0.0,3.42,0.0167,2.34,0.079,0.0,4.0
Soleminis,2024,12,0.02,0.0,0.0001,0.0,3.42,0.0167,2.34,0.079,0.0,4.0
Sorgono,2024,1,0.39,0.0002,0.015,0.0005,1.41,0.0069,2.31,0.078,0.0027,4.0
Sorgono,2024,2,0.64,0.0004,0.0246,0.0008,1.41,0.0069,2.31,0.078,0.0036,4.0
Sorgono,2024,3,0.38,0.0002,0.0144,0.0005,1.41,0.0069,2.31,0.078,0.0027,4.0
Sorgono,2024,4,0.68,0.0004,0.026,0.0009,1.41,0.0069,2.31,0.078,0.0037,4.0
Sorgono,2024,5,0.71,0.0004,0.0274,0.0009,1.41,0.0069,2.31,0.078,0.0037,4.0
Sorgono,2024,6,0.75,0.0004,0.0287,0.0009,1.41,0.0069,2.31,0.078,0.0037,4.0
Sorgono,2024,7,1.13,0.0007,0.0431,0.0014,1.41,0.0069,2.31,0.078,0.0048,4.0
Sorgono,2024,8,1.66,0.001,0.0636,0.0021,1.41,0.0069,2.31,0.078,0.0058,4.0
Sorgono,2024,9,1.48,0.0009,0.0568,0.0019,1.41,0.0069,2.31,0.078,0.0055,4.0
Sorgono,2024,10,2.16,0.0013,0.0828,0.0027,1.41,0.0069,2.31,0.078,0.0066,4.0
Sorgono,2024,11,1.13,0.0007,0.0431,0.0014,1.41,0.0069,2.31,0.078,0.0048,4.0
Sorgono,2024,12,0.77,0.0005,0.0294,0.001,1.41,0.0069,2.31,0.078,0.0041,4.0
Sorradile,2024,1,0.0,0.0,0.0,0.0,1.59,0.0078,0.77,0.026,0.0,4.0
Sorradile,2024,2,0.0,0.0,0.0,0.0,1.59,0.0078,0.77,0.026,0.0,4.0
Sorradile,2024,3,0.0,0.0,0.0,0.0,1.59,0.0078,0.77,0.026,0.0,4.0
Sorradile,2024,4,0.0,0.0,0.0,0.0,1.59,0.0078,0.77,0.026,0.0,4.0
Sorradile,2024,5,0.0,0.0,0.0,0.0,1.59,0.0078,0.77,0.026,0.0,4.0
Sorradile,2024,6,0.0,0.0,0.0,0.0,1.59,0.0078,0.77,0.026,0.0,4.0
Sorradile,2024,7,0.0,0.0,0.0,0.0,1.59,0.0078,0.77,0.026,0.0,4.0
Sorradile,2024,8,0.0,0.0,0.0,0.0,1.59,0.0078,0.77,0.026,0.0,4.0
Sorradile,2024,9,0.0,0.0,0.0,0.0,1.59,0.0078,0.77,0.026,0.0,4.0
Sorradile,2024,10,3.02,0.0018,0.2395,0.0079,1.59,0.0078,0.77,0.026,0.0073,4.0
Sorradile,2024,11,1.43,0.0008,0.1138,0.0037,1.59,0.0078,0.77,0.026,0.0049,4.0
Sorradile,2024,12,0.0,0.0,0.0,0.0,1.59,0.0078,0.77,0.026,0.0,4.0
Sorso,2024,1,0.34,0.0002,0.0016,0.0001,54.5,0.2661,6.33,0.2137,0.0058,4.0
Sorso,2024,2,2.24,0.0013,0.0104,0.0003,54.5,0.2661,6.33,0.2137,0.0122,4.0
Sorso,2024,3,1.72,0.001,0.008,0.0003,54.5,0.2661,6.33,0.2137,0.0114,4.0
Sorso,2024,4,59.61,0.0349,0.2779,0.0092,54.5,0.2661,6.33,0.2137,0.0654,4.0
Sorso,2024,5,93.29,0.0545,0.4349,0.0143,54.5,0.2661,6.33,0.2137,0.0816,4.0
Sorso,2024,6,171.66,0.1004,0.8002,0.0263,54.5,0.2661,6.33,0.2137,0.1107,4.0
Sorso,2024,7,328.94,0.1923,1.5334,0.0505,54.5,0.2661,6.33,0.2137,0.1533,4.0
Sorso,2024,8,410.87,0.2402,1.9153,0.0631,54.5,0.2661,6.33,0.2137,0.1713,4.0
Sorso,2024,9,165.75,0.0969,0.7726,0.0254,54.5,0.2661,6.33,0.2137,0.1088,4.0
Sorso,2024,10,22.89,0.0134,0.1067,0.0035,54.5,0.2661,6.33,0.2137,0.0404,4.0
Sorso,2024,11,0.69,0.0004,0.0032,0.0001,54.5,0.2661,6.33,0.2137,0.0069,4.0
Sorso,2024,12,1.06,0.0006,0.0049,0.0002,54.5,0.2661,6.33,0.2137,0.0091,4.0
Stintino,2024,1,1.3,0.0008,0.0504,0.0017,142.27,0.6946,10.58,0.3572,0.0241,4.0
Stintino,2024,2,2.01,0.0012,0.0778,0.0026,142.27,0.6946,10.58,0.3572,0.0297,4.0
Stintino,2024,3,18.83,0.011,0.7279,0.024,142.27,0.6946,10.58,0.3572,0.09,4.0
Stintino,2024,4,83.72,0.0489,3.2354,0.1065,142.27,0.6946,10.58,0.3572,0.1896,4.0
Stintino,2024,5,219.33,0.1282,8.4768,0.2791,142.27,0.6946,10.58,0.3572,0.307,4.0
Stintino,2024,6,976.21,0.5707,37.7286,1.0,142.27,0.6946,10.58,0.3572,0.6134,4.0
Stintino,2024,7,1528.03,0.8934,59.0556,1.0,142.27,0.6946,10.58,0.3572,0.6862,4.0
Stintino,2024,8,1597.55,0.934,61.7423,1.0,142.27,0.6946,10.58,0.3572,0.6938,4.0
Stintino,2024,9,897.79,0.5249,34.6978,1.0,142.27,0.6946,10.58,0.3572,0.6007,4.0
Stintino,2024,10,163.79,0.0958,6.3303,0.2084,142.27,0.6946,10.58,0.3572,0.2653,4.0
Stintino,2024,11,3.77,0.0022,0.1458,0.0048,142.27,0.6946,10.58,0.3572,0.0402,4.0
Stintino,2024,12,2.66,0.0016,0.1027,0.0034,142.27,0.6946,10.58,0.3572,0.0341,4.0
Suelli,2024,1,,,,,0.41,0.002,0.0,0.0,0.0,2.0
Suelli,2024,2,,,,,0.41,0.002,0.0,0.0,0.0,2.0
Suelli,2024,3,,,,,0.41,0.002,0.0,0.0,0.0,2.0
Suelli,2024,4,,,,,0.41,0.002,0.0,0.0,0.0,2.0
Suelli,2024,5,,,,,0.41,0.002,0.0,0.0,0.0,2.0
Suelli,2024,6,,,,,0.41,0.002,0.0,0.0,0.0,2.0
Suelli,2024,7,,,,,0.41,0.002,0.0,0.0,0.0,2.0
Suelli,2024,8,,,,,0.41,0.002,0.0,0.0,0.0,2.0
Suelli,2024,9,,,,,0.41,0.002,0.0,0.0,0.0,2.0
Suelli,2024,10,,,,,0.41,0.002,0.0,0.0,0.0,2.0
Suelli,2024,11,,,,,0.41,0.002,0.0,0.0,0.0,2.0
Suelli,2024,12,,,,,0.41,0.002,0.0,0.0,0.0,2.0
Suni,2024,1,0.06,0.0,0.0028,0.0001,2.24,0.0109,2.06,0.0695,0.0,4.0
Suni,2024,2,0.14,0.0001,0.0067,0.0002,2.24,0.0109,2.06,0.0695,0.002,4.0
Suni,2024,3,0.07,0.0,0.0035,0.0001,2.24,0.0109,2.06,0.0695,0.0,4.0
Suni,2024,4,0.71,0.0004,0.0344,0.0011,2.24,0.0109,2.06,0.0695,0.0043,4.0
Suni,2024,5,0.85,0.0005,0.0412,0.0014,2.24,0.0109,2.06,0.0695,0.0048,4.0
Suni,2024,6,2.39,0.0014,0.1155,0.0038,2.24,0.0109,2.06,0.0695,0.008,4.0
Suni,2024,7,3.01,0.0018,0.1455,0.0048,2.24,0.0109,2.06,0.0695,0.009,4.0
Suni,2024,8,7.54,0.0044,0.3641,0.012,2.24,0.0109,2.06,0.0695,0.0141,4.0
Suni,2024,9,1.78,0.001,0.086,0.0028,2.24,0.0109,2.06,0.0695,0.0068,4.0
Suni,2024,10,0.12,0.0001,0.0058,0.0002,2.24,0.0109,2.06,0.0695,0.002,4.0
Suni,2024,11,0.06,0.0,0.003,0.0001,2.24,0.0109,2.06,0.0695,0.0,4.0
Suni,2024,12,0.08,0.0,0.0038,0.0001,2.24,0.0109,2.06,0.0695,0.0,4.0
Tadasuni,2024,1,,,,,0.0,0.0,,,0.0,1.0
Tadasuni,2024,2,,,,,0.0,0.0,,,0.0,1.0
Tadasuni,2024,3,,,,,0.0,0.0,,,0.0,1.0
Tadasuni,2024,4,,,,,0.0,0.0,,,0.0,1.0
Tadasuni,2024,5,,,,,0.0,0.0,,,0.0,1.0
Tadasuni,2024,6,,,,,0.0,0.0,,,0.0,1.0
Tadasuni,2024,7,,,,,0.0,0.0,,,0.0,1.0
Tadasuni,2024,8,,,,,0.0,0.0,,,0.0,1.0
Tadasuni,2024,9,,,,,0.0,0.0,,,0.0,1.0
Tadasuni,2024,10,,,,,0.0,0.0,,,0.0,1.0
Tadasuni,2024,11,,,,,0.0,0.0,,,0.0,1.0
Tadasuni,2024,12,,,,,0.0,0.0,,,0.0,1.0
Talana,2024,1,0.01,0.0,0.0013,0.0,0.47,0.0023,1.99,0.0672,0.0,4.0
Talana,2024,2,0.01,0.0,0.0012,0.0,0.47,0.0023,1.99,0.0672,0.0,4.0
Talana,2024,3,0.25,0.0001,0.0309,0.001,0.47,0.0023,1.99,0.0672,0.002,4.0
Talana,2024,4,0.02,0.0,0.0027,0.0001,0.47,0.0023,1.99,0.0672,0.0,4.0
Talana,2024,5,0.4,0.0002,0.05,0.0016,0.47,0.0023,1.99,0.0672,0.0027,4.0
Talana,2024,6,0.57,0.0003,0.0704,0.0023,0.47,0.0023,1.99,0.0672,0.0032,4.0
Talana,2024,7,0.48,0.0003,0.0599,0.002,0.47,0.0023,1.99,0.0672,0.0031,4.0
Talana,2024,8,1.13,0.0007,0.1405,0.0046,0.47,0.0023,1.99,0.0672,0.0047,4.0
Talana,2024,9,0.51,0.0003,0.0628,0.0021,0.47,0.0023,1.99,0.0672,0.0031,4.0
Talana,2024,10,0.02,0.0,0.0026,0.0001,0.47,0.0023,1.99,0.0672,0.0,4.0
Talana,2024,11,0.01,0.0,0.0014,0.0,0.47,0.0023,1.99,0.0672,0.0,4.0
Talana,2024,12,0.01,0.0,0.0017,0.0001,0.47,0.0023,1.99,0.0672,0.0,4.0
Telti,2024,1,0.0,0.0,0.0002,0.0,3.12,0.0152,4.22,0.1425,0.0,4.0
Telti,2024,2,0.11,0.0001,0.0042,0.0001,3.12,0.0152,4.22,0.1425,0.0022,4.0
Telti,2024,3,0.01,0.0,0.0002,0.0,3.12,0.0152,4.22,0.1425,0.0,4.0
Telti,2024,4,1.46,0.0009,0.0549,0.0018,3.12,0.0152,4.22,0.1425,0.0077,4.0
Telti,2024,5,1.39,0.0008,0.0522,0.0017,3.12,0.0152,4.22,0.1425,0.0074,4.0
Telti,2024,6,4.65,0.0027,0.1748,0.0058,3.12,0.0152,4.22,0.1425,0.0136,4.0
Telti,2024,7,12.15,0.0071,0.457,0.015,3.12,0.0152,4.22,0.1425,0.0219,4.0
Telti,2024,8,17.96,0.0105,0.6753,0.0222,3.12,0.0152,4.22,0.1425,0.0267,4.0
Telti,2024,9,7.01,0.0041,0.2635,0.0087,3.12,0.0152,4.22,0.1425,0.0167,4.0
Telti,2024,10,2.84,0.0017,0.1068,0.0035,3.12,0.0152,4.22,0.1425,0.0107,4.0
Telti,2024,11,0.22,0.0001,0.0083,0.0003,3.12,0.0152,4.22,0.1425,0.0028,4.0
Telti,2024,12,0.28,0.0002,0.0106,0.0003,3.12,0.0152,4.22,0.1425,0.0034,4.0
Tempio Pausania,2024,1,3.88,0.0023,0.0623,0.0021,5.79,0.0283,8.53,0.288,0.0141,4.0
Tempio Pausania,2024,2,4.07,0.0024,0.0653,0.0022,5.79,0.0283,8.53,0.288,0.0144,4.0
Tempio Pausania,2024,3,0.99,0.0006,0.0158,0.0005,5.79,0.0283,8.53,0.288,0.007,4.0
Tempio Pausania,2024,4,11.94,0.007,0.1915,0.0063,5.79,0.0283,8.53,0.288,0.0245,4.0
Tempio Pausania,2024,5,15.11,0.0088,0.2423,0.008,5.79,0.0283,8.53,0.288,0.0275,4.0
Tempio Pausania,2024,6,17.75,0.0104,0.2846,0.0094,5.79,0.0283,8.53,0.288,0.0299,4.0
Tempio Pausania,2024,7,31.76,0.0186,0.5093,0.0168,5.79,0.0283,8.53,0.288,0.0399,4.0
Tempio Pausania,2024,8,47.19,0.0276,0.7566,0.0249,5.79,0.0283,8.53,0.288,0.0486,4.0
Tempio Pausania,2024,9,25.14,0.0147,0.4031,0.0133,5.79,0.0283,8.53,0.288,0.0355,4.0
Tempio Pausania,2024,10,13.64,0.008,0.2187,0.0072,5.79,0.0283,8.53,0.288,0.0262,4.0
Tempio Pausania,2024,11,4.78,0.0028,0.0766,0.0025,5.79,0.0283,8.53,0.288,0.0155,4.0
Tempio Pausania,2024,12,3.94,0.0023,0.0632,0.0021,5.79,0.0283,8.53,0.288,0.0141,4.0
Tergu,2024,1,0.05,0.0,0.003,0.0001,8.39,0.041,1.01,0.0341,0.0,4.0
Tergu,2024,2,0.05,0.0,0.0028,0.0001,8.39,0.041,1.01,0.0341,0.0,4.0
Tergu,2024,3,0.06,0.0,0.0039,0.0001,8.39,0.041,1.01,0.0341,0.0,4.0
Tergu,2024,4,1.33,0.0008,0.0804,0.0026,8.39,0.041,1.01,0.0341,0.0073,4.0
Tergu,2024,5,17.95,0.0105,1.0844,0.0357,8.39,0.041,1.01,0.0341,0.0269,4.0
Tergu,2024,6,62.2,0.0364,3.7571,0.1237,8.39,0.041,1.01,0.0341,0.0501,4.0
Tergu,2024,7,88.39,0.0517,5.3393,0.1758,8.39,0.041,1.01,0.0341,0.0597,4.0
Tergu,2024,8,92.89,0.0543,5.611,0.1848,8.39,0.041,1.01,0.0341,0.0612,4.0
Tergu,2024,9,50.57,0.0296,3.0549,0.1006,8.39,0.041,1.01,0.0341,0.0452,4.0
Tergu,2024,10,20.69,0.0121,1.2498,0.0412,8.39,0.041,1.01,0.0341,0.0289,4.0
Tergu,2024,11,0.54,0.0003,0.0329,0.0011,8.39,0.041,1.01,0.0341,0.0046,4.0
Tergu,2024,12,0.07,0.0,0.0041,0.0001,8.39,0.041,1.01,0.0341,0.0,4.0
Terralba,2024,1,4.81,0.0028,0.0248,0.0008,3.52,0.0172,6.6,0.2228,0.0096,4.0
Terralba,2024,2,3.12,0.0018,0.0161,0.0005,3.52,0.0172,6.6,0.2228,0.0077,4.0
Terralba,2024,3,2.43,0.0014,0.0126,0.0004,3.52,0.0172,6.6,0.2228,0.0068,4.0
Terralba,2024,4,2.88,0.0017,0.0148,0.0005,3.52,0.0172,6.6,0.2228,0.0076,4.0
Terralba,2024,5,5.29,0.0031,0.0273,0.0009,3.52,0.0172,6.6,0.2228,0.0102,4.0
Terralba,2024,6,5.69,0.0033,0.0294,0.001,3.52,0.0172,6.6,0.2228,0.0106,4.0
Terralba,2024,7,11.14,0.0065,0.0575,0.0019,3.52,0.0172,6.6,0.2228,0.0147,4.0
Terralba,2024,8,24.53,0.0143,0.1266,0.0042,3.52,0.0172,6.6,0.2228,0.0219,4.0
Terralba,2024,9,10.25,0.006,0.0529,0.0017,3.52,0.0172,6.6,0.2228,0.0141,4.0
Terralba,2024,10,6.09,0.0036,0.0315,0.001,3.52,0.0172,6.6,0.2228,0.0108,4.0
Terralba,2024,11,3.76,0.0022,0.0194,0.0006,3.52,0.0172,6.6,0.2228,0.0084,4.0
Terralba,2024,12,4.77,0.0028,0.0246,0.0008,3.52,0.0172,6.6,0.2228,0.0096,4.0
Tertenia,2024,1,0.01,0.0,0.0002,0.0,15.7,0.0767,8.88,0.2998,0.0,4.0
Tertenia,2024,2,0.01,0.0,0.0002,0.0,15.7,0.0767,8.88,0.2998,0.0,4.0
Tertenia,2024,3,2.01,0.0012,0.0614,0.002,15.7,0.0767,8.88,0.2998,0.0153,4.0
Tertenia,2024,4,10.12,0.0059,0.3085,0.0102,15.7,0.0767,8.88,0.2998,0.0343,4.0
Tertenia,2024,5,42.09,0.0246,1.2829,0.0422,15.7,0.0767,8.88,0.2998,0.0699,4.0
Tertenia,2024,6,69.14,0.0404,2.1075,0.0694,15.7,0.0767,8.88,0.2998,0.0896,4.0
Tertenia,2024,7,130.83,0.0765,3.988,0.1313,15.7,0.0767,8.88,0.2998,0.1233,4.0
Tertenia,2024,8,143.17,0.0837,4.3642,0.1437,15.7,0.0767,8.88,0.2998,0.129,4.0
Tertenia,2024,9,74.87,0.0438,2.2824,0.0752,15.7,0.0767,8.88,0.2998,0.0933,4.0
Tertenia,2024,10,36.39,0.0213,1.1094,0.0365,15.7,0.0767,8.88,0.2998,0.065,4.0
Tertenia,2024,11,0.18,0.0001,0.0054,0.0002,15.7,0.0767,8.88,0.2998,0.0046,4.0
Tertenia,2024,12,0.17,0.0001,0.0052,0.0002,15.7,0.0767,8.88,0.2998,0.0046,4.0
Teti,2024,1,0.04,0.0,0.0029,0.0001,0.63,0.0031,3.31,0.1117,0.0,4.0
Teti,2024,2,0.04,0.0,0.0027,0.0001,0.63,0.0031,3.31,0.1117,0.0,4.0
Teti,2024,3,1.09,0.0006,0.082,0.0027,0.63,0.0031,3.31,0.1117,0.0049,4.0
Teti,2024,4,1.53,0.0009,0.115,0.0038,0.63,0.0031,3.31,0.1117,0.0059,4.0
Teti,2024,5,0.09,0.0001,0.0069,0.0002,0.63,0.0031,3.31,0.1117,0.0016,4.0
Teti,2024,6,1.22,0.0007,0.0915,0.003,0.63,0.0031,3.31,0.1117,0.0052,4.0
Teti,2024,7,2.48,0.0014,0.1863,0.0061,0.63,0.0031,3.31,0.1117,0.0074,4.0
Teti,2024,8,0.24,0.0001,0.0182,0.0006,0.63,0.0031,3.31,0.1117,0.0021,4.0
Teti,2024,9,0.13,0.0001,0.0101,0.0003,0.63,0.0031,3.31,0.1117,0.0018,4.0
Teti,2024,10,0.69,0.0004,0.0521,0.0017,0.63,0.0031,3.31,0.1117,0.0039,4.0
Teti,2024,11,0.04,0.0,0.0032,0.0001,0.63,0.0031,3.31,0.1117,0.0,4.0
Teti,2024,12,0.05,0.0,0.004,0.0001,0.63,0.0031,3.31,0.1117,0.0,4.0
Teulada,2024,1,0.19,0.0001,0.0149,0.0005,6.3,0.0308,8.74,0.2951,0.0046,4.0
Teulada,2024,2,0.54,0.0003,0.0416,0.0014,6.3,0.0308,8.74,0.2951,0.0079,4.0
Teulada,2024,3,1.05,0.0006,0.0804,0.0026,6.3,0.0308,8.74,0.2951,0.0109,4.0
Teulada,2024,4,3.34,0.002,0.2556,0.0084,6.3,0.0308,8.74,0.2951,0.0198,4.0
Teulada,2024,5,8.44,0.0049,0.646,0.0213,6.3,0.0308,8.74,0.2951,0.0312,4.0
Teulada,2024,6,27.28,0.0159,2.0888,0.0688,6.3,0.0308,8.74,0.2951,0.0562,4.0
Teulada,2024,7,53.56,0.0313,4.1012,0.135,6.3,0.0308,8.74,0.2951,0.0787,4.0
Teulada,2024,8,61.97,0.0362,4.7453,0.1563,6.3,0.0308,8.74,0.2951,0.0847,4.0
Teulada,2024,9,32.29,0.0189,2.4727,0.0814,6.3,0.0308,8.74,0.2951,0.0612,4.0
Teulada,2024,10,9.73,0.0057,0.7453,0.0245,6.3,0.0308,8.74,0.2951,0.0336,4.0
Teulada,2024,11,1.51,0.0009,0.1158,0.0038,6.3,0.0308,8.74,0.2951,0.0133,4.0
Teulada,2024,12,1.26,0.0007,0.0963,0.0032,6.3,0.0308,8.74,0.2951,0.0119,4.0
Thiesi,2024,1,0.35,0.0002,0.0081,0.0003,0.93,0.0045,10.03,0.3386,0.0031,4.0
Thiesi,2024,2,2.34,0.0014,0.0545,0.0018,0.93,0.0045,10.03,0.3386,0.0079,4.0
Thiesi,2024,3,6.05,0.0035,0.1407,0.0046,0.93,0.0045,10.03,0.3386,0.0125,4.0
Thiesi,2024,4,2.3,0.0013,0.0534,0.0018,0.93,0.0045,10.03,0.3386,0.0077,4.0
Thiesi,2024,5,4.52,0.0026,0.105,0.0035,0.93,0.0045,10.03,0.3386,0.0109,4.0
Thiesi,2024,6,4.26,0.0025,0.0991,0.0033,0.93,0.0045,10.03,0.3386,0.0106,4.0
Thiesi,2024,7,2.96,0.0017,0.0689,0.0023,0.93,0.0045,10.03,0.3386,0.0088,4.0
Thiesi,2024,8,2.03,0.0012,0.0471,0.0016,0.93,0.0045,10.03,0.3386,0.0074,4.0
Thiesi,2024,9,3.23,0.0019,0.0751,0.0025,0.93,0.0045,10.03,0.3386,0.0092,4.0
Thiesi,2024,10,2.46,0.0014,0.0571,0.0019,0.93,0.0045,10.03,0.3386,0.008,4.0
Thiesi,2024,11,2.65,0.0015,0.0615,0.002,0.93,0.0045,10.03,0.3386,0.0082,4.0
