anno,Provincia,Comune,Tipologia,Stelle,Numero Strutture,letti,camere
2022,Provincia di Oristano,ABBASANTA,Agriturismo,NULL,1,10,6
2022,Provincia di Oristano,ABBASANTA,Albergo,3 Stelle,1,91,31
2022,Provincia di Oristano,ABBASANTA,Albergo,4 Stelle,1,25,10
2022,Provincia di Oristano,ABBASANTA,Alloggi privati,NULL,2,9,3
2022,Provincia di Oristano,ABBASANTA,Bed and breakfast,2 Stelle,1,4,2
2022,Provincia di Sassari,AGGIUS,Agriturismo,NULL,3,38,21
2022,Provincia di Sassari,AGGIUS,Alloggi privati,NULL,7,32,17
2022,Provincia di Sassari,AGGIUS,Bed and breakfast,2 Stelle,1,6,3
2022,Provincia di Sassari,AGGIUS,Bed and breakfast,3 Stelle,2,15,6
2022,Provincia di Sassari,AGGIUS,Case e appartamenti per vacanze,II Categoria,1,8,3
2022,Provincia di Sassari,AGLIENTU,Affittacamere,III Categoria,1,4,1
2022,Provincia di Sassari,AGLIENTU,Agriturismo,NULL,10,118,44
2022,Provincia di Sassari,AGLIENTU,Albergo,2 Stelle,1,12,7
2022,Provincia di Sassari,AGLIENTU,Albergo,3 Stelle,5,725,284
2022,Provincia di Sassari,AGLIENTU,Albergo residenziale,3 Stelle,1,176,88
2022,Provincia di Sassari,AGLIENTU,Alloggi privati,NULL,113,633,259
2022,Provincia di Sassari,AGLIENTU,Bed and breakfast,2 Stelle,1,4,2
2022,Provincia di Sassari,AGLIENTU,Campeggio,1 Stella,1,250,50
2022,Provincia di Sassari,AGLIENTU,Campeggio,4 Stelle,2,3449,993
2022,Provincia di Sassari,AGLIENTU,Case e appartamenti per vacanze,II Categoria,2,72,33
2022,Provincia di Sassari,AGLIENTU,Case e appartamenti per vacanze,III Categoria,1,26,8
2022,Provincia di Sassari,ALÀ DEI SARDI,Alloggi privati,NULL,4,19,8
2022,Provincia di Sassari,ALÀ DEI SARDI,Bed and breakfast,2 Stelle,1,2,2
2022,Provincia di Oristano,ALES,Affittacamere,II Categoria,3,17,9
2022,Provincia di Oristano,ALES,Alloggi privati,NULL,2,10,5
2022,Provincia di Oristano,ALES,Bed and breakfast,1 Stella,2,8,5
2022,Provincia di Oristano,ALES,Case e appartamenti per vacanze,II Categoria,3,9,3
2022,Provincia di Sassari,ALGHERO,Affittacamere,NULL,36,262,126
2022,Provincia di Sassari,ALGHERO,Affittacamere,I Categoria,11,81,44
2022,Provincia di Sassari,ALGHERO,Affittacamere,II Categoria,97,734,350
2022,Provincia di Sassari,ALGHERO,Affittacamere,III Categoria,11,93,45
2022,Provincia di Sassari,ALGHERO,Agriturismo,NULL,32,384,185
2022,Provincia di Sassari,ALGHERO,Albergo,3 Stelle,14,1403,640
2022,Provincia di Sassari,ALGHERO,Albergo,4 Stelle,15,3791,1473
2022,Provincia di Sassari,ALGHERO,Albergo,5 Stelle,2,534,203
2022,Provincia di Sassari,ALGHERO,Albergo residenziale,2 Stelle,1,275,66
2022,Provincia di Sassari,ALGHERO,Albergo residenziale,3 Stelle,3,411,116
2022,Provincia di Sassari,ALGHERO,Albergo residenziale,4 Stelle,1,42,25
2022,Provincia di Sassari,ALGHERO,Alloggi privati,NULL,1223,5702,2459
2022,Provincia di Sassari,ALGHERO,Bed and breakfast,NULL,6,27,15
2022,Provincia di Sassari,ALGHERO,Bed and breakfast,1 Stella,72,275,145
2022,Provincia di Sassari,ALGHERO,Bed and breakfast,2 Stelle,105,452,212
2022,Provincia di Sassari,ALGHERO,Bed and breakfast,3 Stelle,47,225,125
2022,Provincia di Sassari,ALGHERO,Boat and Breakfast,NULL,2,10,4
2022,Provincia di Sassari,ALGHERO,Campeggio,3 Stelle,1,500,125
2022,Provincia di Sassari,ALGHERO,Campeggio,4 Stelle,1,2432,612
2022,Provincia di Sassari,ALGHERO,Case e appartamenti per vacanze,NULL,10,180,90
2022,Provincia di Sassari,ALGHERO,Case e appartamenti per vacanze,I Categoria,1,8,4
2022,Provincia di Sassari,ALGHERO,Case e appartamenti per vacanze,II Categoria,39,948,381
2022,Provincia di Sassari,ALGHERO,Case e appartamenti per vacanze,III Categoria,7,246,105
2022,Provincia di Sassari,ALGHERO,Case per ferie,NULL,1,20,7
2022,Provincia di Sassari,ALGHERO,Case per ferie,III Categoria,4,142,87
2022,Provincia di Sassari,ALGHERO,Ostelli per la gioventù,NULL,1,76,24
2022,Provincia di Sassari,ALGHERO,Ostelli per la gioventù,III Categoria,2,152,38
2022,Provincia di Sassari,ALGHERO,Turismo Rurale,1 Stella,1,7,7
2022,Provincia di Sassari,ALGHERO,Turismo Rurale,3 Stelle,7,246,110
2022,Provincia di Sassari,ALGHERO,Turismo Rurale,4 Stelle,1,49,22
2022,Provincia di Sassari,ALGHERO,Villaggi turistici,3 Stelle,1,200,30
2022,Provincia di Sassari,ALGHERO,Villaggi turistici,4 Stelle,1,800,270
2022,Provincia di Oristano,ALLAI,Agriturismo,NULL,1,16,8
2022,Provincia di Oristano,ALLAI,Alloggi privati,NULL,2,10,6
2022,Provincia di Sassari,ANELA,Agriturismo,NULL,1,6,5
2022,Provincia di Sassari,ANELA,Alloggi privati,NULL,1,4,1
2022,Provincia di Oristano,ARBOREA,Affittacamere,II Categoria,1,12,5
2022,Provincia di Oristano,ARBOREA,Albergo,2 Stelle,4,129,53
2022,Provincia di Oristano,ARBOREA,Albergo,3 Stelle,2,274,81
2022,Provincia di Oristano,ARBOREA,Albergo,4 Stelle,4,730,321
2022,Provincia di Oristano,ARBOREA,Alloggi privati,NULL,6,29,12
2022,Provincia di Oristano,ARBOREA,Bed and breakfast,1 Stella,2,7,4
2022,Provincia di Oristano,ARBOREA,Bed and breakfast,3 Stelle,1,4,2
2022,Provincia di Oristano,ARBOREA,Campeggio,3 Stelle,1,654,170
2022,Provincia di Oristano,ARBOREA,Case per ferie,III Categoria,2,66,22
2022,Provincia del Sud Sardegna,ARBUS,Affittacamere,NULL,1,6,3
2022,Provincia del Sud Sardegna,ARBUS,Agriturismo,NULL,15,257,117
2022,Provincia del Sud Sardegna,ARBUS,Albergo,1 Stella,1,14,8
2022,Provincia del Sud Sardegna,ARBUS,Albergo,2 Stelle,1,24,9
2022,Provincia del Sud Sardegna,ARBUS,Albergo,3 Stelle,6,196,105
2022,Provincia del Sud Sardegna,ARBUS,Albergo,4 Stelle,2,95,52
2022,Provincia del Sud Sardegna,ARBUS,Alloggi privati,NULL,98,445,198
2022,Provincia del Sud Sardegna,ARBUS,Bed and breakfast,1 Stella,6,24,13
2022,Provincia del Sud Sardegna,ARBUS,Bed and breakfast,2 Stelle,4,19,11
2022,Provincia del Sud Sardegna,ARBUS,Bed and breakfast,3 Stelle,6,34,17
2022,Provincia del Sud Sardegna,ARBUS,Campeggio,3 Stelle,1,147,6
2022,Provincia del Sud Sardegna,ARBUS,Case e appartamenti per vacanze,II Categoria,2,61,22
2022,Provincia del Sud Sardegna,ARBUS,Case per ferie,III Categoria,1,9,5
2022,Provincia del Sud Sardegna,ARBUS,Locanda,III Categoria,1,12,4
2022,Provincia del Sud Sardegna,ARBUS,Turismo Rurale,3 Stelle,1,19,11
2022,Provincia di Sassari,ARDARA,Bed and breakfast,2 Stelle,1,4,3
2022,Provincia di Nuoro,ARITZO,Affittacamere,II Categoria,1,4,2
2022,Provincia di Nuoro,ARITZO,Agriturismo,NULL,1,15,8
2022,Provincia di Nuoro,ARITZO,Albergo,2 Stelle,1,40,16
2022,Provincia di Nuoro,ARITZO,Albergo,3 Stelle,1,50,31
2022,Provincia di Nuoro,ARITZO,Albergo,4 Stelle,1,113,50
2022,Provincia di Nuoro,ARITZO,Alloggi privati,NULL,3,11,4
2022,Provincia di Nuoro,ARITZO,Bed and breakfast,1 Stella,2,10,5
2022,Provincia di Nuoro,ARITZO,Bed and breakfast,3 Stelle,1,4,2
2022,Provincia di Nuoro,ARITZO,Case e appartamenti per vacanze,I Categoria,1,14,10
2022,Provincia del Sud Sardegna,ARMUNGIA,Affittacamere,III Categoria,1,9,4
2022,Provincia del Sud Sardegna,ARMUNGIA,Bed and breakfast,1 Stella,1,5,3
2022,Provincia del Sud Sardegna,ARMUNGIA,Bed and breakfast,3 Stelle,1,6,3
2022,Provincia di Sassari,ARZACHENA,Affittacamere,NULL,6,50,23
2022,Provincia di Sassari,ARZACHENA,Affittacamere,I Categoria,5,52,23
2022,Provincia di Sassari,ARZACHENA,Affittacamere,II Categoria,7,54,28
2022,Provincia di Sassari,ARZACHENA,Affittacamere,III Categoria,1,4,3
2022,Provincia di Sassari,ARZACHENA,Agriturismo,NULL,16,194,104
2022,Provincia di Sassari,ARZACHENA,Albergo,2 Stelle,1,20,10
2022,Provincia di Sassari,ARZACHENA,Albergo,3 Stelle,19,1374,609
2022,Provincia di Sassari,ARZACHENA,Albergo,4 Stelle,33,4717,2097
2022,Provincia di Sassari,ARZACHENA,Albergo,5 Stelle,13,1755,804
2022,Provincia di Sassari,ARZACHENA,Albergo,5 Stelle Lusso,3,621,282
2022,Provincia di Sassari,ARZACHENA,Albergo residenziale,3 Stelle,2,210,81
2022,Provincia di Sassari,ARZACHENA,Albergo residenziale,4 Stelle,6,1242,523
2022,Provincia di Sassari,ARZACHENA,Alloggi privati,NULL,433,2102,836
2022,Provincia di Sassari,ARZACHENA,Bed and breakfast,1 Stella,7,36,18
2022,Provincia di Sassari,ARZACHENA,Bed and breakfast,2 Stelle,3,13,8
2022,Provincia di Sassari,ARZACHENA,Bed and breakfast,3 Stelle,12,71,30
2022,Provincia di Sassari,ARZACHENA,Campeggio,3 Stelle,1,259,628
2022,Provincia di Sassari,ARZACHENA,Campeggio,4 Stelle,1,2904,600
2022,Provincia di Sassari,ARZACHENA,Case e appartamenti per vacanze,NULL,6,148,17
2022,Provincia di Sassari,ARZACHENA,Case e appartamenti per vacanze,I Categoria,8,303,101
2022,Provincia di Sassari,ARZACHENA,Case e appartamenti per vacanze,II Categoria,6,460,142
2022,Provincia di Sassari,ARZACHENA,Locanda,II Categoria,1,0,0
2022,Provincia di Sassari,ARZACHENA,Marina Resort,NULL,1,3624,305
2022,Provincia di Sassari,ARZACHENA,Residence,I Categoria,2,267,73
2022,Provincia di Sassari,ARZACHENA,Residence,II Categoria,4,185,45
2022,Provincia di Sassari,ARZACHENA,Turismo Rurale,2 Stelle,1,20,13
2022,Provincia di Sassari,ARZACHENA,Turismo Rurale,3 Stelle,1,20,10
2022,Provincia di Sassari,ARZACHENA,Turismo Rurale,4 Stelle,2,24,12
2022,Provincia di Sassari,ARZACHENA,Turismo Rurale,5 Stelle,1,36,14
2022,Provincia di Sassari,ARZACHENA,Villaggio albergo,5 Stelle,1,151,66
2022,Provincia di Nuoro,ARZANA,Albergo,3 Stelle,1,73,29
2022,Città metropolitana di Cagliari,ASSEMINI,Affittacamere,NULL,1,5,3
2022,Città metropolitana di Cagliari,ASSEMINI,Affittacamere,II Categoria,2,15,7
2022,Città metropolitana di Cagliari,ASSEMINI,Agriturismo,NULL,3,27,14
2022,Città metropolitana di Cagliari,ASSEMINI,Albergo,3 Stelle,1,103,55
2022,Città metropolitana di Cagliari,ASSEMINI,Albergo,4 Stelle,1,182,84
2022,Città metropolitana di Cagliari,ASSEMINI,Alloggi privati,NULL,37,225,72
2022,Città metropolitana di Cagliari,ASSEMINI,Bed and breakfast,NULL,2,9,5
2022,Città metropolitana di Cagliari,ASSEMINI,Bed and breakfast,1 Stella,3,16,6
2022,Città metropolitana di Cagliari,ASSEMINI,Bed and breakfast,3 Stelle,4,23,10
2022,Città metropolitana di Cagliari,ASSEMINI,Residence,II Categoria,1,50,25
2022,Provincia di Oristano,ASSOLO,Agriturismo,NULL,1,14,7
2022,Provincia di Oristano,ASSOLO,Alloggi privati,NULL,1,4,2
2022,Provincia di Nuoro,ATZARA,Agriturismo,NULL,1,12,6
2022,Provincia di Nuoro,ATZARA,Alloggi privati,NULL,4,12,6
2022,Provincia di Nuoro,AUSTIS,Agriturismo,NULL,2,32,15
2022,Provincia di Nuoro,AUSTIS,Alloggi privati,NULL,1,10,3
2022,Provincia di Nuoro,AUSTIS,Bed and breakfast,2 Stelle,2,6,4
2022,Provincia di Sassari,BADESI,Affittacamere,NULL,1,6,3
2022,Provincia di Sassari,BADESI,Affittacamere,II Categoria,3,11,3
2022,Provincia di Sassari,BADESI,Agriturismo,NULL,1,6,4
2022,Provincia di Sassari,BADESI,Albergo,2 Stelle,1,12,8
2022,Provincia di Sassari,BADESI,Albergo,3 Stelle,2,86,42
2022,Provincia di Sassari,BADESI,Albergo,4 Stelle,4,1563,509
2022,Provincia di Sassari,BADESI,Alloggi privati,NULL,68,285,97
2022,Provincia di Sassari,BADESI,Bed and breakfast,2 Stelle,2,8,4
2022,Provincia di Sassari,BADESI,Campeggio,1 Stella,1,129,33
2022,Provincia di Sassari,BADESI,Campeggio,3 Stelle,1,500,38
2022,Provincia di Sassari,BADESI,Case e appartamenti per vacanze,I Categoria,3,87,24
2022,Provincia di Sassari,BADESI,Case e appartamenti per vacanze,II Categoria,8,900,337
2022,Provincia di Sassari,BADESI,Case e appartamenti per vacanze,III Categoria,2,210,11
2022,Provincia di Sassari,BADESI,Residence,II Categoria,1,203,86
2022,Provincia di Sassari,BADESI,Turismo Rurale,3 Stelle,1,20,10
2022,Provincia di Sassari,BADESI,Villaggio albergo,4 Stelle,1,927,363
2022,Provincia del Sud Sardegna,BALLAO,Bed and breakfast,2 Stelle,1,8,3
2022,Provincia di Sassari,BANARI,Alloggi privati,NULL,1,5,20
2022,Provincia di Sassari,BANARI,Bed and breakfast,2 Stelle,1,6,3
2022,Provincia di Oristano,BARADILI,Affittacamere,II Categoria,2,10,2
2022,Provincia di Oristano,BARADILI,Locanda,II Categoria,1,14,6
2022,Provincia di Oristano,BARATILI SAN PIETRO,Alloggi privati,NULL,17,83,34
2022,Provincia di Oristano,BARATILI SAN PIETRO,Bed and breakfast,1 Stella,1,4,2
2022,Provincia di Oristano,BARATILI SAN PIETRO,Bed and breakfast,2 Stelle,1,5,2
2022,Provincia di Oristano,BARESSA,Albergo diffuso,3 Stelle,2,24,12
2022,Provincia di Oristano,BARESSA,Bed and breakfast,1 Stella,1,3,2
2022,Provincia di Nuoro,BARI SARDO,Affittacamere,I Categoria,1,20,6
2022,Provincia di Nuoro,BARI SARDO,Affittacamere,II Categoria,1,19,6
2022,Provincia di Nuoro,BARI SARDO,Agriturismo,NULL,2,34,17
2022,Provincia di Nuoro,BARI SARDO,Albergo,3 Stelle,2,81,35
2022,Provincia di Nuoro,BARI SARDO,Albergo,4 Stelle,2,221,103
2022,Provincia di Nuoro,BARI SARDO,Albergo residenziale,3 Stelle,3,145,62
2022,Provincia di Nuoro,BARI SARDO,Alloggi privati,NULL,107,527,248
2022,Provincia di Nuoro,BARI SARDO,Bed and breakfast,NULL,1,6,3
2022,Provincia di Nuoro,BARI SARDO,Bed and breakfast,1 Stella,1,5,3
2022,Provincia di Nuoro,BARI SARDO,Bed and breakfast,2 Stelle,2,13,5
2022,Provincia di Nuoro,BARI SARDO,Bed and breakfast,3 Stelle,1,10,6
2022,Provincia di Nuoro,BARI SARDO,Campeggio,1 Stella,1,140,50
2022,Provincia di Nuoro,BARI SARDO,Campeggio,3 Stelle,1,320,85
2022,Provincia di Nuoro,BARI SARDO,Campeggio,4 Stelle,1,320,103
2022,Provincia di Nuoro,BARI SARDO,Case e appartamenti per vacanze,II Categoria,3,36,21
2022,Provincia di Nuoro,BARI SARDO,Residence,II Categoria,2,38,16
2022,Provincia di Nuoro,BARI SARDO,Villaggi turistici,4 Stelle,1,850,195
2022,Provincia di Nuoro,BARI SARDO,Villaggio albergo,3 Stelle,1,40,20
2022,Provincia del Sud Sardegna,BARUMINI,Affittacamere,II Categoria,1,11,6
2022,Provincia del Sud Sardegna,BARUMINI,Albergo,3 Stelle,2,35,17
2022,Provincia del Sud Sardegna,BARUMINI,Bed and breakfast,3 Stelle,1,2,1
2022,Provincia di Oristano,BAULADU,Affittacamere,II Categoria,1,4,2
2022,Provincia di Oristano,BAULADU,Agriturismo,NULL,1,9,4
2022,Provincia di Oristano,BAULADU,Alloggi privati,NULL,1,9,2
2022,Provincia di Oristano,BAULADU,Bed and breakfast,3 Stelle,1,6,3
2022,Provincia di Nuoro,BAUNEI,Affittacamere,I Categoria,2,23,12
2022,Provincia di Nuoro,BAUNEI,Affittacamere,II Categoria,5,33,17
2022,Provincia di Nuoro,BAUNEI,Albergo,2 Stelle,1,37,17
2022,Provincia di Nuoro,BAUNEI,Albergo,3 Stelle,5,198,104
2022,Provincia di Nuoro,BAUNEI,Albergo,4 Stelle,2,87,40
2022,Provincia di Nuoro,BAUNEI,Alloggi privati,NULL,261,1071,503
2022,Provincia di Nuoro,BAUNEI,Bed and breakfast,1 Stella,3,11,6
2022,Provincia di Nuoro,BAUNEI,Bed and breakfast,2 Stelle,2,6,3
2022,Provincia di Nuoro,BAUNEI,Bed and breakfast,3 Stelle,8,42,22
2022,Provincia di Nuoro,BAUNEI,Case e appartamenti per vacanze,II Categoria,4,67,38
2022,Provincia di Nuoro,BAUNEI,Locanda,II Categoria,1,12,6
2022,Provincia di Nuoro,BAUNEI,Ostelli per la gioventù,NULL,1,29,18
2022,Provincia di Nuoro,BELVÌ,Agriturismo,NULL,1,8,4
2022,Provincia di Nuoro,BELVÌ,Albergo,2 Stelle,1,24,12
2022,Provincia di Nuoro,BELVÌ,Alloggi privati,NULL,3,14,9
2022,Provincia di Sassari,BENETUTTI,Agriturismo,NULL,1,2,0
2022,Provincia di Sassari,BENETUTTI,Albergo,3 Stelle,1,120,61
2022,Provincia di Sassari,BENETUTTI,Albergo,4 Stelle,1,46,23
2022,Provincia di Sassari,BENETUTTI,Bed and breakfast,1 Stella,1,6,3
2022,Provincia di Sassari,BENETUTTI,Bed and breakfast,2 Stelle,2,11,5
2022,Provincia di Sassari,BERCHIDDA,Affittacamere,I Categoria,2,16,8
2022,Provincia di Sassari,BERCHIDDA,Affittacamere,III Categoria,1,6,4
2022,Provincia di Sassari,BERCHIDDA,Agriturismo,NULL,1,5,3
2022,Provincia di Sassari,BERCHIDDA,Albergo,3 Stelle,2,103,55
2022,Provincia di Sassari,BERCHIDDA,Alloggi privati,NULL,7,34,16
2022,Provincia di Sassari,BERCHIDDA,Bed and breakfast,1 Stella,1,2,1
2022,Provincia di Sassari,BERCHIDDA,Bed and breakfast,2 Stelle,2,8,4
2022,Provincia di Sassari,BERCHIDDA,Campeggio,2 Stelle,1,272,68
2022,Provincia di Sassari,BESSUDE,Affittacamere,II Categoria,1,6,3
2022,Provincia di Sassari,BESSUDE,Agriturismo,NULL,1,7,4
2022,Provincia di Sassari,BESSUDE,Alloggi privati,NULL,1,6,3
2022,Provincia di Sassari,BESSUDE,Bed and breakfast,1 Stella,1,4,2
2022,Provincia di Sassari,BESSUDE,Bed and breakfast,2 Stelle,1,3,2
2022,Provincia di Nuoro,BITTI,Affittacamere,II Categoria,2,13,5
2022,Provincia di Nuoro,BITTI,Agriturismo,NULL,3,45,20
2022,Provincia di Nuoro,BITTI,Albergo,4 Stelle,1,40,18
2022,Provincia di Nuoro,BITTI,Bed and breakfast,1 Stella,2,8,5
2022,Provincia di Nuoro,BOLOTANA,Albergo,3 Stelle,1,84,53
2022,Provincia di Nuoro,BOLOTANA,Alloggi privati,NULL,6,32,16
2022,Provincia di Nuoro,BOLOTANA,Bed and breakfast,2 Stelle,2,9,5
2022,Provincia di Nuoro,BOLOTANA,Bed and breakfast,3 Stelle,1,2,1
2022,Provincia di Oristano,BONARCADO,Alloggi privati,NULL,2,8,4
2022,Provincia di Oristano,BONARCADO,Villaggio albergo,3 Stelle,1,67,22
2022,Provincia di Sassari,BONNANARO,Alloggi privati,NULL,1,8,4
2022,Provincia di Sassari,BONNANARO,Bed and breakfast,1 Stella,2,8,5
2022,Provincia di Sassari,BONO,Agriturismo,NULL,1,2,1
2022,Provincia di Sassari,BONO,Albergo,3 Stelle,1,34,32
2022,Provincia di Sassari,BONO,Alloggi privati,NULL,1,6,3
2022,Provincia di Sassari,BONO,Bed and breakfast,3 Stelle,2,14,6
2022,Provincia di Sassari,BONORVA,Agriturismo,NULL,1,6,2
2022,Provincia di Sassari,BONORVA,Alloggi privati,NULL,1,8,4
2022,Provincia di Sassari,BONORVA,Bed and breakfast,2 Stelle,2,12,6
2022,Provincia di Sassari,BONORVA,Bed and breakfast,3 Stelle,1,5,2
2022,Provincia di Sassari,BONORVA,Case per ferie,III Categoria,1,24,14
2022,Provincia di Nuoro,BORTIGALI,Bed and breakfast,3 Stelle,1,6,3
2022,Provincia di Sassari,BORTIGIADAS,Agriturismo,NULL,1,9,5
2022,Provincia di Sassari,BORTIGIADAS,Albergo,3 Stelle,1,21,8
2022,Provincia di Sassari,BORTIGIADAS,Alloggi privati,NULL,1,7,3
2022,Provincia di Sassari,BORTIGIADAS,Bed and breakfast,2 Stelle,1,5,2
2022,Provincia di Sassari,BORUTTA,Bed and breakfast,1 Stella,1,4,1
2022,Provincia di Oristano,BOSA,Affittacamere,II Categoria,30,275,128
2022,Provincia di Oristano,BOSA,Agriturismo,NULL,2,21,6
2022,Provincia di Oristano,BOSA,Albergo,1 Stella,2,40,23
2022,Provincia di Oristano,BOSA,Albergo,2 Stelle,1,22,12
2022,Provincia di Oristano,BOSA,Albergo,3 Stelle,4,216,103
2022,Provincia di Oristano,BOSA,Albergo,4 Stelle,1,254,139
2022,Provincia di Oristano,BOSA,Albergo diffuso,3 Stelle,10,122,45
2022,Provincia di Oristano,BOSA,Albergo residenziale,3 Stelle,2,177,49
2022,Provincia di Oristano,BOSA,Alloggi privati,NULL,119,557,237
2022,Provincia di Oristano,BOSA,Bed and breakfast,1 Stella,8,35,18
2022,Provincia di Oristano,BOSA,Bed and breakfast,2 Stelle,7,34,18
2022,Provincia di Oristano,BOSA,Bed and breakfast,3 Stelle,12,64,29
2022,Provincia di Oristano,BOSA,Boat and Breakfast,NULL,1,4,2
2022,Provincia di Oristano,BOSA,Case e appartamenti per vacanze,II Categoria,22,200,360
2022,Provincia di Oristano,BOSA,Villaggi turistici,3 Stelle,1,24,12
2022,Provincia di Sassari,BOTTIDDA,Agriturismo,NULL,1,4,2
2022,Provincia di Sassari,BOTTIDDA,Alloggi privati,NULL,1,4,2
2022,Provincia di Sassari,BOTTIDDA,Bed and breakfast,NULL,1,6,4
2022,Provincia di Sassari,BOTTIDDA,Bed and breakfast,1 Stella,1,4,30
2022,Provincia di Sassari,BUDDUSÒ,Affittacamere,III Categoria,1,4,2
2022,Provincia di Sassari,BUDDUSÒ,Agriturismo,NULL,2,30,13
2022,Provincia di Sassari,BUDDUSÒ,Albergo,3 Stelle,1,42,26
2022,Provincia di Sassari,BUDDUSÒ,Albergo,4 Stelle,1,34,14
2022,Provincia di Sassari,BUDONI,Affittacamere,NULL,3,13,7
2022,Provincia di Sassari,BUDONI,Affittacamere,II Categoria,4,40,19
2022,Provincia di Sassari,BUDONI,Agriturismo,NULL,2,25,12
2022,Provincia di Sassari,BUDONI,Albergo,1 Stella,1,13,7
2022,Provincia di Sassari,BUDONI,Albergo,3 Stelle,13,1159,585
2022,Provincia di Sassari,BUDONI,Albergo,4 Stelle,7,2192,1245
2022,Provincia di Sassari,BUDONI,Albergo residenziale,2 Stelle,1,49,18
2022,Provincia di Sassari,BUDONI,Albergo residenziale,3 Stelle,4,423,149
2022,Provincia di Sassari,BUDONI,Albergo residenziale,4 Stelle,1,36,0
2022,Provincia di Sassari,BUDONI,Alloggi privati,NULL,424,2140,815
2022,Provincia di Sassari,BUDONI,Bed and breakfast,1 Stella,2,4,2
2022,Provincia di Sassari,BUDONI,Bed and breakfast,2 Stelle,5,25,13
2022,Provincia di Sassari,BUDONI,Bed and breakfast,3 Stelle,4,25,11
2022,Provincia di Sassari,BUDONI,Campeggio,3 Stelle,2,800,249
2022,Provincia di Sassari,BUDONI,Case e appartamenti per vacanze,NULL,8,201,51
2022,Provincia di Sassari,BUDONI,Case e appartamenti per vacanze,I Categoria,8,269,62
2022,Provincia di Sassari,BUDONI,Case e appartamenti per vacanze,II Categoria,21,852,156
2022,Provincia di Sassari,BUDONI,Residence,II Categoria,1,36,13
2022,Provincia di Sassari,BUDONI,Turismo Rurale,1 Stella,1,10,5
2022,Provincia di Sassari,BUDONI,Turismo Rurale,2 Stelle,1,18,7
2022,Provincia di Sassari,BUDONI,Turismo Rurale,4 Stelle,1,20,15
2022,Provincia di Sassari,BUDONI,Villaggi turistici,4 Stelle,1,434,158
2022,Provincia di Sassari,BUDONI,Villaggio albergo,4 Stelle,3,839,315
2022,Provincia del Sud Sardegna,BUGGERRU,Affittacamere,II Categoria,1,15,4
2022,Provincia del Sud Sardegna,BUGGERRU,Albergo,3 Stelle,1,22,11
2022,Provincia del Sud Sardegna,BUGGERRU,Albergo,4 Stelle,1,68,28
2022,Provincia del Sud Sardegna,BUGGERRU,Alloggi privati,NULL,43,193,82
2022,Provincia del Sud Sardegna,BUGGERRU,Bed and breakfast,2 Stelle,1,6,2
2022,Provincia del Sud Sardegna,BUGGERRU,Bed and breakfast,3 Stelle,3,13,8
2022,Provincia del Sud Sardegna,BUGGERRU,Campeggio,1 Stella,1,20,5
2022,Provincia del Sud Sardegna,BUGGERRU,Case e appartamenti per vacanze,II Categoria,2,24,10
2022,Provincia del Sud Sardegna,BUGGERRU,Ostelli per la gioventù,III Categoria,1,18,11
2022,Provincia di Sassari,BULTEI,Albergo,2 Stelle,1,25,15
2022,Provincia di Sassari,BULZI,Alloggi privati,NULL,1,2,1
2022,Provincia del Sud Sardegna,BURCEI,Albergo,3 Stelle,1,20,9
2022,Provincia del Sud Sardegna,BURCEI,Turismo Rurale,3 Stelle,1,10,7
2022,Provincia di Sassari,BURGOS,Agriturismo,NULL,1,9,3
2022,Provincia di Oristano,BUSACHI,Affittacamere,II Categoria,1,6,3
2022,Provincia di Oristano,BUSACHI,Alloggi privati,NULL,1,4,2
2022,Provincia di Oristano,BUSACHI,Bed and breakfast,1 Stella,2,12,4
2022,Provincia di Oristano,CABRAS,Affittacamere,NULL,1,8,4
2022,Provincia di Oristano,CABRAS,Affittacamere,II Categoria,13,114,55
2022,Provincia di Oristano,CABRAS,Agriturismo,NULL,24,386,168
2022,Provincia di Oristano,CABRAS,Albergo,2 Stelle,1,20,10
2022,Provincia di Oristano,CABRAS,Albergo,3 Stelle,2,65,37
2022,Provincia di Oristano,CABRAS,Albergo,4 Stelle,2,62,31
2022,Provincia di Oristano,CABRAS,Albergo diffuso,4 Stelle,1,34,16
2022,Provincia di Oristano,CABRAS,Alloggi privati,NULL,228,1100,490
2022,Provincia di Oristano,CABRAS,Bed and breakfast,1 Stella,2,12,4
2022,Provincia di Oristano,CABRAS,Bed and breakfast,2 Stelle,5,21,12
2022,Provincia di Oristano,CABRAS,Bed and breakfast,3 Stelle,21,109,56
2022,Provincia di Oristano,CABRAS,Campeggio,3 Stelle,1,660,165
2022,Provincia di Oristano,CABRAS,Case e appartamenti per vacanze,NULL,1,6,3
2022,Provincia di Oristano,CABRAS,Case e appartamenti per vacanze,II Categoria,2,27,17
2022,Provincia di Oristano,CABRAS,Residence,I Categoria,2,48,17
2022,Città metropolitana di Cagliari,CAGLIARI,Affittacamere,NULL,6,48,25
2022,Città metropolitana di Cagliari,CAGLIARI,Affittacamere,I Categoria,19,166,82
2022,Città metropolitana di Cagliari,CAGLIARI,Affittacamere,II Categoria,182,1416,716
2022,Città metropolitana di Cagliari,CAGLIARI,Affittacamere,III Categoria,1,8,6
2022,Città metropolitana di Cagliari,CAGLIARI,Albergo,1 Stella,4,75,35
2022,Città metropolitana di Cagliari,CAGLIARI,Albergo,2 Stelle,3,67,37
2022,Città metropolitana di Cagliari,CAGLIARI,Albergo,3 Stelle,15,680,362
