anno,provincia,comune,tipologia,categoria,Numero strutture,Letti,Camere
2025,Provincia della Gallura Nord-Est Sardegna,Alà Dei Sardi,Bed & Breakfast,2 Stelle,1,2,2
2025,Provincia della Gallura Nord-Est Sardegna,Arzachena,Affittacamere,,4,36,17
2025,Provincia della Gallura Nord-Est Sardegna,Arzachena,Affittacamere,1 Stella,1,14,6
2025,Provincia della Gallura Nord-Est Sardegna,Arzachena,Affittacamere,2 Stelle,1,10,5
2025,Provincia della Gallura Nord-Est Sardegna,Arzachena,Affittacamere,3 Stelle,4,41,19
2025,Provincia della Gallura Nord-Est Sardegna,Arzachena,Affittacamere,I Categoria,8,84,32
2025,Provincia della Gallura Nord-Est Sardegna,Arzachena,Affittacamere,II Categoria,7,35,19
2025,Provincia della Gallura Nord-Est Sardegna,Arzachena,Agriturismo,,16,164,67
2025,Provincia della Gallura Nord-Est Sardegna,Arzachena,Albergo,2 Stelle,1,20,10
2025,Provincia della Gallura Nord-Est Sardegna,Arzachena,Albergo,3 Stelle,19,1361,615
2025,Provincia della Gallura Nord-Est Sardegna,Arzachena,Albergo,4 Stelle,32,4449,1984
2025,Provincia della Gallura Nord-Est Sardegna,Arzachena,Albergo,4 Stelle Superior,1,95,42
2025,Provincia della Gallura Nord-Est Sardegna,Arzachena,Albergo,5 Stelle,15,2114,1040
2025,Provincia della Gallura Nord-Est Sardegna,Arzachena,Albergo,5 Stelle Lusso,3,621,282
2025,Provincia della Gallura Nord-Est Sardegna,Arzachena,Albergo Rurale,2 Stelle,1,14,7
2025,Provincia della Gallura Nord-Est Sardegna,Arzachena,Albergo Rurale,3 Stelle,2,30,18
2025,Provincia della Gallura Nord-Est Sardegna,Arzachena,Albergo Rurale,4 Stelle,2,104,52
2025,Provincia della Gallura Nord-Est Sardegna,Arzachena,Albergo Rurale,5 Stelle,1,46,19
2025,Provincia della Gallura Nord-Est Sardegna,Arzachena,Altri alloggi privati,,1909,9873,4315
2025,Provincia della Gallura Nord-Est Sardegna,Arzachena,Bed & Breakfast,,3,15,9
2025,Provincia della Gallura Nord-Est Sardegna,Arzachena,Bed & Breakfast,1 Stella,8,38,20
2025,Provincia della Gallura Nord-Est Sardegna,Arzachena,Bed & Breakfast,2 Stelle,3,16,8
2025,Provincia della Gallura Nord-Est Sardegna,Arzachena,Bed & Breakfast,3 Stelle,14,83,38
2025,Provincia della Gallura Nord-Est Sardegna,Arzachena,Campeggio,3 Stelle,1,259,628
2025,Provincia della Gallura Nord-Est Sardegna,Arzachena,Casa per ferie e ospitalità religiosa,III Categoria,1,10,3
2025,Provincia della Gallura Nord-Est Sardegna,Arzachena,Casa/App. vacanze,,9,204,44
2025,Provincia della Gallura Nord-Est Sardegna,Arzachena,Casa/App. vacanze,1 Stella,7,368,194
2025,Provincia della Gallura Nord-Est Sardegna,Arzachena,Casa/App. vacanze,2 Stelle,6,90,54
2025,Provincia della Gallura Nord-Est Sardegna,Arzachena,Casa/App. vacanze,3 Stelle,3,150,63
2025,Provincia della Gallura Nord-Est Sardegna,Arzachena,Casa/App. vacanze,I Categoria,9,388,123
2025,Provincia della Gallura Nord-Est Sardegna,Arzachena,Casa/App. vacanze,II Categoria,9,227,61
2025,Provincia della Gallura Nord-Est Sardegna,Arzachena,Locanda,II Categoria,1,6,3
2025,Provincia della Gallura Nord-Est Sardegna,Arzachena,Marina Resort,,1,1220,305
2025,Provincia della Gallura Nord-Est Sardegna,Arzachena,Marina Resort,4 Stelle,1,3022,569
2025,Provincia della Gallura Nord-Est Sardegna,Arzachena,Residence,,1,120,28
2025,Provincia della Gallura Nord-Est Sardegna,Arzachena,Residence,I Categoria,2,267,73
2025,Provincia della Gallura Nord-Est Sardegna,Arzachena,Residence,II Categoria,6,565,126
2025,Provincia della Gallura Nord-Est Sardegna,Arzachena,Residenza Turistico Alberghiera (R.T.A.),3 Stelle,3,224,88
2025,Provincia della Gallura Nord-Est Sardegna,Arzachena,Residenza Turistico Alberghiera (R.T.A.),4 Stelle,8,1757,559
2025,Provincia della Gallura Nord-Est Sardegna,Arzachena,Villaggio albergo,5 Stelle,1,151,66
2025,Provincia della Gallura Nord-Est Sardegna,Arzachena,Villaggio turistico,5 Stelle,1,2904,600
2025,Provincia della Gallura Nord-Est Sardegna,Badesi,Affittacamere,,1,2,1
2025,Provincia della Gallura Nord-Est Sardegna,Badesi,Affittacamere,1 Stella,2,8,5
2025,Provincia della Gallura Nord-Est Sardegna,Badesi,Affittacamere,2 Stelle,1,9,6
2025,Provincia della Gallura Nord-Est Sardegna,Badesi,Affittacamere,II Categoria,3,11,3
2025,Provincia della Gallura Nord-Est Sardegna,Badesi,Agriturismo,,1,6,4
2025,Provincia della Gallura Nord-Est Sardegna,Badesi,Albergo,2 Stelle,1,12,8
2025,Provincia della Gallura Nord-Est Sardegna,Badesi,Albergo,3 Stelle,3,106,52
2025,Provincia della Gallura Nord-Est Sardegna,Badesi,Albergo,4 Stelle,2,250,183
2025,Provincia della Gallura Nord-Est Sardegna,Badesi,Albergo Rurale,3 Stelle,1,24,12
2025,Provincia della Gallura Nord-Est Sardegna,Badesi,Altri alloggi privati,,349,1471,560
2025,Provincia della Gallura Nord-Est Sardegna,Badesi,Bed & Breakfast,,1,4,1
2025,Provincia della Gallura Nord-Est Sardegna,Badesi,Bed & Breakfast,2 Stelle,2,8,4
2025,Provincia della Gallura Nord-Est Sardegna,Badesi,Campeggio,1 Stella,1,129,33
2025,Provincia della Gallura Nord-Est Sardegna,Badesi,Campeggio,3 Stelle,1,399,154
2025,Provincia della Gallura Nord-Est Sardegna,Badesi,Casa/App. vacanze,,1,58,26
2025,Provincia della Gallura Nord-Est Sardegna,Badesi,Casa/App. vacanze,1 Stella,1,33,13
2025,Provincia della Gallura Nord-Est Sardegna,Badesi,Casa/App. vacanze,2 Stelle,2,59,20
2025,Provincia della Gallura Nord-Est Sardegna,Badesi,Casa/App. vacanze,I Categoria,3,87,24
2025,Provincia della Gallura Nord-Est Sardegna,Badesi,Casa/App. vacanze,II Categoria,9,1183,470
2025,Provincia della Gallura Nord-Est Sardegna,Badesi,Casa/App. vacanze,III Categoria,1,349,116
2025,Provincia della Gallura Nord-Est Sardegna,Badesi,Villaggio albergo,4 Stelle,2,2412,870
2025,Provincia della Gallura Nord-Est Sardegna,Berchidda,Affittacamere,I Categoria,2,16,8
2025,Provincia della Gallura Nord-Est Sardegna,Berchidda,Affittacamere,III Categoria,1,6,4
2025,Provincia della Gallura Nord-Est Sardegna,Berchidda,Agriturismo,,2,19,5
2025,Provincia della Gallura Nord-Est Sardegna,Berchidda,Albergo,3 Stelle,2,103,55
2025,Provincia della Gallura Nord-Est Sardegna,Berchidda,Altri alloggi privati,,19,91,40
2025,Provincia della Gallura Nord-Est Sardegna,Berchidda,Bed & Breakfast,1 Stella,3,9,5
2025,Provincia della Gallura Nord-Est Sardegna,Berchidda,Bed & Breakfast,2 Stelle,2,8,4
2025,Provincia della Gallura Nord-Est Sardegna,Berchidda,Campeggio,2 Stelle,1,272,68
2025,Provincia della Gallura Nord-Est Sardegna,Bortigiadas,Agriturismo,,2,13,5
2025,Provincia della Gallura Nord-Est Sardegna,Bortigiadas,Albergo,3 Stelle,1,21,8
2025,Provincia della Gallura Nord-Est Sardegna,Bortigiadas,Altri alloggi privati,,7,36,17
2025,Provincia della Gallura Nord-Est Sardegna,Bortigiadas,Bed & Breakfast,2 Stelle,1,5,2
2025,Provincia della Gallura Nord-Est Sardegna,Buddusò,Affittacamere,III Categoria,1,4,2
2025,Provincia della Gallura Nord-Est Sardegna,Buddusò,Albergo,3 Stelle,1,42,26
2025,Provincia della Gallura Nord-Est Sardegna,Buddusò,Albergo,4 Stelle,2,57,32
2025,Provincia della Gallura Nord-Est Sardegna,Buddusò,Altri alloggi privati,,2,4,2
2025,Provincia della Gallura Nord-Est Sardegna,Budoni,Affittacamere,,2,17,8
2025,Provincia della Gallura Nord-Est Sardegna,Budoni,Affittacamere,3 Stelle,5,33,21
2025,Provincia della Gallura Nord-Est Sardegna,Budoni,Affittacamere,II Categoria,6,52,22
2025,Provincia della Gallura Nord-Est Sardegna,Budoni,Agriturismo,,3,31,18
2025,Provincia della Gallura Nord-Est Sardegna,Budoni,Albergo,1 Stella,2,41,21
2025,Provincia della Gallura Nord-Est Sardegna,Budoni,Albergo,3 Stelle,11,632,279
2025,Provincia della Gallura Nord-Est Sardegna,Budoni,Albergo,4 Stelle,11,3453,1600
2025,Provincia della Gallura Nord-Est Sardegna,Budoni,Albergo Rurale,1 Stella,1,10,5
2025,Provincia della Gallura Nord-Est Sardegna,Budoni,Albergo Rurale,2 Stelle,1,18,7
2025,Provincia della Gallura Nord-Est Sardegna,Budoni,Altri alloggi privati,,1346,6530,2663
2025,Provincia della Gallura Nord-Est Sardegna,Budoni,Bed & Breakfast,1 Stella,3,14,7
2025,Provincia della Gallura Nord-Est Sardegna,Budoni,Bed & Breakfast,2 Stelle,5,26,14
2025,Provincia della Gallura Nord-Est Sardegna,Budoni,Bed & Breakfast,3 Stelle,6,35,15
2025,Provincia della Gallura Nord-Est Sardegna,Budoni,Campeggio,3 Stelle,1,400,180
2025,Provincia della Gallura Nord-Est Sardegna,Budoni,Casa/App. vacanze,,12,237,106
2025,Provincia della Gallura Nord-Est Sardegna,Budoni,Casa/App. vacanze,1 Stella,2,132,66
2025,Provincia della Gallura Nord-Est Sardegna,Budoni,Casa/App. vacanze,2 Stelle,6,230,123
2025,Provincia della Gallura Nord-Est Sardegna,Budoni,Casa/App. vacanze,3 Stelle,2,99,39
2025,Provincia della Gallura Nord-Est Sardegna,Budoni,Casa/App. vacanze,I Categoria,6,193,67
2025,Provincia della Gallura Nord-Est Sardegna,Budoni,Casa/App. vacanze,II Categoria,29,1640,470
2025,Provincia della Gallura Nord-Est Sardegna,Budoni,Casa/App. vacanze,III Categoria,1,20,8
2025,Provincia della Gallura Nord-Est Sardegna,Budoni,Residence,3 Stelle,1,31,21
2025,Provincia della Gallura Nord-Est Sardegna,Budoni,Residence,II Categoria,1,36,13
2025,Provincia della Gallura Nord-Est Sardegna,Budoni,Residenza Turistico Alberghiera (R.T.A.),2 Stelle,1,49,18
2025,Provincia della Gallura Nord-Est Sardegna,Budoni,Residenza Turistico Alberghiera (R.T.A.),3 Stelle,3,263,114
2025,Provincia della Gallura Nord-Est Sardegna,Budoni,Villaggio albergo,3 Stelle,1,179,90
2025,Provincia della Gallura Nord-Est Sardegna,Budoni,Villaggio albergo,4 Stelle,2,180,79
2025,Provincia della Gallura Nord-Est Sardegna,Budoni,Villaggio turistico,3 Stelle,1,400,98
2025,Provincia della Gallura Nord-Est Sardegna,Budoni,Villaggio turistico,4 Stelle,1,434,158
2025,Provincia della Gallura Nord-Est Sardegna,Calangianus,Affittacamere,2 Stelle,1,12,3
2025,Provincia della Gallura Nord-Est Sardegna,Calangianus,Affittacamere,II Categoria,1,9,5
2025,Provincia della Gallura Nord-Est Sardegna,Calangianus,Affittacamere,III Categoria,1,4,2
2025,Provincia della Gallura Nord-Est Sardegna,Calangianus,Agriturismo,,3,50,14
2025,Provincia della Gallura Nord-Est Sardegna,Calangianus,Altri alloggi privati,,27,75,32
2025,Provincia della Gallura Nord-Est Sardegna,Calangianus,Bed & Breakfast,1 Stella,1,4,2
2025,Provincia della Gallura Nord-Est Sardegna,Calangianus,Bed & Breakfast,2 Stelle,1,2,0
2025,Provincia della Gallura Nord-Est Sardegna,Golfo Aranci,Affittacamere,,2,26,10
2025,Provincia della Gallura Nord-Est Sardegna,Golfo Aranci,Affittacamere,2 Stelle,1,3,3
2025,Provincia della Gallura Nord-Est Sardegna,Golfo Aranci,Affittacamere,3 Stelle,4,22,11
2025,Provincia della Gallura Nord-Est Sardegna,Golfo Aranci,Affittacamere,II Categoria,2,8,5
2025,Provincia della Gallura Nord-Est Sardegna,Golfo Aranci,Affittacamere,III Categoria,1,4,2
2025,Provincia della Gallura Nord-Est Sardegna,Golfo Aranci,Agriturismo,,3,22,3
2025,Provincia della Gallura Nord-Est Sardegna,Golfo Aranci,Albergo,2 Stelle,1,20,8
2025,Provincia della Gallura Nord-Est Sardegna,Golfo Aranci,Albergo,3 Stelle,4,150,77
2025,Provincia della Gallura Nord-Est Sardegna,Golfo Aranci,Albergo,4 Stelle,7,1793,715
2025,Provincia della Gallura Nord-Est Sardegna,Golfo Aranci,Albergo Rurale,3 Stelle,1,20,10
2025,Provincia della Gallura Nord-Est Sardegna,Golfo Aranci,Altri alloggi privati,,741,3678,1466
2025,Provincia della Gallura Nord-Est Sardegna,Golfo Aranci,Bed & Breakfast,1 Stella,2,7,3
2025,Provincia della Gallura Nord-Est Sardegna,Golfo Aranci,Bed & Breakfast,2 Stelle,1,7,3
2025,Provincia della Gallura Nord-Est Sardegna,Golfo Aranci,Bed & Breakfast,3 Stelle,3,14,9
2025,Provincia della Gallura Nord-Est Sardegna,Golfo Aranci,Casa/App. vacanze,,4,93,34
2025,Provincia della Gallura Nord-Est Sardegna,Golfo Aranci,Casa/App. vacanze,1 Stella,4,124,57
2025,Provincia della Gallura Nord-Est Sardegna,Golfo Aranci,Casa/App. vacanze,2 Stelle,1,14,5
2025,Provincia della Gallura Nord-Est Sardegna,Golfo Aranci,Casa/App. vacanze,3 Stelle,5,117,68
2025,Provincia della Gallura Nord-Est Sardegna,Golfo Aranci,Casa/App. vacanze,I Categoria,2,62,38
2025,Provincia della Gallura Nord-Est Sardegna,Golfo Aranci,Casa/App. vacanze,II Categoria,17,552,238
2025,Provincia della Gallura Nord-Est Sardegna,Golfo Aranci,Locanda,2 Stelle,1,10,5
2025,Provincia della Gallura Nord-Est Sardegna,Golfo Aranci,Residence,II Categoria,1,48,48
2025,Provincia della Gallura Nord-Est Sardegna,Golfo Aranci,Residence,III Categoria,2,426,128
2025,Provincia della Gallura Nord-Est Sardegna,Golfo Aranci,Residenza Turistico Alberghiera (R.T.A.),3 Stelle,1,432,111
2025,Provincia della Gallura Nord-Est Sardegna,La Maddalena,Affittacamere,,4,28,12
2025,Provincia della Gallura Nord-Est Sardegna,La Maddalena,Affittacamere,1 Stella,1,5,3
2025,Provincia della Gallura Nord-Est Sardegna,La Maddalena,Affittacamere,2 Stelle,2,18,7
2025,Provincia della Gallura Nord-Est Sardegna,La Maddalena,Affittacamere,3 Stelle,2,29,12
2025,Provincia della Gallura Nord-Est Sardegna,La Maddalena,Affittacamere,I Categoria,4,41,20
2025,Provincia della Gallura Nord-Est Sardegna,La Maddalena,Affittacamere,II Categoria,16,124,55
2025,Provincia della Gallura Nord-Est Sardegna,La Maddalena,Affittacamere,III Categoria,2,15,8
2025,Provincia della Gallura Nord-Est Sardegna,La Maddalena,Albergo,3 Stelle,10,1251,588
2025,Provincia della Gallura Nord-Est Sardegna,La Maddalena,Albergo,4 Stelle,2,230,97
2025,Provincia della Gallura Nord-Est Sardegna,La Maddalena,Albergo,5 Stelle,1,202,92
2025,Provincia della Gallura Nord-Est Sardegna,La Maddalena,Albergo diffuso,3 Stelle,1,12,6
2025,Provincia della Gallura Nord-Est Sardegna,La Maddalena,Altri alloggi privati,,1058,4568,1885
2025,Provincia della Gallura Nord-Est Sardegna,La Maddalena,Bed & Breakfast,,1,5,2
2025,Provincia della Gallura Nord-Est Sardegna,La Maddalena,Bed & Breakfast,1 Stella,6,30,14
2025,Provincia della Gallura Nord-Est Sardegna,La Maddalena,Bed & Breakfast,2 Stelle,13,55,31
2025,Provincia della Gallura Nord-Est Sardegna,La Maddalena,Bed & Breakfast,3 Stelle,11,47,23
2025,Provincia della Gallura Nord-Est Sardegna,La Maddalena,Campeggio,1 Stella,1,45,15
2025,Provincia della Gallura Nord-Est Sardegna,La Maddalena,Campeggio,3 Stelle,1,380,80
2025,Provincia della Gallura Nord-Est Sardegna,La Maddalena,Casa/App. vacanze,,4,312,106
2025,Provincia della Gallura Nord-Est Sardegna,La Maddalena,Casa/App. vacanze,1 Stella,1,15,8
2025,Provincia della Gallura Nord-Est Sardegna,La Maddalena,Casa/App. vacanze,2 Stelle,1,20,8
2025,Provincia della Gallura Nord-Est Sardegna,La Maddalena,Casa/App. vacanze,3 Stelle,7,113,62
2025,Provincia della Gallura Nord-Est Sardegna,La Maddalena,Casa/App. vacanze,II Categoria,3,73,23
2025,Provincia della Gallura Nord-Est Sardegna,La Maddalena,Residence,I Categoria,1,203,57
2025,Provincia della Gallura Nord-Est Sardegna,La Maddalena,Residenza Turistico Alberghiera (R.T.A.),2 Stelle,1,50,17
2025,Provincia della Gallura Nord-Est Sardegna,La Maddalena,Residenza Turistico Alberghiera (R.T.A.),3 Stelle,1,58,19
2025,Provincia della Gallura Nord-Est Sardegna,La Maddalena,Villaggio turistico,2 Stelle,1,202,25
2025,Provincia della Gallura Nord-Est Sardegna,La Maddalena,Villaggio turistico,3 Stelle,2,567,159
2025,Provincia della Gallura Nord-Est Sardegna,Loiri Porto San Paolo,Affittacamere,,2,24,11
2025,Provincia della Gallura Nord-Est Sardegna,Loiri Porto San Paolo,Affittacamere,1 Stella,1,2,2
2025,Provincia della Gallura Nord-Est Sardegna,Loiri Porto San Paolo,Affittacamere,2 Stelle,1,5,2
2025,Provincia della Gallura Nord-Est Sardegna,Loiri Porto San Paolo,Affittacamere,3 Stelle,1,10,5
2025,Provincia della Gallura Nord-Est Sardegna,Loiri Porto San Paolo,Affittacamere,II Categoria,4,29,14
2025,Provincia della Gallura Nord-Est Sardegna,Loiri Porto San Paolo,Affittacamere,III Categoria,1,6,3
2025,Provincia della Gallura Nord-Est Sardegna,Loiri Porto San Paolo,Agriturismo,,6,56,17
2025,Provincia della Gallura Nord-Est Sardegna,Loiri Porto San Paolo,Albergo,3 Stelle,2,148,66
2025,Provincia della Gallura Nord-Est Sardegna,Loiri Porto San Paolo,Albergo,4 Stelle,3,176,82
2025,Provincia della Gallura Nord-Est Sardegna,Loiri Porto San Paolo,Albergo Rurale,3 Stelle,1,19,10
2025,Provincia della Gallura Nord-Est Sardegna,Loiri Porto San Paolo,Albergo diffuso,4 Stelle,1,165,63
2025,Provincia della Gallura Nord-Est Sardegna,Loiri Porto San Paolo,Altri alloggi privati,,551,2700,1114
2025,Provincia della Gallura Nord-Est Sardegna,Loiri Porto San Paolo,Bed & Breakfast,,1,6,3
2025,Provincia della Gallura Nord-Est Sardegna,Loiri Porto San Paolo,Bed & Breakfast,1 Stella,1,2,1
2025,Provincia della Gallura Nord-Est Sardegna,Loiri Porto San Paolo,Bed & Breakfast,2 Stelle,7,32,17
2025,Provincia della Gallura Nord-Est Sardegna,Loiri Porto San Paolo,Bed & Breakfast,3 Stelle,6,31,16
2025,Provincia della Gallura Nord-Est Sardegna,Loiri Porto San Paolo,Campeggio,3 Stelle,1,1280,269
2025,Provincia della Gallura Nord-Est Sardegna,Loiri Porto San Paolo,Casa/App. vacanze,,2,22,9
2025,Provincia della Gallura Nord-Est Sardegna,Loiri Porto San Paolo,Casa/App. vacanze,1 Stella,2,32,17
2025,Provincia della Gallura Nord-Est Sardegna,Loiri Porto San Paolo,Casa/App. vacanze,2 Stelle,1,30,8
2025,Provincia della Gallura Nord-Est Sardegna,Loiri Porto San Paolo,Casa/App. vacanze,3 Stelle,2,59,29
2025,Provincia della Gallura Nord-Est Sardegna,Loiri Porto San Paolo,Casa/App. vacanze,I Categoria,2,57,30
2025,Provincia della Gallura Nord-Est Sardegna,Loiri Porto San Paolo,Casa/App. vacanze,II Categoria,10,531,109
2025,Provincia della Gallura Nord-Est Sardegna,Loiri Porto San Paolo,Residence,,1,114,20
2025,Provincia della Gallura Nord-Est Sardegna,Loiri Porto San Paolo,Residence,III Categoria,1,100,0
2025,Provincia della Gallura Nord-Est Sardegna,Loiri Porto San Paolo,Residenza Turistico Alberghiera (R.T.A.),3 Stelle,1,98,35
2025,Provincia della Gallura Nord-Est Sardegna,Luogosanto,Agriturismo,,6,50,28
2025,Provincia della Gallura Nord-Est Sardegna,Luogosanto,Agriturismo,Non definito,1,14,6
2025,Provincia della Gallura Nord-Est Sardegna,Luogosanto,Albergo,3 Stelle,1,128,64
2025,Provincia della Gallura Nord-Est Sardegna,Luogosanto,Albergo Rurale,3 Stelle,1,20,12
2025,Provincia della Gallura Nord-Est Sardegna,Luogosanto,Altri alloggi privati,,41,212,100
2025,Provincia della Gallura Nord-Est Sardegna,Luogosanto,Altri alloggi privati,2 Stelle,1,2,1
2025,Provincia della Gallura Nord-Est Sardegna,Luogosanto,Bed & Breakfast,,2,10,6
2025,Provincia della Gallura Nord-Est Sardegna,Luogosanto,Bed & Breakfast,2 Stelle,1,6,2
2025,Provincia della Gallura Nord-Est Sardegna,Luogosanto,Bed & Breakfast,3 Stelle,3,12,6
2025,Provincia della Gallura Nord-Est Sardegna,Luogosanto,Locanda,II Categoria,1,12,5
2025,Provincia della Gallura Nord-Est Sardegna,Luras,Affittacamere,,1,4,2
2025,Provincia della Gallura Nord-Est Sardegna,Luras,Affittacamere,II Categoria,2,22,11
2025,Provincia della Gallura Nord-Est Sardegna,Luras,Albergo,3 Stelle,1,20,11
2025,Provincia della Gallura Nord-Est Sardegna,Luras,Albergo,4 Stelle,1,14,7
2025,Provincia della Gallura Nord-Est Sardegna,Luras,Altri alloggi privati,,14,59,25
2025,Provincia della Gallura Nord-Est Sardegna,Monti,Affittacamere,3 Stelle,1,12,6
2025,Provincia della Gallura Nord-Est Sardegna,Monti,Affittacamere,III Categoria,2,13,8
2025,Provincia della Gallura Nord-Est Sardegna,Monti,Agriturismo,,6,68,29
2025,Provincia della Gallura Nord-Est Sardegna,Monti,Altri alloggi privati,,18,71,29
2025,Provincia della Gallura Nord-Est Sardegna,Monti,Bed & Breakfast,,1,6,2
2025,Provincia della Gallura Nord-Est Sardegna,Monti,Bed & Breakfast,3 Stelle,1,6,3
2025,Provincia della Gallura Nord-Est Sardegna,Olbia,Affittacamere,,33,269,124
2025,Provincia della Gallura Nord-Est Sardegna,Olbia,Affittacamere,1 Stella,8,34,22
2025,Provincia della Gallura Nord-Est Sardegna,Olbia,Affittacamere,2 Stelle,17,111,62
2025,Provincia della Gallura Nord-Est Sardegna,Olbia,Affittacamere,3 Stelle,30,244,121
2025,Provincia della Gallura Nord-Est Sardegna,Olbia,Affittacamere,I Categoria,14,109,62
2025,Provincia della Gallura Nord-Est Sardegna,Olbia,Affittacamere,II Categoria,52,421,216
2025,Provincia della Gallura Nord-Est Sardegna,Olbia,Affittacamere,III Categoria,10,70,38
2025,Provincia della Gallura Nord-Est Sardegna,Olbia,Agriturismo,,22,228,81
2025,Provincia della Gallura Nord-Est Sardegna,Olbia,Agriturismo,Non definito,1,24,12
2025,Provincia della Gallura Nord-Est Sardegna,Olbia,Albergo,1 Stella,1,13,7
2025,Provincia della Gallura Nord-Est Sardegna,Olbia,Albergo,2 Stelle,3,90,46
2025,Provincia della Gallura Nord-Est Sardegna,Olbia,Albergo,3 Stelle,14,787,369
2025,Provincia della Gallura Nord-Est Sardegna,Olbia,Albergo,4 Stelle,34,3859,1719
2025,Provincia della Gallura Nord-Est Sardegna,Olbia,Albergo,4 Stelle Superior,1,51,17
2025,Provincia della Gallura Nord-Est Sardegna,Olbia,Albergo,5 Stelle,2,476,224
2025,Provincia della Gallura Nord-Est Sardegna,Olbia,Albergo Rurale,1 Stella,1,20,10
2025,Provincia della Gallura Nord-Est Sardegna,Olbia,Albergo Rurale,3 Stelle,2,38,19
2025,Provincia della Gallura Nord-Est Sardegna,Olbia,Albergo Rurale,4 Stelle,1,20,11
2025,Provincia della Gallura Nord-Est Sardegna,Olbia,Albergo Rurale,5 Stelle,1,40,36
2025,Provincia della Gallura Nord-Est Sardegna,Olbia,Albergo diffuso,3 Stelle,1,23,9
2025,Provincia della Gallura Nord-Est Sardegna,Olbia,Albergo diffuso,4 Stelle,3,14,7
2025,Provincia della Gallura Nord-Est Sardegna,Olbia,Altri alloggi privati,,3948,18886,7518
2025,Provincia della Gallura Nord-Est Sardegna,Olbia,Altri alloggi privati,1 Stella,2,7,5
2025,Provincia della Gallura Nord-Est Sardegna,Olbia,Bed & Breakfast,,7,24,14
2025,Provincia della Gallura Nord-Est Sardegna,Olbia,Bed & Breakfast,1 Stella,30,130,66
2025,Provincia della Gallura Nord-Est Sardegna,Olbia,Bed & Breakfast,2 Stelle,28,131,63
2025,Provincia della Gallura Nord-Est Sardegna,Olbia,Bed & Breakfast,3 Stelle,28,122,61
2025,Provincia della Gallura Nord-Est Sardegna,Olbia,Boat & Breakfast,,1,3,1
2025,Provincia della Gallura Nord-Est Sardegna,Olbia,Boat & Breakfast,Non definito,2,12,4
2025,Provincia della Gallura Nord-Est Sardegna,Olbia,Campeggio,1 Stella,1,36,9
2025,Provincia della Gallura Nord-Est Sardegna,Olbia,Campeggio,3 Stelle,1,644,120
2025,Provincia della Gallura Nord-Est Sardegna,Olbia,Casa per ferie e ospitalità religiosa,,1,4,2
2025,Provincia della Gallura Nord-Est Sardegna,Olbia,Casa per ferie e ospitalità religiosa,III Categoria,1,54,24
2025,Provincia della Gallura Nord-Est Sardegna,Olbia,Casa/App. vacanze,,17,283,133
2025,Provincia della Gallura Nord-Est Sardegna,Olbia,Casa/App. vacanze,1 Stella,8,126,58
2025,Provincia della Gallura Nord-Est Sardegna,Olbia,Casa/App. vacanze,2 Stelle,4,80,55
2025,Provincia della Gallura Nord-Est Sardegna,Olbia,Casa/App. vacanze,3 Stelle,7,156,71
2025,Provincia della Gallura Nord-Est Sardegna,Olbia,Casa/App. vacanze,I Categoria,5,550,185
2025,Provincia della Gallura Nord-Est Sardegna,Olbia,Casa/App. vacanze,II Categoria,35,943,414
2025,Provincia della Gallura Nord-Est Sardegna,Olbia,Locanda,,1,11,6
2025,Provincia della Gallura Nord-Est Sardegna,Olbia,Locanda,II Categoria,1,8,3
2025,Provincia della Gallura Nord-Est Sardegna,Olbia,Residence,II Categoria,1,141,70
2025,Provincia della Gallura Nord-Est Sardegna,Olbia,Residenza Turistico Alberghiera (R.T.A.),3 Stelle,4,975,243
2025,Provincia della Gallura Nord-Est Sardegna,Oschiri,Affittacamere,I Categoria,1,7,3
2025,Provincia della Gallura Nord-Est Sardegna,Oschiri,Albergo Rurale,2 Stelle,1,15,8
2025,Provincia della Gallura Nord-Est Sardegna,Oschiri,Altri alloggi privati,,5,24,9
2025,Provincia della Gallura Nord-Est Sardegna,Oschiri,Bed & Breakfast,,1,6,3
2025,Provincia della Gallura Nord-Est Sardegna,Oschiri,Bed & Breakfast,2 Stelle,3,20,9
2025,Provincia della Gallura Nord-Est Sardegna,Padru,Agriturismo,,8,112,32
2025,Provincia della Gallura Nord-Est Sardegna,Padru,Albergo,2 Stelle,1,18,9
2025,Provincia della Gallura Nord-Est Sardegna,Padru,Altri alloggi privati,,22,87,42
2025,Provincia della Gallura Nord-Est Sardegna,Padru,Casa/App. vacanze,2 Stelle,1,19,9
2025,Provincia della Gallura Nord-Est Sardegna,Palau,Affittacamere,2 Stelle,2,10,7
2025,Provincia della Gallura Nord-Est Sardegna,Palau,Affittacamere,I Categoria,5,32,17
2025,Provincia della Gallura Nord-Est Sardegna,Palau,Affittacamere,II Categoria,5,36,17
2025,Provincia della Gallura Nord-Est Sardegna,Palau,Agriturismo,,1,12,8
2025,Provincia della Gallura Nord-Est Sardegna,Palau,Albergo,3 Stelle,9,513,256
2025,Provincia della Gallura Nord-Est Sardegna,Palau,Albergo,4 Stelle,6,2066,821
2025,Provincia della Gallura Nord-Est Sardegna,Palau,Albergo,4 Stelle Superior,1,63,25
2025,Provincia della Gallura Nord-Est Sardegna,Palau,Albergo,5 Stelle,1,131,65
2025,Provincia della Gallura Nord-Est Sardegna,Palau,Albergo Rurale,2 Stelle,1,24,9
