"anno","provincia","comune","mese","macro_tipologia","provenienza","arrivi","presenze"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Alberghiero","Stati Uniti d'America","5","12"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Extra-Alberghiero - Alloggi privati in affitto","Stati Uniti d'America","1","1"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Extra-Alberghiero - Complementari","Stati Uniti d'America","5","8"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Extra-Alberghiero - Complementari","Canada","2","4"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Alberghiero","Canada","3","10"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Extra-Alberghiero - Alloggi privati in affitto","Canada","8","18"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Alberghiero","Brasile","2","2"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Extra-Alberghiero - Complementari","Brasile","1","1"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Extra-Alberghiero - Alloggi privati in affitto","Altri Paesi Centro - Sud America","2","2"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Extra-Alberghiero - Complementari","Altri Paesi Centro - Sud America","5","6"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Extra-Alberghiero - Complementari","Israele","2","2"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Extra-Alberghiero - Alloggi privati in affitto","Cina",,"4"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Extra-Alberghiero - Complementari","Altri Paesi dell'Asia","2","2"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Extra-Alberghiero - Complementari","Australia","7","12"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Extra-Alberghiero - Alloggi privati in affitto","Australia","8","14"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Alberghiero","Australia","2","4"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Extra-Alberghiero - Complementari","Nuova Zelanda","1","1"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Alberghiero","Piemonte","32","43"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Extra-Alberghiero - Alloggi privati in affitto","Piemonte","11","86"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Extra-Alberghiero - Complementari","Piemonte","72","130"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Extra-Alberghiero - Alloggi privati in affitto","Valle d'Aosta",,"8"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Extra-Alberghiero - Complementari","Valle d'Aosta","1","2"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Alberghiero","Valle d'Aosta",,"8"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Extra-Alberghiero - Complementari","Lombardia","67","171"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Alberghiero","Lombardia","33","58"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Extra-Alberghiero - Alloggi privati in affitto","Lombardia","23","152"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Extra-Alberghiero - Complementari","Veneto","19","44"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Alberghiero","Veneto","7","19"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Extra-Alberghiero - Alloggi privati in affitto","Veneto","10","17"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Alberghiero","Friuli-Venezia Giulia","2","2"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Extra-Alberghiero - Complementari","Friuli-Venezia Giulia","4","17"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Extra-Alberghiero - Alloggi privati in affitto","Friuli-Venezia Giulia","5","10"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Extra-Alberghiero - Complementari","Liguria","6","33"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Alberghiero","Liguria","12","27"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Extra-Alberghiero - Alloggi privati in affitto","Emilia Romagna","6","7"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Alberghiero","Emilia Romagna","18","30"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Extra-Alberghiero - Complementari","Emilia Romagna","24","69"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Extra-Alberghiero - Complementari","Toscana","5","5"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Extra-Alberghiero - Alloggi privati in affitto","Toscana","3","18"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Alberghiero","Toscana","19","32"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Alberghiero","Marche","2","2"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Extra-Alberghiero - Complementari","Marche","2","4"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Extra-Alberghiero - Alloggi privati in affitto","Marche","6","8"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Extra-Alberghiero - Complementari","Lazio","7","9"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Extra-Alberghiero - Alloggi privati in affitto","Lazio","2","4"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Alberghiero","Lazio","4","33"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Extra-Alberghiero - Complementari","Abruzzo","1","1"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Extra-Alberghiero - Complementari","Molise","1","1"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Alberghiero","Campania","1","1"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Extra-Alberghiero - Alloggi privati in affitto","Campania","4","12"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Extra-Alberghiero - Complementari","Campania","2","2"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Alberghiero","Puglia","4","7"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Extra-Alberghiero - Complementari","Puglia","6","6"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Extra-Alberghiero - Alloggi privati in affitto","Basilicata","1","19"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Alberghiero","Basilicata","2","8"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Extra-Alberghiero - Complementari","Calabria","1","1"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Extra-Alberghiero - Alloggi privati in affitto","Sicilia","2","8"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Extra-Alberghiero - Complementari","Sicilia","1","2"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Alberghiero","Sicilia",,"1"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Extra-Alberghiero - Alloggi privati in affitto","Sardegna","34","55"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Alberghiero","Sardegna","115","130"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Extra-Alberghiero - Complementari","Sardegna","208","268"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Extra-Alberghiero - Complementari","Bolzano","9","33"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Extra-Alberghiero - Alloggi privati in affitto","Trento","8","26"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Alberghiero","Trento","3","4"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","10","Extra-Alberghiero - Complementari","Trento","24","56"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","11","Extra-Alberghiero - Complementari","Francia","1","1"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","11","Extra-Alberghiero - Alloggi privati in affitto","Francia","18","80"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","11","Alberghiero","Francia","3","4"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","11","Extra-Alberghiero - Alloggi privati in affitto","Paesi Bassi","3","8"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","11","Alberghiero","Paesi Bassi","1","3"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","11","Extra-Alberghiero - Alloggi privati in affitto","Germania","5","23"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","11","Extra-Alberghiero - Alloggi privati in affitto","Spagna","2","2"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","11","Extra-Alberghiero - Complementari","Belgio","1","3"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","11","Extra-Alberghiero - Alloggi privati in affitto","Belgio","9","27"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","11","Extra-Alberghiero - Alloggi privati in affitto","Svizzera (incluso Liechtenstein)","4","10"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","11","Extra-Alberghiero - Complementari","Svizzera (incluso Liechtenstein)","1","1"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","11","Extra-Alberghiero - Complementari","Austria","1","2"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","11","Extra-Alberghiero - Alloggi privati in affitto","Austria","2","10"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","11","Alberghiero","Polonia","1","4"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","11","Extra-Alberghiero - Alloggi privati in affitto","Repubblica Ceca","5","7"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","11","Alberghiero","Repubblica Ceca","1","29"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","11","Extra-Alberghiero - Alloggi privati in affitto","Romania","1","1"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","11","Extra-Alberghiero - Alloggi privati in affitto","Slovenia","6","18"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","11","Extra-Alberghiero - Complementari","Stati Uniti d'America","1","1"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","11","Extra-Alberghiero - Alloggi privati in affitto","Stati Uniti d'America","9","13"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","11","Extra-Alberghiero - Alloggi privati in affitto","Canada","1","2"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","11","Extra-Alberghiero - Complementari","Piemonte","2","2"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","11","Alberghiero","Piemonte","1","2"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","11","Extra-Alberghiero - Alloggi privati in affitto","Piemonte","7","53"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","11","Extra-Alberghiero - Alloggi privati in affitto","Lombardia","6","72"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","11","Extra-Alberghiero - Complementari","Lombardia","3","3"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","11","Alberghiero","Lombardia","5","18"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","11","Extra-Alberghiero - Alloggi privati in affitto","Veneto","3","5"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","11","Extra-Alberghiero - Alloggi privati in affitto","Friuli-Venezia Giulia","1","1"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","11","Extra-Alberghiero - Complementari","Liguria","2","2"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","11","Extra-Alberghiero - Alloggi privati in affitto","Liguria","2","2"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","11","Extra-Alberghiero - Complementari","Emilia Romagna","3","3"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","11","Alberghiero","Emilia Romagna","1","5"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","11","Alberghiero","Toscana","2","4"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","11","Extra-Alberghiero - Complementari","Toscana","3","3"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","11","Extra-Alberghiero - Alloggi privati in affitto","Toscana","2","4"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","11","Alberghiero","Umbria","1","1"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","11","Extra-Alberghiero - Complementari","Lazio","1","1"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","11","Extra-Alberghiero - Alloggi privati in affitto","Lazio","1","16"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","11","Extra-Alberghiero - Alloggi privati in affitto","Campania","3","3"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","11","Extra-Alberghiero - Complementari","Sicilia",,"1"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","11","Extra-Alberghiero - Alloggi privati in affitto","Sardegna","23","46"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","11","Extra-Alberghiero - Complementari","Sardegna","19","24"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","11","Alberghiero","Sardegna","4","5"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","11","Extra-Alberghiero - Alloggi privati in affitto","Bolzano","1","9"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","12","Extra-Alberghiero - Alloggi privati in affitto","Francia","9","10"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","12","Extra-Alberghiero - Complementari","Francia","1","1"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","12","Alberghiero","Francia","32","77"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","12","Alberghiero","Paesi Bassi","2","4"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","12","Extra-Alberghiero - Alloggi privati in affitto","Germania","5","49"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","12","Extra-Alberghiero - Complementari","Germania","2","2"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","12","Alberghiero","Portogallo","1","2"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","12","Extra-Alberghiero - Complementari","Spagna","2","4"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","12","Alberghiero","Spagna","1","1"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","12","Extra-Alberghiero - Alloggi privati in affitto","Spagna","2","2"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","12","Alberghiero","Belgio","3","21"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","12","Extra-Alberghiero - Alloggi privati in affitto","Svizzera (incluso Liechtenstein)","3","7"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","12","Alberghiero","Svizzera (incluso Liechtenstein)","2","10"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","12","Alberghiero","Turchia","1","5"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","12","Alberghiero","Lituania","3","4"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","12","Alberghiero","Polonia","1","1"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","12","Extra-Alberghiero - Alloggi privati in affitto","Slovacchia","1","8"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","12","Alberghiero","Ungheria","2","8"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","12","Extra-Alberghiero - Complementari","Slovenia","2","2"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","12","Extra-Alberghiero - Alloggi privati in affitto","Altri Paesi Europei","1","2"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","12","Alberghiero","Altri Paesi dell'Africa","1","3"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","12","Extra-Alberghiero - Alloggi privati in affitto","Stati Uniti d'America","5","10"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","12","Alberghiero","Stati Uniti d'America","13","60"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","12","Extra-Alberghiero - Alloggi privati in affitto","Canada","1","1"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","12","Extra-Alberghiero - Alloggi privati in affitto","Cina","3","9"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","12","Extra-Alberghiero - Alloggi privati in affitto","Piemonte","2","2"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","12","Alberghiero","Piemonte","3","3"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","12","Extra-Alberghiero - Alloggi privati in affitto","Lombardia","12","102"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","12","Alberghiero","Lombardia","16","20"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","12","Extra-Alberghiero - Complementari","Lombardia","2","8"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","12","Extra-Alberghiero - Complementari","Veneto","2","2"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","12","Extra-Alberghiero - Alloggi privati in affitto","Friuli-Venezia Giulia","4","8"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","12","Alberghiero","Liguria","1","7"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","12","Extra-Alberghiero - Alloggi privati in affitto","Liguria","1","7"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","12","Extra-Alberghiero - Complementari","Emilia Romagna","1","1"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","12","Extra-Alberghiero - Alloggi privati in affitto","Emilia Romagna","5","34"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","12","Alberghiero","Emilia Romagna","1","1"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","12","Extra-Alberghiero - Alloggi privati in affitto","Toscana","1","5"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","12","Alberghiero","Toscana","6","8"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","12","Extra-Alberghiero - Alloggi privati in affitto","Marche","1","3"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","12","Alberghiero","Lazio","18","44"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","12","Extra-Alberghiero - Alloggi privati in affitto","Abruzzo","4","4"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","12","Alberghiero","Campania","1","1"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","12","Alberghiero","Puglia","2","2"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","12","Alberghiero","Sicilia","3","4"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","12","Extra-Alberghiero - Alloggi privati in affitto","Sardegna","56","106"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","12","Extra-Alberghiero - Complementari","Sardegna","25","65"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","12","Alberghiero","Sardegna","67","86"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","12","Alberghiero","Trento","4","5"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","2","Alberghiero","Francia","3","4"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","2","Extra-Alberghiero - Complementari","Francia","2","4"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","2","Extra-Alberghiero - Alloggi privati in affitto","Francia","6","10"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","2","Alberghiero","Paesi Bassi","2","2"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","2","Alberghiero","Germania","1","1"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","2","Extra-Alberghiero - Complementari","Germania","3","3"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","2","Extra-Alberghiero - Alloggi privati in affitto","Regno Unito","1","1"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","2","Extra-Alberghiero - Alloggi privati in affitto","Portogallo","9","23"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","2","Alberghiero","Belgio","4","6"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","2","Extra-Alberghiero - Alloggi privati in affitto","Belgio","6","6"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","2","Extra-Alberghiero - Alloggi privati in affitto","Svizzera (incluso Liechtenstein)","5","12"
"2022","Provincia del Sud Sardegna","SANT'ANTIOCO","2","Alberghiero","Estonia","1","25"
